envelope_id,status,email_subject,sender_name,sender_email,created_time,sent_time,completed_time,template_id
80956708-8d7b-8ae0-28d6-6c7a869c3077,voided,Angela Brooks - Makerspace tool checkout archive - v2.3,Angela Brooks,angela.brooks@Finthesiss.ai,2026-12-07T19:45:00Z,2026-12-07T19:55:00Z,,811312f8-b844-a0bb-d445-df32692fd1f0
46722059-9919-d200-6d51-57582242df75,created,Angela Brooks - past freelance W-9 archive - v1.1,Angela Brooks,angela.brooks@Finthesiss.ai,2026-12-06T21:45:00Z,,,6524b2da-f4a0-9eae-fdb1-154b20f85f63
ea2d32d8-440e-06d8-44d6-cef61dbd40fa,created,"Angela Brooks - SOW draft (never sent, superseded) - v7.0",Angela Brooks,angela.brooks@Finthesiss.ai,2026-11-23T20:15:00Z,,,811312f8-b844-a0bb-d445-df32692fd1f0
93f9f324-e2a2-39bd-ce17-8ea8a560deec,voided,Angela Brooks - freelance intake questionnaire (declined) - v6.2,Angela Brooks,angela.brooks@Finthesiss.ai,2026-11-22T17:15:00Z,2026-11-22T17:25:00Z,,8936da90-3602-b7fa-2961-1e4475786a13
e7f90250-6cb9-1a01-d681-454e84524391,created,Angela Brooks - CID Interaction II project archive - v2.3,Angela Brooks,angela.brooks@Finthesiss.ai,2026-11-17T17:45:00Z,,,8936da90-3602-b7fa-2961-1e4475786a13
363991c7-4caa-98e2-acf4-cb01e8981105,completed,Angela Brooks - past freelance W-9 archive - v3.3,Angela Brooks,angela.brooks@Finthesiss.ai,2026-11-11T18:00:00Z,2026-11-11T18:10:00Z,2026-11-12T04:00:00Z,2bfd4847-8b3e-6b39-ffdc-bde10fc173cd
5de219fd-f20d-f808-b3b5-659568da6a4f,created,Angela Brooks - freelance intake questionnaire (declined) - v6.3,Angela Brooks,angela.brooks@Finthesiss.ai,2026-10-25T17:15:00Z,,,811312f8-b844-a0bb-d445-df32692fd1f0
d690bfa0-1e03-3da2-8913-7a90f292144f,completed,Angela Brooks - freelance intake questionnaire (declined) - v7.1,Angela Brooks,angela.brooks@Finthesiss.ai,2026-10-24T20:30:00Z,2026-10-24T20:40:00Z,2026-10-25T14:30:00Z,5312a043-d725-3e24-65c3-7df35aac386d
77f343a7-aa5c-8c6f-3c49-61493019305e,completed,Angela Brooks - CID Interaction II project archive - v2.4,Angela Brooks,angela.brooks@Finthesiss.ai,2026-10-20T20:30:00Z,2026-10-20T20:40:00Z,2026-10-21T14:30:00Z,6524b2da-f4a0-9eae-fdb1-154b20f85f63
8e699ab6-6727-6fc3-8276-8bf2afb886f3,created,Please review - Cascadia Indie Showcase press pass acknowledgment (UW Daily),Angela Brooks,angela.brooks@Finthesiss.ai,2026-10-11T23:00:00Z,,,f248ae7c-0df9-51ab-7ee1-5eb47e8020ba
c8b8f701-59a4-275f-6bd2-2f25b02b3895,created,Please review - Cascadia Indie Showcase press pass acknowledgment (CID Herald),Angela Brooks,angela.brooks@Finthesiss.ai,2026-10-11T22:00:00Z,,,f248ae7c-0df9-51ab-7ee1-5eb47e8020ba
a8d5dd6f-1a7f-b99d-d931-436899dacd9b,created,Please review - Cascadia Indie Showcase press pass acknowledgment (GeekWire),Angela Brooks,angela.brooks@Finthesiss.ai,2026-10-11T21:00:00Z,,,f248ae7c-0df9-51ab-7ee1-5eb47e8020ba
