event_id,email,display_name,response_status,optional,organizer
ev_00001,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00002,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00003,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00004,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00005,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00006,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00007,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00008,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00009,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00010,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00011,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00012,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00013,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00013,sarah.kealoha@gmail.com,Sarah Kealoha,accepted,False,False
ev_00013,brian.nakamura@gmail.com,Brian Nakamura,accepted,False,False
ev_00013,jenna.wong@gmail.com,Jenna Wong,accepted,False,False
ev_00014,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00014,front@kaimukidental.com,Dr. Wayne Ching,accepted,False,False
ev_00015,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00015,maya.leong@gmail.com,Maya Leong,accepted,False,False
ev_00015,grace.douglas@gmail.com,Grace Douglas,accepted,False,False
ev_00015,kai.douglas@gmail.com,Kai Douglas,accepted,False,False
ev_00015,justin.ota@gmail.com,Justin Ota,accepted,False,False
ev_00015,leilani.k@gmail.com,Leilani Kimura,accepted,False,False
ev_00016,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00016,office@islandhealthpartners.com,Dr. Lani Akana,accepted,False,False
ev_00017,meghan.douglas@Finthesiss.ai,Meghan Douglas,accepted,False,True
ev_00017,grace.douglas@gmail.com,Grace Douglas,accepted,False,False
ev_00017,kai.douglas@gmail.com,Kai Douglas,accepted,False,False
ev_00017,fumiko.douglas.hi@gmail.com,Fumiko Douglas,accepted,False,False
