event_id,email,display_name,response_status,optional,organizer
evt_aimovig_nov1,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_aimovig_nov1,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_cook_nov1,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_cook_nov1,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_facetime_nov1,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_facetime_nov1,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_clinic_nov4,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_junghee_first,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_junghee_first,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_clinic_nov6,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_cook_nov8,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_cook_nov8,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_facetime_nov8,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_facetime_nov8,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_or_nov10,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_veterans_day,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_veterans_day,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_clinic_nov13,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_kacc_fair,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_kacc_fair,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_cook_nov15,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_cook_nov15,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_junghee_pt_nov16,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_junghee_pt_nov16,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_clinic_nov16,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_or_nov17,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_minjun_prac_nov17,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,False
evt_minjun_prac_nov17,david.lee.dev@gmail.com,David Lee,accepted,False,True
evt_ptc_nov17,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_ptc_nov17,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_clinic_nov18,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_junghee_stale,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_junghee_stale,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_ptc_nov18,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_ptc_nov18,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_hms_curric,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_or_nov19,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_minjun_prac_nov19,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,False
evt_minjun_prac_nov19,david.lee.dev@gmail.com,David Lee,accepted,False,True
evt_ptc_nov19,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_ptc_nov19,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_clinic_nov20,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_minjun_semi_stale_d1,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,False
evt_minjun_semi_stale_d1,david.lee.dev@gmail.com,David Lee,accepted,False,True
evt_cook_nov22,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_cook_nov22,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_minjun_final_stale_d2,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,False
evt_minjun_final_stale_d2,david.lee.dev@gmail.com,David Lee,accepted,False,True
evt_jiyoung_stale,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,False
evt_jiyoung_stale,david.lee.dev@gmail.com,David Lee,accepted,False,True
evt_clinic_nov23,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_or_nov24,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_ld_call_stale,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_thanksgiving,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_thanksgiving,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_bf_nov27,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_bf_nov27,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_family_day,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_family_day,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_cook_nov29,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_cook_nov29,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_facetime_nov29,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_facetime_nov29,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_jiyoung_departure,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,False
evt_jiyoung_departure,david.lee.dev@gmail.com,David Lee,accepted,False,True
evt_clinic_nov30,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_tax_wire,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_tax_wire,david.lee.dev@gmail.com,David Lee,accepted,False,False
evt_cook_dec_00,katie.lee@voissync.ai,"Katie Lee, MD",accepted,False,True
evt_cook_dec_00,david.lee.dev@gmail.com,David Lee,accepted,False,False
