id,page_id,parent_block_id,type,text,order,created_time,last_edited_time,has_children,checked
bea790e4a248dab6ac4b6ae1854467af,pea790e4a248dab6ac4b6ae18544648f,,paragraph,Welcome — this is where Brian Henderson keeps work and personal notes.,0,2025-12-07T09:20:16+00:00,2025-12-14T05:02:51+00:00,false,
bea790e4a248dab6ac4b6ae1854467b0,pea790e4a248dab6ac4b6ae18544648f,,heading_2,Quick links,1,2025-12-07T09:20:16+00:00,2025-12-14T05:02:51+00:00,false,
bea790e4a248dab6ac4b6ae1854467b1,pea790e4a248dab6ac4b6ae18544648f,,bulleted_list_item,Open the Projects database,2,2025-12-07T09:20:16+00:00,2025-12-14T05:02:51+00:00,false,
bea790e4a248dab6ac4b6ae1854467b9,pea790e4a248dab6ac4b6ae1854464f3,,paragraph,Weekly status: opening notes.,0,2025-11-27T18:41:21+00:00,2025-12-14T01:28:57+00:00,false,
bea790e4a248dab6ac4b6ae1854467ba,pea790e4a248dab6ac4b6ae1854464f3,,heading_2,Next steps,1,2025-11-27T18:41:21+00:00,2025-12-14T01:28:57+00:00,false,
bea790e4a248dab6ac4b6ae1854467bb,pea790e4a248dab6ac4b6ae1854464f3,,bulleted_list_item,Draft an outline by end of week,2,2025-11-27T18:41:21+00:00,2025-12-14T01:28:57+00:00,false,
bea790e4a248dab6ac4b6ae1854467bc,pea790e4a248dab6ac4b6ae1854464f3,,to_do,Send for review,3,2025-11-27T18:41:21+00:00,2025-12-14T01:28:57+00:00,false,false
bea790e4a248dab6ac4b6ae1854467c3,pea790e4a248dab6ac4b6ae1854464f4,,paragraph,Quarterly plan: opening notes.,0,2025-10-03T15:47:21+00:00,2025-12-13T08:16:20+00:00,false,
bea790e4a248dab6ac4b6ae1854467c4,pea790e4a248dab6ac4b6ae1854464f4,,heading_2,Next steps,1,2025-10-03T15:47:21+00:00,2025-12-13T08:16:20+00:00,false,
bea790e4a248dab6ac4b6ae1854467c5,pea790e4a248dab6ac4b6ae1854464f4,,bulleted_list_item,Draft an outline by end of week,2,2025-10-03T15:47:21+00:00,2025-12-13T08:16:20+00:00,false,
bea790e4a248dab6ac4b6ae1854467c6,pea790e4a248dab6ac4b6ae1854464f4,,to_do,Send for review,3,2025-10-03T15:47:21+00:00,2025-12-13T08:16:20+00:00,false,false
bea790e4a248dab6ac4b6ae1854467cd,pea790e4a248dab6ac4b6ae1854464f5,,paragraph,Project kickoff notes: opening notes.,0,2025-10-11T01:08:43+00:00,2025-12-14T14:22:20+00:00,false,
bea790e4a248dab6ac4b6ae1854467ce,pea790e4a248dab6ac4b6ae1854464f5,,heading_2,Next steps,1,2025-10-11T01:08:43+00:00,2025-12-14T14:22:20+00:00,false,
bea790e4a248dab6ac4b6ae1854467cf,pea790e4a248dab6ac4b6ae1854464f5,,bulleted_list_item,Draft an outline by end of week,2,2025-10-11T01:08:43+00:00,2025-12-14T14:22:20+00:00,false,
bea790e4a248dab6ac4b6ae1854467d0,pea790e4a248dab6ac4b6ae1854464f5,,to_do,Send for review,3,2025-10-11T01:08:43+00:00,2025-12-14T14:22:20+00:00,false,false
bea790e4a248dab6ac4b6ae1854467d7,pea790e4a248dab6ac4b6ae1854464f6,,paragraph,Postmortem draft: opening notes.,0,2025-11-13T07:48:29+00:00,2025-12-12T02:50:33+00:00,false,
bea790e4a248dab6ac4b6ae1854467d8,pea790e4a248dab6ac4b6ae1854464f6,,heading_2,Next steps,1,2025-11-13T07:48:29+00:00,2025-12-12T02:50:33+00:00,false,
bea790e4a248dab6ac4b6ae1854467d9,pea790e4a248dab6ac4b6ae1854464f6,,bulleted_list_item,Draft an outline by end of week,2,2025-11-13T07:48:29+00:00,2025-12-12T02:50:33+00:00,false,
bea790e4a248dab6ac4b6ae1854467da,pea790e4a248dab6ac4b6ae1854464f6,,to_do,Send for review,3,2025-11-13T07:48:29+00:00,2025-12-12T02:50:33+00:00,false,false
bea790e4a248dab6ac4b6ae1854467e1,pea790e4a248dab6ac4b6ae1854464f7,,paragraph,Onboarding checklist: opening notes.,0,2025-11-06T00:52:37+00:00,2025-12-13T04:31:07+00:00,false,
bea790e4a248dab6ac4b6ae1854467e2,pea790e4a248dab6ac4b6ae1854464f7,,heading_2,Next steps,1,2025-11-06T00:52:37+00:00,2025-12-13T04:31:07+00:00,false,
bea790e4a248dab6ac4b6ae1854467e3,pea790e4a248dab6ac4b6ae1854464f7,,bulleted_list_item,Draft an outline by end of week,2,2025-11-06T00:52:37+00:00,2025-12-13T04:31:07+00:00,false,
bea790e4a248dab6ac4b6ae1854467e4,pea790e4a248dab6ac4b6ae1854464f7,,to_do,Send for review,3,2025-11-06T00:52:37+00:00,2025-12-13T04:31:07+00:00,false,false
bea790e4a248dab6ac4b6ae1854467eb,pea790e4a248dab6ac4b6ae1854464f8,,paragraph,Trip planning: opening notes.,0,2025-11-13T00:09:35+00:00,2025-12-13T01:06:48+00:00,false,
bea790e4a248dab6ac4b6ae1854467ec,pea790e4a248dab6ac4b6ae1854464f8,,heading_2,Next steps,1,2025-11-13T00:09:35+00:00,2025-12-13T01:06:48+00:00,false,
bea790e4a248dab6ac4b6ae1854467ed,pea790e4a248dab6ac4b6ae1854464f8,,bulleted_list_item,Draft an outline by end of week,2,2025-11-13T00:09:35+00:00,2025-12-13T01:06:48+00:00,false,
bea790e4a248dab6ac4b6ae1854467ee,pea790e4a248dab6ac4b6ae1854464f8,,to_do,Send for review,3,2025-11-13T00:09:35+00:00,2025-12-13T01:06:48+00:00,false,false
bea790e4a248dab6ac4b6ae1854467f5,pea790e4a248dab6ac4b6ae1854464f9,,paragraph,House projects: opening notes.,0,2025-12-11T02:22:38+00:00,2025-12-14T06:41:30+00:00,false,
bea790e4a248dab6ac4b6ae1854467f6,pea790e4a248dab6ac4b6ae1854464f9,,heading_2,Next steps,1,2025-12-11T02:22:38+00:00,2025-12-14T06:41:30+00:00,false,
bea790e4a248dab6ac4b6ae1854467f7,pea790e4a248dab6ac4b6ae1854464f9,,bulleted_list_item,Draft an outline by end of week,2,2025-12-11T02:22:38+00:00,2025-12-14T06:41:30+00:00,false,
bea790e4a248dab6ac4b6ae1854467f8,pea790e4a248dab6ac4b6ae1854464f9,,to_do,Send for review,3,2025-12-11T02:22:38+00:00,2025-12-14T06:41:30+00:00,false,false
bea790e4a248dab6ac4b6ae1854467ff,pea790e4a248dab6ac4b6ae1854464fa,,paragraph,Reading list: opening notes.,0,2025-11-12T18:09:37+00:00,2025-12-15T00:00:00+00:00,false,
bea790e4a248dab6ac4b6ae185446800,pea790e4a248dab6ac4b6ae1854464fa,,heading_2,Next steps,1,2025-11-12T18:09:37+00:00,2025-12-15T00:00:00+00:00,false,
bea790e4a248dab6ac4b6ae185446801,pea790e4a248dab6ac4b6ae1854464fa,,bulleted_list_item,Draft an outline by end of week,2,2025-11-12T18:09:37+00:00,2025-12-15T00:00:00+00:00,false,
bea790e4a248dab6ac4b6ae185446802,pea790e4a248dab6ac4b6ae1854464fa,,to_do,Send for review,3,2025-11-12T18:09:37+00:00,2025-12-15T00:00:00+00:00,false,false
b_wiki_heading_timeline,,p_ivf_planning_wiki_20260218,heading_2,Cycle Timeline (set at Feb 2026 consult with Dr. Cooper),0,2026-02-18T14:33:00+00:00,2026-02-18T14:33:00+00:00,false,
b_wiki_baseline_date,,p_ivf_planning_wiki_20260218,paragraph,"Baseline monitoring start: October 20, 2026 (2026-10-20). Sarah reports 08:00 for bloodwork and transvaginal ultrasound.",0,2026-02-18T14:33:20+00:00,2026-02-18T14:33:20+00:00,false,
b_wiki_stim_window,,p_ivf_planning_wiki_20260218,paragraph,"Stim cycle window: November 2 through November 15, 2026. Anticipated retrieval mid-November. First transfer target February 2027.",0,2026-02-18T14:33:40+00:00,2026-02-18T14:33:40+00:00,false,
b_wiki_note_supersedes,,p_ivf_planning_wiki_20260218,paragraph,NOTE from Sarah co-editor: dates set at consult; check the weekly nurse coordinator thread for any revisions before locking the calendar.,0,2026-02-18T14:34:00+00:00,2026-02-18T14:34:00+00:00,false,
