event_id,email,display_name,response_status,optional,organizer
evt-001,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-002,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-003,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-004,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-004,ada.martinez@gmail.com,Adaeze Martinez,accepted,false,false
evt-005,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-006,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-007,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-008,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-009,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-009,emeka.martinez@gmail.com,Chukwuemeka Martinez,accepted,false,false
evt-009,ngozi.martinez@gmail.com,Ngozi Martinez,accepted,false,false
evt-010,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-011,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-011,ada.martinez@gmail.com,Adaeze Martinez,accepted,false,false
evt-011,obinna.okafor@gmail.com,Obinna Okafor,accepted,false,false
evt-012,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-012,chidinma.eze@gmail.com,Dr. Chidinma Eze,accepted,false,false
evt-013,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-013,marcus.cole@ashdaletech.com,Marcus Cole,accepted,false,false
evt-014,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-014,kwame.osei@gmail.com,Kwame Osei,accepted,false,false
evt-015,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-016,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-017,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-018,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-018,emeka.martinez@gmail.com,Chukwuemeka Martinez,accepted,false,false
evt-018,ngozi.martinez@gmail.com,Ngozi Martinez,accepted,false,false
evt-018,ada.martinez@gmail.com,Adaeze Martinez,accepted,false,false
evt-018,obinna.okafor@gmail.com,Obinna Okafor,accepted,false,false
evt-019,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-019,yemi.adeyemi@gmail.com,Yemi Adeyemi,accepted,false,false
evt-020,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-020,kwame.osei@gmail.com,Kwame Osei,accepted,false,false
evt-020,ada.martinez@gmail.com,Adaeze Martinez,accepted,false,false
evt-020,obinna.okafor@gmail.com,Obinna Okafor,accepted,false,false
evt-021,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-022,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-022,emeka.martinez@gmail.com,Chukwuemeka Martinez,accepted,false,false
evt-022,ngozi.martinez@gmail.com,Ngozi Martinez,accepted,false,false
evt-023,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-024,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-024,ada.martinez@gmail.com,Adaeze Martinez,accepted,false,false
evt-024,tunde.bakare@gmail.com,Tunde Bakare,accepted,false,false
evt-025,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-026,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
evt-026,yemi.adeyemi@gmail.com,Yemi Adeyemi,accepted,false,false
evt-026,dj.sage@gmail.com,DJ Sage,accepted,false,false
evt-026,amina.diallo@gmail.com,Amina Diallo,accepted,false,false
evt-027,amanda.martinez@Finthesiss.ai,Amanda Martinez,accepted,false,true
