id,customer,amount,currency,status,paid,refunded,amount_refunded,description,payment_intent,created
ch_H0900,cus_alejandro,1099,usd,succeeded,True,False,0,Spotify Premium,pi_H901,2024-11-08
ch_H0901,cus_alejandro,199,usd,succeeded,True,False,0,Google One 100GB,pi_H902,2024-11-08
ch_H0902,cus_alejandro,7877,usd,succeeded,True,False,0,Chewy Autoship (Maple),pi_H903,2024-11-15
ch_O0000,cus_alejandro,3279,usd,succeeded,True,False,0,REI Co-op - headlamp (one-off),pi_O0000,2024-12-01
ch_H0903,cus_alejandro,1099,usd,succeeded,True,False,0,Spotify Premium,pi_H904,2024-12-08
ch_H0904,cus_alejandro,199,usd,succeeded,True,False,0,Google One 100GB,pi_H905,2024-12-08
ch_H0905,cus_alejandro,7999,usd,succeeded,True,False,0,Chewy Autoship (Maple),pi_H906,2024-12-15
ch_H0906,cus_alejandro,1099,usd,succeeded,True,False,0,Spotify Premium,pi_H907,2025-01-08
ch_H0907,cus_alejandro,199,usd,succeeded,True,False,0,Google One 100GB,pi_H908,2025-01-08
ch_H0908,cus_alejandro,7997,usd,succeeded,True,False,0,Chewy Autoship (Maple),pi_H909,2025-01-15
ch_O0001,cus_alejandro,1269,usd,succeeded,True,False,0,Meijer Pharmacy - loratadine / D3 / fish oil (one-off),pi_O0001,2025-01-20
ch_O0002,cus_alejandro,2542,usd,succeeded,True,False,0,Horizon Books - literary fiction (one-off),pi_O0002,2025-02-01
ch_H0909,cus_alejandro,1099,usd,succeeded,True,False,0,Spotify Premium,pi_H910,2025-02-08
ch_H0910,cus_alejandro,199,usd,succeeded,True,False,0,Google One 100GB,pi_H911,2025-02-08
ch_H0911,cus_alejandro,8248,usd,succeeded,True,False,0,Chewy Autoship (Maple),pi_H912,2025-02-15
ch_H0912,cus_alejandro,1099,usd,succeeded,True,False,0,Spotify Premium,pi_H913,2025-03-08
ch_H0913,cus_alejandro,199,usd,succeeded,True,False,0,Google One 100GB,pi_H914,2025-03-08
ch_H0914,cus_alejandro,8157,usd,succeeded,True,False,0,Chewy Autoship (Maple),pi_H915,2025-03-15
ch_O0003,cus_alejandro,4754,usd,succeeded,True,False,0,Grand Traverse County Animal Shelter - donation (one-off),pi_O0003,2025-03-26
ch_O0004,cus_alejandro,2249,usd,succeeded,True,False,0,Bubba's - veggie burger (one-off),pi_O0004,2025-04-03
ch_H0915,cus_alejandro,1099,usd,succeeded,True,False,0,Spotify Premium,pi_H916,2025-04-08
ch_H0916,cus_alejandro,199,usd,succeeded,True,False,0,Google One 100GB,pi_H917,2025-04-08
ch_O0005,cus_alejandro,3336,usd,succeeded,True,False,0,Speedway - fuel (one-off),pi_O0005,2025-04-13
ch_H0917,cus_alejandro,8340,usd,succeeded,True,False,0,Chewy Autoship (Maple),pi_H918,2025-04-15
ch_O0006,cus_alejandro,4276,usd,succeeded,True,False,0,The Cooks' House - dinner (one-off),pi_O0006,2025-04-16
ch_H0918,cus_alejandro,1099,usd,succeeded,True,False,0,Spotify Premium,pi_H919,2025-05-08
ch_H0919,cus_alejandro,199,usd,succeeded,True,False,0,Google One 100GB,pi_H920,2025-05-08
ch_H0920,cus_alejandro,7766,usd,succeeded,True,False,0,Chewy Autoship (Maple),pi_H921,2025-05-15
ch_O0007,cus_alejandro,10647,usd,succeeded,True,False,0,Meijer - household & groceries (one-off),pi_O0007,2025-05-25
ch_H0921,cus_alejandro,1099,usd,succeeded,True,False,0,Spotify Premium,pi_H922,2025-06-08
ch_H0922,cus_alejandro,199,usd,succeeded,True,False,0,Google One 100GB,pi_H923,2025-06-08
ch_H0923,cus_alejandro,8387,usd,succeeded,True,False,0,Chewy Autoship (Maple),pi_H924,2025-06-15
ch_O0008,cus_alejandro,4725,usd,succeeded,True,False,0,Speedway - fuel (one-off),pi_O0008,2025-06-16
ch_H0924,cus_alejandro,1099,usd,succeeded,True,False,0,Spotify Premium,pi_H925,2025-07-08
ch_H0925,cus_alejandro,199,usd,succeeded,True,False,0,Google One 100GB,pi_H926,2025-07-08
ch_H0926,cus_alejandro,8306,usd,succeeded,True,False,0,Chewy Autoship (Maple),pi_H927,2025-07-15
ch_H0927,cus_alejandro,1099,usd,succeeded,True,False,0,Spotify Premium,pi_H928,2025-08-08
ch_H0928,cus_alejandro,199,usd,succeeded,True,False,0,Google One 100GB,pi_H929,2025-08-08
ch_H0929,cus_alejandro,7684,usd,succeeded,True,False,0,Chewy Autoship (Maple),pi_H930,2025-08-15
ch_O0009,cus_alejandro,5654,usd,succeeded,True,False,0,VetGirl CE - continuing education (one-off),pi_O0009,2025-08-19
ch_O0010,cus_alejandro,1789,usd,succeeded,True,False,0,Bubba's - veggie burger (one-off),pi_O0010,2025-08-21
ch_H0930,cus_alejandro,1099,usd,succeeded,True,False,0,Spotify Premium,pi_H931,2025-09-08
ch_H0931,cus_alejandro,199,usd,succeeded,True,False,0,Google One 100GB,pi_H932,2025-09-08
ch_H0932,cus_alejandro,8153,usd,succeeded,True,False,0,Chewy Autoship (Maple),pi_H933,2025-09-15
ch_H0933,cus_alejandro,1099,usd,succeeded,True,False,0,Spotify Premium,pi_H934,2025-10-08
ch_H0934,cus_alejandro,199,usd,succeeded,True,False,0,Google One 100GB,pi_H935,2025-10-08
ch_H0935,cus_alejandro,8399,usd,succeeded,True,False,0,Chewy Autoship (Maple),pi_H936,2025-10-15
ch_O0011,cus_alejandro,2412,usd,succeeded,True,False,0,REI Co-op - ski wax & kit (one-off),pi_O0011,2025-10-28
ch_T0010,cus_alejandro,1099,usd,succeeded,True,False,0,Spotify Premium,pi_T0010,2025-11-08
ch_T0012,cus_alejandro,199,usd,succeeded,True,False,0,Google One 100GB,pi_T0012,2025-11-08
