id,customer,amount,currency,status,paid,refunded,amount_refunded,description,payment_intent,created
ch_st_000,cus_st_6190,40000,usd,succeeded,true,false,0,Halligan repair_deposit,pi_3Aurora01,2026-04-06T10:00:00Z
ch_st_001,cus_st_4340,12000,usd,succeeded,true,false,0,Okafor repair_final,pi_3Helix01,2026-04-13T10:00:00Z
ch_st_002,cus_st_4234,30000,usd,succeeded,true,false,0,Tampa client repair_deposit,pi_3Lumen01,2026-04-20T10:00:00Z
ch_st_003,cus_st_2526,27500,usd,succeeded,true,false,0,Reyes repair_final,pi_3Pelagic01,2026-04-27T10:00:00Z
ch_st_004,cus_st_8162,18000,usd,succeeded,true,false,0,Kim repair_deposit,pi_3Quanta01,2026-05-04T10:00:00Z
ch_st_005,cus_st_7008,41000,usd,succeeded,true,false,0,Pruitt repair_final,pi_3Aurora02,2026-05-11T10:00:00Z
ch_st_006,cus_st_6190,40000,usd,succeeded,true,false,0,Halligan repair_deposit,pi_3Verdant01,2026-05-18T10:00:00Z
ch_st_007_8,cus_st_4340,12000,usd,succeeded,true,false,0,Okafor repair_final,pi_3Aurora01,2026-05-25T10:00:00Z
ch_st_008_9,cus_st_4234,30000,usd,succeeded,true,false,0,Tampa client repair_deposit,pi_3Helix01,2026-06-01T10:00:00Z
ch_st_009_10,cus_st_2526,27500,usd,succeeded,true,false,0,Reyes repair_final,pi_3Lumen01,2026-06-08T10:00:00Z
ch_st_010_11,cus_st_8162,18000,usd,succeeded,true,false,0,Kim repair_deposit,pi_3Pelagic01,2026-06-15T10:00:00Z
ch_st_011_12,cus_st_7008,41000,usd,succeeded,true,false,0,Pruitt repair_final,pi_3Quanta01,2026-06-22T10:00:00Z
ch_st_012_13,cus_st_6190,40000,usd,succeeded,true,false,0,Halligan repair_deposit,pi_3Aurora02,2026-06-29T10:00:00Z
ch_st_013_14,cus_st_4340,12000,usd,succeeded,true,false,0,Okafor repair_final,pi_3Verdant01,2026-07-06T10:00:00Z
ch_st_014_15,cus_st_4234,30000,usd,succeeded,true,false,0,Tampa client repair_deposit,pi_3Aurora01,2026-07-13T10:00:00Z
ch_st_015_16,cus_st_2526,27500,usd,succeeded,true,false,0,Reyes repair_final,pi_3Helix01,2026-07-20T10:00:00Z
ch_st_016_17,cus_st_8162,18000,usd,succeeded,true,false,0,Kim repair_deposit,pi_3Lumen01,2026-07-27T10:00:00Z
ch_st_017_18,cus_st_7008,41000,usd,succeeded,true,false,0,Pruitt repair_final,pi_3Pelagic01,2026-08-03T10:00:00Z
ch_st_018_19,cus_st_6190,40000,usd,succeeded,true,false,0,Halligan repair_deposit,pi_3Quanta01,2026-08-10T10:00:00Z
ch_st_019_20,cus_st_4340,12000,usd,succeeded,true,false,0,Okafor repair_final,pi_3Aurora02,2026-08-17T10:00:00Z
ch_st_020_21,cus_st_4234,30000,usd,succeeded,true,false,0,Tampa client repair_deposit,pi_3Verdant01,2026-08-24T10:00:00Z
ch_st_021_22,cus_st_2526,27500,usd,succeeded,true,false,0,Reyes repair_final,pi_3Aurora01,2026-08-31T10:00:00Z
ch_st_022_23,cus_st_8162,18000,usd,succeeded,true,false,0,Kim repair_deposit,pi_3Helix01,2026-09-07T10:00:00Z
ch_st_023_24,cus_st_7008,41000,usd,succeeded,true,false,0,Pruitt repair_final,pi_3Lumen01,2026-09-14T10:00:00Z
ch_st_024_25,cus_st_6190,40000,usd,succeeded,true,false,0,Halligan repair_deposit,pi_3Pelagic01,2026-09-21T10:00:00Z
ch_st_025_26,cus_st_4340,12000,usd,succeeded,true,false,0,Okafor repair_final,pi_3Quanta01,2026-09-28T10:00:00Z
ch_st_026_27,cus_st_4234,30000,usd,succeeded,true,false,0,Tampa client repair_deposit,pi_3Aurora02,2026-11-02T10:00:00Z
ch_st_027_28,cus_st_2526,27500,usd,succeeded,true,false,0,Reyes repair_final,pi_3Verdant01,2026-11-09T10:00:00Z
ch_st_028_29,cus_st_8162,18000,usd,succeeded,true,false,0,Kim repair_deposit,pi_3Aurora01,2026-04-06T10:00:00Z
ch_st_029_30,cus_st_7008,41000,usd,succeeded,true,false,0,Pruitt repair_final,pi_3Helix01,2026-04-13T10:00:00Z
