envelope_id,status,email_subject,sender_name,sender_email,created_time,sent_time,completed_time,template_id
env_0000,delivered,Document 0,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-01-26T20:35:30Z,2026-07-08T19:20:30Z,,tmpl_0003
env_0001,sent,Document 1,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-04-29T10:38:28Z,2026-06-03T21:25:56Z,,tmpl_0000
env_0002,delivered,Document 2,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-05-07T13:02:43Z,2026-07-03T17:45:37Z,,tmpl_0003
env_0003,created,Document 3,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-01-18T23:02:31Z,2026-09-27T08:14:54Z,,tmpl_0006
env_0004,sent,Document 4,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-01-23T02:36:49Z,2026-04-01T23:04:30Z,,tmpl_0003
env_0005,created,Document 5,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-07-15T00:11:55Z,2026-04-02T21:28:59Z,,tmpl_0003
env_0006,created,Document 6,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-05-22T20:43:01Z,2026-09-17T09:04:45Z,,tmpl_0001
env_0007,sent,Document 7,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-06-06T18:38:24Z,2026-01-25T10:32:58Z,,tmpl_0008
env_0008,delivered,Document 8,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-06-05T06:46:29Z,2026-02-12T21:04:03Z,,tmpl_0007
env_0009,completed,Document 9,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-06-04T18:34:03Z,2026-02-27T18:10:54Z,,tmpl_0009
env_0010,completed,Document 10,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-05-30T00:34:36Z,2026-08-05T20:07:47Z,,tmpl_0003
env_0011,created,Document 11,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-05-06T21:56:45Z,2026-03-08T17:15:36Z,,tmpl_0001
env_0012,created,Document 12,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-09-30T07:14:19Z,2026-07-02T20:53:48Z,,tmpl_0009
env_0013,completed,Document 13,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-10-04T11:10:22Z,2026-09-11T23:34:50Z,,tmpl_0007
env_0014,created,Document 14,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-09-07T06:38:53Z,2026-04-02T21:10:33Z,,tmpl_0008
env_0015,sent,Document 15,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-07-12T03:43:32Z,2026-03-31T15:59:53Z,,tmpl_0000
env_0016,sent,Document 16,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-09-15T03:16:05Z,2026-07-02T07:26:31Z,,tmpl_0002
env_0017,created,Document 17,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-06-14T06:01:41Z,2026-10-07T06:26:42Z,,tmpl_0006
env_0018,completed,Document 18,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-05-31T21:03:22Z,2026-05-05T04:47:35Z,,tmpl_0003
env_0019,created,Document 19,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-05-02T11:29:19Z,2026-10-05T15:43:25Z,,tmpl_0003
env_0020,completed,Document 20,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-08-07T04:47:20Z,2026-07-16T14:28:35Z,,tmpl_0010
env_0021,completed,Document 21,Aaron Garcia,aaron.garcia@Finthesiss.ai,2026-02-05T11:34:15Z,2026-02-08T15:15:42Z,,tmpl_0005
