event_id,email,display_name,response_status,optional,organizer
evt-arjun-001,arjun@lagosbrewingco.ng,Arjun Gonzales,accepted,False,True
evt-arjun-001,meera@meeraskitchen.ng,Meera Gonzales,accepted,False,False
evt-arjun-001,rohan.gonzales.ss2@greenfieldacademy.ng,Rohan Gonzales,accepted,False,False
evt-arjun-001,ananya.gonzales.jss3@greenfieldacademy.ng,Ananya Gonzales,accepted,False,False
evt-arjun-002,arjun@lagosbrewingco.ng,Arjun Gonzales,accepted,False,False
evt-arjun-002,office@nwosufamilyoffice.com,Nwosu Family Office,accepted,False,True
evt-arjun-003,arjun@lagosbrewingco.ng,Arjun Gonzales,accepted,False,False
evt-arjun-003,meera@meeraskitchen.ng,Meera Gonzales,accepted,False,True
evt-arjun-003,rohan.gonzales.ss2@greenfieldacademy.ng,Rohan Gonzales,tentative,False,False
evt-arjun-003,ananya.gonzales.jss3@greenfieldacademy.ng,Ananya Gonzales,accepted,False,False
evt-arjun-005,arjun@lagosbrewingco.ng,Arjun Gonzales,accepted,False,False
evt-arjun-005,meera@meeraskitchen.ng,Meera Gonzales,accepted,False,False
evt-arjun-006,arjun@lagosbrewingco.ng,Arjun Gonzales,accepted,False,True
evt-arjun-006,braukon.sales@braukon.de,BrauKon Sales,accepted,False,False
evt-arjun-009,arjun@lagosbrewingco.ng,Arjun Gonzales,accepted,False,True
evt-arjun-009,rohan.gonzales.ss2@greenfieldacademy.ng,Rohan Gonzales,accepted,False,False
