id,name,email,description,currency,delinquent,balance,created,phone
cus_HO01Anderson,Anderson Family,anderson.csa@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1704844800,+15095550201
cus_HO02Baker,Baker Household,baker.homestead@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1705017600,+15095550202
cus_HO03Bridwell,Bridwell Family,bridwell.farm@gmail.com,CSA Half Share 2027 autopay,usd,false,0,1705276800,+15095550203
cus_HO04CarterLee,Carter-Lee Household,carter.lee.yak@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1705536000,+15095550204
cus_HO05Chen,Chen Family,chen.yakima@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1705708800,+15095550205
cus_HO06Dawson,Dawson Household,dawson.organic@gmail.com,CSA Half Share 2027 autopay,usd,false,0,1705881600,+15095550206
cus_HO07Ellis,Ellis Family,ellis.yak@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1706745600,+15095550207
cus_HO08Fletcher,Fletcher Household,dan.fletcher.land@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1706918400,+15095550208
cus_HO09Garcia,Garcia Family,garcia.csa@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1707091200,+15095550209
cus_HO10Hansen,Hansen Household,hansen.yak@gmail.com,CSA Half Share 2027 autopay,usd,false,0,1707350400,+15095550210
cus_HO11Irving,Irving Family,irving.farm@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1707523200,+15095550211
cus_HO12Jensen,Jensen Household,jensen.organic@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1707696000,+15095550212
cus_HO13Kowalski,Kowalski Family,kowalski.csa@gmail.com,CSA Half Share 2027 autopay,usd,false,0,1707955200,+15095550213
cus_HO14Larson,Larson Household,larson.yak@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1708214400,+15095550214
cus_HO15Mitchell,Mitchell Family,mitchell.farm@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1708387200,+15095550215
cus_HO16Nakamura,Nakamura Household,nakamura.csa@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1708560000,+15095550216
cus_HO17Olsen,Olsen Family,olsen.organic@gmail.com,CSA Half Share 2027 autopay,usd,false,0,1709164800,+15095550217
cus_HO18Patel,Patel Household,patel.yak@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1709337600,+15095550218
cus_HO19Quinn,Quinn Family,quinn.csa@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1709510400,+15095550219
cus_HO20Reeves,Reeves Household,reeves.boise@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1709769600,+12085550220
cus_HO21Sandoval,Sandoval Family,sandoval.farm@gmail.com,CSA Half Share 2027 autopay,usd,false,0,1709942400,+15095550221
cus_HO22Torres,Torres Household,torres.csa@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1710115200,+15095550222
cus_HO23Ueda,Ueda Family,ueda.organic@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1710374400,+15095550223
cus_HO24Vargas,Vargas Household,vargas.yak@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1710633600,+15095550224
cus_HO25Williams,Williams Family,williams.csa@gmail.com,CSA Half Share 2027 autopay,usd,false,0,1710806400,+15095550225
cus_HO26Yamamoto,Yamamoto Household,yamamoto.farm@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1710979200,+15095550226
cus_HO27Zimmerman,Zimmerman Family,zimmerman.csa@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1711238400,+15095550227
cus_HO28Adams,Adams Household,adams.organic@gmail.com,CSA Full Share 2027 autopay,usd,false,0,1711843200,+15095550228
cus_HO29Brooks,Brooks Family,brooks.yak@gmail.com,CSA Full Share 2027 pending,usd,false,0,1712188800,+15095550229
cus_HO30Coleman,Coleman Household,coleman.csa@gmail.com,CSA Half Share 2027 pending,usd,false,0,1712448000,+15095550230
cus_HO31DelgadoBell,Delgado-Bell Family,delgado.bell@gmail.com,CSA Full Share 2027 pending new signup,usd,false,0,1712620800,+15095550231
cus_HO32Erickson,Erickson Household,erickson.farm@gmail.com,CSA Half Share 2027 pending,usd,false,0,1712793600,+15095550232
cus_HO33HoffmanN,Hoffman-Neighbor Family,hoffman.neighbor@gmail.com,CSA Full Share declined 2027,usd,false,0,1713052800,+15095550233
cus_HO34Jackson,Jackson Household,jackson.yak@gmail.com,CSA Half Share declined 2027,usd,false,0,1713312000,+15095550234
cus_HO35Klein,Klein Family,klein.organic@gmail.com,CSA Full Share declined 2027,usd,false,0,1713484800,+15095550235
