id,name,email,description,currency,delinquent,balance,created,phone
cus_awd_rachel,Rachel Goldberg,rachel.goldberg.dance@gmail.com,Halloween Social block-of-three prepay,usd,false,0,1790179200,
cus_awd_elena,Elena Vasquez,elena.vee@protonmail.com,Halloween Social block-of-three prepay,usd,false,0,1790265600,
cus_awd_anastasia,Anastasia Reilly,anastasia.reilly@gmail.com,Halloween Social block-of-three prepay,usd,false,0,1790352000,
cus_awd_amanda_foster,Amanda Foster,amanda.foster.pa@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_maya_torres,Maya Torres,maya.t.reading@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_gwen_lin,Gwen Lin,gwen.lin.dance@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_priya_shah,Priya Shah,priya.shah.87@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_kate_barron,Kate Barron,kate.barron.arts@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_juliana_ortiz,Juliana Ortiz,juliana.ortiz@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_recurring_agg,Online Class Auto-Pay Aggregate,,Aggregate of the remaining ten monthly-auto-pay students,usd,false,0,1735689600,
cus_awd_private_agg,Private Lesson Online Aggregate,,Aggregate of online-deposit private-lesson customers,usd,false,0,1748736000,
cus_awd_workshop_agg,Workshop Ticket Aggregate,,Aggregate of Albright June 2026 workshop buyers,usd,false,0,1748736000,
cus_awd_rachel-e001,Rachel Goldberg,rachel.goldberg.dance@gmail.com,Halloween Social block-of-three prepay,usd,false,0,1790179200,
cus_awd_elena-e001,Elena Vasquez,elena.vee@protonmail.com,Halloween Social block-of-three prepay,usd,false,0,1790265600,
cus_awd_anastasia-e001,Anastasia Reilly,anastasia.reilly@gmail.com,Halloween Social block-of-three prepay,usd,false,0,1790352000,
cus_awd_amanda_foster-e001,Amanda Foster,amanda.foster.pa@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_maya_torres-e001,Maya Torres,maya.t.reading@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_gwen_lin-e001,Gwen Lin,gwen.lin.dance@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_priya_shah-e001,Priya Shah,priya.shah.87@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_kate_barron-e001,Kate Barron,kate.barron.arts@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_juliana_ortiz-e001,Juliana Ortiz,juliana.ortiz@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_recurring_agg-e001,Online Class Auto-Pay Aggregate,,Aggregate of the remaining ten monthly-auto-pay students,usd,false,0,1735689600,
cus_awd_private_agg-e001,Private Lesson Online Aggregate,,Aggregate of online-deposit private-lesson customers,usd,false,0,1748736000,
cus_awd_workshop_agg-e001,Workshop Ticket Aggregate,,Aggregate of Albright June 2026 workshop buyers,usd,false,0,1748736000,
cus_awd_rachel-e002,Rachel Goldberg,rachel.goldberg.dance@gmail.com,Halloween Social block-of-three prepay,usd,false,0,1790179200,
cus_awd_elena-e002,Elena Vasquez,elena.vee@protonmail.com,Halloween Social block-of-three prepay,usd,false,0,1790265600,
cus_awd_anastasia-e002,Anastasia Reilly,anastasia.reilly@gmail.com,Halloween Social block-of-three prepay,usd,false,0,1790352000,
cus_awd_amanda_foster-e002,Amanda Foster,amanda.foster.pa@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_maya_torres-e002,Maya Torres,maya.t.reading@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_gwen_lin-e002,Gwen Lin,gwen.lin.dance@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_priya_shah-e002,Priya Shah,priya.shah.87@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_kate_barron-e002,Kate Barron,kate.barron.arts@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_juliana_ortiz-e002,Juliana Ortiz,juliana.ortiz@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_recurring_agg-e002,Online Class Auto-Pay Aggregate,,Aggregate of the remaining ten monthly-auto-pay students,usd,false,0,1735689600,
cus_awd_private_agg-e002,Private Lesson Online Aggregate,,Aggregate of online-deposit private-lesson customers,usd,false,0,1748736000,
cus_awd_workshop_agg-e002,Workshop Ticket Aggregate,,Aggregate of Albright June 2026 workshop buyers,usd,false,0,1748736000,
cus_awd_rachel-e003,Rachel Goldberg,rachel.goldberg.dance@gmail.com,Halloween Social block-of-three prepay,usd,false,0,1790179200,
cus_awd_elena-e003,Elena Vasquez,elena.vee@protonmail.com,Halloween Social block-of-three prepay,usd,false,0,1790265600,
cus_awd_anastasia-e003,Anastasia Reilly,anastasia.reilly@gmail.com,Halloween Social block-of-three prepay,usd,false,0,1790352000,
cus_awd_amanda_foster-e003,Amanda Foster,amanda.foster.pa@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_maya_torres-e003,Maya Torres,maya.t.reading@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_gwen_lin-e003,Gwen Lin,gwen.lin.dance@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_priya_shah-e003,Priya Shah,priya.shah.87@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_kate_barron-e003,Kate Barron,kate.barron.arts@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_juliana_ortiz-e003,Juliana Ortiz,juliana.ortiz@gmail.com,Recurring online class auto-pay,usd,false,0,1735689600,
cus_awd_recurring_agg-e003,Online Class Auto-Pay Aggregate,,Aggregate of the remaining ten monthly-auto-pay students,usd,false,0,1735689600,
cus_awd_private_agg-e003,Private Lesson Online Aggregate,,Aggregate of online-deposit private-lesson customers,usd,false,0,1748736000,
cus_awd_workshop_agg-e003,Workshop Ticket Aggregate,,Aggregate of Albright June 2026 workshop buyers,usd,false,0,1748736000,
cus_awd_rachel-e004,Rachel Goldberg,rachel.goldberg.dance@gmail.com,Halloween Social block-of-three prepay,usd,false,0,1790179200,
cus_awd_elena-e004,Elena Vasquez,elena.vee@protonmail.com,Halloween Social block-of-three prepay,usd,false,0,1790265600,
