id,customer,amount,currency,status,paid,refunded,amount_refunded,description,payment_intent,created
ch_awd_halloween_001,cus_awd_rachel,9000,usd,succeeded,true,false,0,Halloween Social block-of-three prepay,pi_awd_halloween_001,1790179200
ch_awd_halloween_002,cus_awd_elena,9000,usd,succeeded,true,false,0,Halloween Social block-of-three prepay,pi_awd_halloween_002,1790265600
ch_awd_halloween_003,cus_awd_anastasia,9000,usd,succeeded,true,false,0,Halloween Social block-of-three prepay,pi_awd_halloween_003,1790352000
ch_awd_class_foster_08,cus_awd_amanda_foster,6000,usd,succeeded,true,false,0,Online Class Package Renewal - Aug 2026,pi_awd_class_foster_08,1754006400
ch_awd_class_foster_09,cus_awd_amanda_foster,6000,usd,succeeded,true,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_foster_09,1756684800
ch_awd_class_foster_10,cus_awd_amanda_foster,6000,usd,succeeded,true,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_foster_10,1759276800
ch_awd_class_torres_08,cus_awd_maya_torres,6000,usd,succeeded,true,false,0,Online Class Package Renewal - Aug 2026,pi_awd_class_torres_08,1754006400
ch_awd_class_torres_09,cus_awd_maya_torres,6000,usd,succeeded,true,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_torres_09,1756684800
ch_awd_class_torres_10,cus_awd_maya_torres,6000,usd,succeeded,true,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_torres_10,1759276800
ch_awd_class_lin_08,cus_awd_gwen_lin,6000,usd,succeeded,true,false,0,Online Class Package Renewal - Aug 2026,pi_awd_class_lin_08,1754006400
ch_awd_class_lin_09,cus_awd_gwen_lin,6000,usd,succeeded,true,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_lin_09,1756684800
ch_awd_class_lin_10,cus_awd_gwen_lin,6000,usd,succeeded,true,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_lin_10,1759276800
ch_awd_class_shah_08,cus_awd_priya_shah,6000,usd,succeeded,true,false,0,Online Class Package Renewal - Aug 2026,pi_awd_class_shah_08,1754006400
ch_awd_class_shah_09,cus_awd_priya_shah,6000,usd,succeeded,true,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_shah_09,1756684800
ch_awd_class_shah_10,cus_awd_priya_shah,6000,usd,succeeded,true,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_shah_10,1759276800
ch_awd_class_barron_09,cus_awd_kate_barron,6000,usd,succeeded,true,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_barron_09,1756684800
ch_awd_class_barron_10,cus_awd_kate_barron,6000,usd,succeeded,true,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_barron_10,1759276800
ch_awd_class_ortiz_09,cus_awd_juliana_ortiz,6000,usd,succeeded,true,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_ortiz_09,1756684800
ch_awd_class_ortiz_10,cus_awd_juliana_ortiz,6000,usd,succeeded,true,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_ortiz_10,1759276800
ch_awd_class_agg_09,cus_awd_recurring_agg,60000,usd,succeeded,true,false,0,Online Class Renewal aggregate 10 students - Sep 2026,pi_awd_class_agg_09,1756684800
ch_awd_class_agg_10,cus_awd_recurring_agg,60000,usd,succeeded,true,false,0,Online Class Renewal aggregate 10 students - Oct 2026,pi_awd_class_agg_10,1759276800
ch_awd_private_agg_q3,cus_awd_private_agg,84000,usd,succeeded,true,false,0,Private Lesson Online Deposit aggregate Q3 2026 (7 lessons),pi_awd_private_agg_q3,1756684800
ch_awd_private_agg_oct,cus_awd_private_agg,24000,usd,succeeded,true,false,0,Private Lesson Online Deposit aggregate Oct 2026 (2 lessons),pi_awd_private_agg_oct,1759276800
ch_awd_workshop_agg,cus_awd_workshop_agg,54000,usd,succeeded,true,false,0,Workshop Ticket aggregate Albright June 2026 (18 seats),pi_awd_workshop_agg,1748736000
ch_awd_halloween_001-e001,cus_awd_rachel,9000,usd,succeeded,true-e001,false,0,Halloween Social block-of-three prepay,pi_awd_halloween_001,1790179200
ch_awd_halloween_002-e001,cus_awd_elena,9000,usd,succeeded,true-e001,false,0,Halloween Social block-of-three prepay,pi_awd_halloween_002,1790265600
ch_awd_halloween_003-e001,cus_awd_anastasia,9000,usd,succeeded,true-e001,false,0,Halloween Social block-of-three prepay,pi_awd_halloween_003,1790352000
ch_awd_class_foster_08-e001,cus_awd_amanda_foster,6000,usd,succeeded,true-e001,false,0,Online Class Package Renewal - Aug 2026,pi_awd_class_foster_08,1754006400
ch_awd_class_foster_09-e001,cus_awd_amanda_foster,6000,usd,succeeded,true-e001,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_foster_09,1756684800
ch_awd_class_foster_10-e001,cus_awd_amanda_foster,6000,usd,succeeded,true-e001,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_foster_10,1759276800
ch_awd_class_torres_08-e001,cus_awd_maya_torres,6000,usd,succeeded,true-e001,false,0,Online Class Package Renewal - Aug 2026,pi_awd_class_torres_08,1754006400
ch_awd_class_torres_09-e001,cus_awd_maya_torres,6000,usd,succeeded,true-e001,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_torres_09,1756684800
ch_awd_class_torres_10-e001,cus_awd_maya_torres,6000,usd,succeeded,true-e001,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_torres_10,1759276800
ch_awd_class_lin_08-e001,cus_awd_gwen_lin,6000,usd,succeeded,true-e001,false,0,Online Class Package Renewal - Aug 2026,pi_awd_class_lin_08,1754006400
ch_awd_class_lin_09-e001,cus_awd_gwen_lin,6000,usd,succeeded,true-e001,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_lin_09,1756684800
ch_awd_class_lin_10-e001,cus_awd_gwen_lin,6000,usd,succeeded,true-e001,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_lin_10,1759276800
ch_awd_class_shah_08-e001,cus_awd_priya_shah,6000,usd,succeeded,true-e001,false,0,Online Class Package Renewal - Aug 2026,pi_awd_class_shah_08,1754006400
ch_awd_class_shah_09-e001,cus_awd_priya_shah,6000,usd,succeeded,true-e001,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_shah_09,1756684800
ch_awd_class_shah_10-e001,cus_awd_priya_shah,6000,usd,succeeded,true-e001,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_shah_10,1759276800
ch_awd_class_barron_09-e001,cus_awd_kate_barron,6000,usd,succeeded,true-e001,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_barron_09,1756684800
ch_awd_class_barron_10-e001,cus_awd_kate_barron,6000,usd,succeeded,true-e001,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_barron_10,1759276800
ch_awd_class_ortiz_09-e001,cus_awd_juliana_ortiz,6000,usd,succeeded,true-e001,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_ortiz_09,1756684800
ch_awd_class_ortiz_10-e001,cus_awd_juliana_ortiz,6000,usd,succeeded,true-e001,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_ortiz_10,1759276800
ch_awd_class_agg_09-e001,cus_awd_recurring_agg,60000,usd,succeeded,true-e001,false,0,Online Class Renewal aggregate 10 students - Sep 2026,pi_awd_class_agg_09,1756684800
ch_awd_class_agg_10-e001,cus_awd_recurring_agg,60000,usd,succeeded,true-e001,false,0,Online Class Renewal aggregate 10 students - Oct 2026,pi_awd_class_agg_10,1759276800
ch_awd_private_agg_q3-e001,cus_awd_private_agg,84000,usd,succeeded,true-e001,false,0,Private Lesson Online Deposit aggregate Q3 2026 (7 lessons),pi_awd_private_agg_q3,1756684800
ch_awd_private_agg_oct-e001,cus_awd_private_agg,24000,usd,succeeded,true-e001,false,0,Private Lesson Online Deposit aggregate Oct 2026 (2 lessons),pi_awd_private_agg_oct,1759276800
ch_awd_workshop_agg-e001,cus_awd_workshop_agg,54000,usd,succeeded,true-e001,false,0,Workshop Ticket aggregate Albright June 2026 (18 seats),pi_awd_workshop_agg,1748736000
ch_awd_halloween_001-e002,cus_awd_rachel,9000,usd,succeeded,true-e002,false,0,Halloween Social block-of-three prepay,pi_awd_halloween_001,1790179200
ch_awd_halloween_002-e002,cus_awd_elena,9000,usd,succeeded,true-e002,false,0,Halloween Social block-of-three prepay,pi_awd_halloween_002,1790265600
ch_awd_halloween_003-e002,cus_awd_anastasia,9000,usd,succeeded,true-e002,false,0,Halloween Social block-of-three prepay,pi_awd_halloween_003,1790352000
ch_awd_class_foster_08-e002,cus_awd_amanda_foster,6000,usd,succeeded,true-e002,false,0,Online Class Package Renewal - Aug 2026,pi_awd_class_foster_08,1754006400
ch_awd_class_foster_09-e002,cus_awd_amanda_foster,6000,usd,succeeded,true-e002,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_foster_09,1756684800
ch_awd_class_foster_10-e002,cus_awd_amanda_foster,6000,usd,succeeded,true-e002,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_foster_10,1759276800
ch_awd_class_torres_08-e002,cus_awd_maya_torres,6000,usd,succeeded,true-e002,false,0,Online Class Package Renewal - Aug 2026,pi_awd_class_torres_08,1754006400
ch_awd_class_torres_09-e002,cus_awd_maya_torres,6000,usd,succeeded,true-e002,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_torres_09,1756684800
ch_awd_class_torres_10-e002,cus_awd_maya_torres,6000,usd,succeeded,true-e002,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_torres_10,1759276800
ch_awd_class_lin_08-e002,cus_awd_gwen_lin,6000,usd,succeeded,true-e002,false,0,Online Class Package Renewal - Aug 2026,pi_awd_class_lin_08,1754006400
ch_awd_class_lin_09-e002,cus_awd_gwen_lin,6000,usd,succeeded,true-e002,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_lin_09,1756684800
ch_awd_class_lin_10-e002,cus_awd_gwen_lin,6000,usd,succeeded,true-e002,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_lin_10,1759276800
ch_awd_class_shah_08-e002,cus_awd_priya_shah,6000,usd,succeeded,true-e002,false,0,Online Class Package Renewal - Aug 2026,pi_awd_class_shah_08,1754006400
ch_awd_class_shah_09-e002,cus_awd_priya_shah,6000,usd,succeeded,true-e002,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_shah_09,1756684800
ch_awd_class_shah_10-e002,cus_awd_priya_shah,6000,usd,succeeded,true-e002,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_shah_10,1759276800
ch_awd_class_barron_09-e002,cus_awd_kate_barron,6000,usd,succeeded,true-e002,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_barron_09,1756684800
ch_awd_class_barron_10-e002,cus_awd_kate_barron,6000,usd,succeeded,true-e002,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_barron_10,1759276800
ch_awd_class_ortiz_09-e002,cus_awd_juliana_ortiz,6000,usd,succeeded,true-e002,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_ortiz_09,1756684800
ch_awd_class_ortiz_10-e002,cus_awd_juliana_ortiz,6000,usd,succeeded,true-e002,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_ortiz_10,1759276800
ch_awd_class_agg_09-e002,cus_awd_recurring_agg,60000,usd,succeeded,true-e002,false,0,Online Class Renewal aggregate 10 students - Sep 2026,pi_awd_class_agg_09,1756684800
ch_awd_class_agg_10-e002,cus_awd_recurring_agg,60000,usd,succeeded,true-e002,false,0,Online Class Renewal aggregate 10 students - Oct 2026,pi_awd_class_agg_10,1759276800
ch_awd_private_agg_q3-e002,cus_awd_private_agg,84000,usd,succeeded,true-e002,false,0,Private Lesson Online Deposit aggregate Q3 2026 (7 lessons),pi_awd_private_agg_q3,1756684800
ch_awd_private_agg_oct-e002,cus_awd_private_agg,24000,usd,succeeded,true-e002,false,0,Private Lesson Online Deposit aggregate Oct 2026 (2 lessons),pi_awd_private_agg_oct,1759276800
ch_awd_workshop_agg-e002,cus_awd_workshop_agg,54000,usd,succeeded,true-e002,false,0,Workshop Ticket aggregate Albright June 2026 (18 seats),pi_awd_workshop_agg,1748736000
ch_awd_halloween_001-e003,cus_awd_rachel,9000,usd,succeeded,true-e003,false,0,Halloween Social block-of-three prepay,pi_awd_halloween_001,1790179200
ch_awd_halloween_002-e003,cus_awd_elena,9000,usd,succeeded,true-e003,false,0,Halloween Social block-of-three prepay,pi_awd_halloween_002,1790265600
ch_awd_halloween_003-e003,cus_awd_anastasia,9000,usd,succeeded,true-e003,false,0,Halloween Social block-of-three prepay,pi_awd_halloween_003,1790352000
ch_awd_class_foster_08-e003,cus_awd_amanda_foster,6000,usd,succeeded,true-e003,false,0,Online Class Package Renewal - Aug 2026,pi_awd_class_foster_08,1754006400
ch_awd_class_foster_09-e003,cus_awd_amanda_foster,6000,usd,succeeded,true-e003,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_foster_09,1756684800
ch_awd_class_foster_10-e003,cus_awd_amanda_foster,6000,usd,succeeded,true-e003,false,0,Online Class Package Renewal - Oct 2026,pi_awd_class_foster_10,1759276800
ch_awd_class_torres_08-e003,cus_awd_maya_torres,6000,usd,succeeded,true-e003,false,0,Online Class Package Renewal - Aug 2026,pi_awd_class_torres_08,1754006400
ch_awd_class_torres_09-e003,cus_awd_maya_torres,6000,usd,succeeded,true-e003,false,0,Online Class Package Renewal - Sep 2026,pi_awd_class_torres_09,1756684800
