id,customer,price,status,quantity,current_period_start,current_period_end,cancel_at_period_end,created
sub_awd_foster,cus_awd_amanda_foster,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_torres,cus_awd_maya_torres,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_lin,cus_awd_gwen_lin,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_shah,cus_awd_priya_shah,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_barron,cus_awd_kate_barron,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_ortiz,cus_awd_juliana_ortiz,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_recurring_agg,cus_awd_recurring_agg,price_awd_class_60_monthly,active,10,1759276800,1761955200,false,1735689600
sub_awd_foster-e001,cus_awd_amanda_foster,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_torres-e001,cus_awd_maya_torres,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_lin-e001,cus_awd_gwen_lin,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_shah-e001,cus_awd_priya_shah,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_barron-e001,cus_awd_kate_barron,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_ortiz-e001,cus_awd_juliana_ortiz,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_recurring_agg-e001,cus_awd_recurring_agg,price_awd_class_60_monthly,active,10,1759276800,1761955200,false,1735689600
sub_awd_foster-e002,cus_awd_amanda_foster,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_torres-e002,cus_awd_maya_torres,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_lin-e002,cus_awd_gwen_lin,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_shah-e002,cus_awd_priya_shah,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_barron-e002,cus_awd_kate_barron,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_ortiz-e002,cus_awd_juliana_ortiz,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_recurring_agg-e002,cus_awd_recurring_agg,price_awd_class_60_monthly,active,10,1759276800,1761955200,false,1735689600
sub_awd_foster-e003,cus_awd_amanda_foster,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_torres-e003,cus_awd_maya_torres,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_lin-e003,cus_awd_gwen_lin,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_shah-e003,cus_awd_priya_shah,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_barron-e003,cus_awd_kate_barron,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_ortiz-e003,cus_awd_juliana_ortiz,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_recurring_agg-e003,cus_awd_recurring_agg,price_awd_class_60_monthly,active,10,1759276800,1761955200,false,1735689600
sub_awd_foster-e004,cus_awd_amanda_foster,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_torres-e004,cus_awd_maya_torres,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_lin-e004,cus_awd_gwen_lin,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_shah-e004,cus_awd_priya_shah,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_barron-e004,cus_awd_kate_barron,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_ortiz-e004,cus_awd_juliana_ortiz,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_recurring_agg-e004,cus_awd_recurring_agg,price_awd_class_60_monthly,active,10,1759276800,1761955200,false,1735689600
sub_awd_foster-e005,cus_awd_amanda_foster,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_torres-e005,cus_awd_maya_torres,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_lin-e005,cus_awd_gwen_lin,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_shah-e005,cus_awd_priya_shah,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_barron-e005,cus_awd_kate_barron,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_ortiz-e005,cus_awd_juliana_ortiz,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_recurring_agg-e005,cus_awd_recurring_agg,price_awd_class_60_monthly,active,10,1759276800,1761955200,false,1735689600
sub_awd_foster-e006,cus_awd_amanda_foster,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_torres-e006,cus_awd_maya_torres,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_lin-e006,cus_awd_gwen_lin,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_shah-e006,cus_awd_priya_shah,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_barron-e006,cus_awd_kate_barron,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_ortiz-e006,cus_awd_juliana_ortiz,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_recurring_agg-e006,cus_awd_recurring_agg,price_awd_class_60_monthly,active,10,1759276800,1761955200,false,1735689600
sub_awd_foster-e007,cus_awd_amanda_foster,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_torres-e007,cus_awd_maya_torres,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_lin-e007,cus_awd_gwen_lin,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_shah-e007,cus_awd_priya_shah,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_barron-e007,cus_awd_kate_barron,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_ortiz-e007,cus_awd_juliana_ortiz,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_recurring_agg-e007,cus_awd_recurring_agg,price_awd_class_60_monthly,active,10,1759276800,1761955200,false,1735689600
sub_awd_foster-e008,cus_awd_amanda_foster,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_torres-e008,cus_awd_maya_torres,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_lin-e008,cus_awd_gwen_lin,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_shah-e008,cus_awd_priya_shah,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_barron-e008,cus_awd_kate_barron,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_ortiz-e008,cus_awd_juliana_ortiz,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_recurring_agg-e008,cus_awd_recurring_agg,price_awd_class_60_monthly,active,10,1759276800,1761955200,false,1735689600
sub_awd_foster-e009,cus_awd_amanda_foster,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_torres-e009,cus_awd_maya_torres,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_lin-e009,cus_awd_gwen_lin,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_shah-e009,cus_awd_priya_shah,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_barron-e009,cus_awd_kate_barron,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_ortiz-e009,cus_awd_juliana_ortiz,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_recurring_agg-e009,cus_awd_recurring_agg,price_awd_class_60_monthly,active,10,1759276800,1761955200,false,1735689600
sub_awd_foster-e010,cus_awd_amanda_foster,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_torres-e010,cus_awd_maya_torres,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_lin-e010,cus_awd_gwen_lin,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_shah-e010,cus_awd_priya_shah,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_barron-e010,cus_awd_kate_barron,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_ortiz-e010,cus_awd_juliana_ortiz,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_recurring_agg-e010,cus_awd_recurring_agg,price_awd_class_60_monthly,active,10,1759276800,1761955200,false,1735689600
sub_awd_foster-e011,cus_awd_amanda_foster,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_torres-e011,cus_awd_maya_torres,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
sub_awd_lin-e011,cus_awd_gwen_lin,price_awd_class_60_monthly,active,1,1759276800,1761955200,false,1735689600
