courseId,userId,fullName,emailAddress,photoUrl
gc-ena-cycle-2023-2027,usr_aw_gc_001,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e001,usr_aw_gc_001-e001,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e002,usr_aw_gc_001-e002,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e003,usr_aw_gc_001-e003,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e004,usr_aw_gc_001-e004,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e005,usr_aw_gc_001-e005,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e006,usr_aw_gc_001-e006,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e007,usr_aw_gc_001-e007,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e008,usr_aw_gc_001-e008,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e009,usr_aw_gc_001-e009,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e010,usr_aw_gc_001-e010,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e011,usr_aw_gc_001-e011,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e012,usr_aw_gc_001-e012,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e013,usr_aw_gc_001-e013,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e014,usr_aw_gc_001-e014,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e015,usr_aw_gc_001-e015,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e016,usr_aw_gc_001-e016,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e017,usr_aw_gc_001-e017,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e018,usr_aw_gc_001-e018,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e019,usr_aw_gc_001-e019,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e020,usr_aw_gc_001-e020,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e021,usr_aw_gc_001-e021,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e022,usr_aw_gc_001-e022,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e023,usr_aw_gc_001-e023,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e024,usr_aw_gc_001-e024,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e025,usr_aw_gc_001-e025,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e026,usr_aw_gc_001-e026,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e027,usr_aw_gc_001-e027,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e028,usr_aw_gc_001-e028,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e029,usr_aw_gc_001-e029,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e030,usr_aw_gc_001-e030,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e031,usr_aw_gc_001-e031,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e032,usr_aw_gc_001-e032,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e033,usr_aw_gc_001-e033,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e034,usr_aw_gc_001-e034,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e035,usr_aw_gc_001-e035,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e036,usr_aw_gc_001-e036,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e037,usr_aw_gc_001-e037,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e038,usr_aw_gc_001-e038,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e039,usr_aw_gc_001-e039,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e040,usr_aw_gc_001-e040,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e041,usr_aw_gc_001-e041,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e042,usr_aw_gc_001-e042,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e043,usr_aw_gc_001-e043,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e044,usr_aw_gc_001-e044,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e045,usr_aw_gc_001-e045,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
gc-ena-cycle-2023-2027-e046,usr_aw_gc_001-e046,Amanda Webb,amanda.webb@Finthesiss.ai,https://classroom.google.com/u/usr_aw_gc_001/photo
