courseId,userId,fullName,emailAddress,photoUrl
gc-ena-cycle-2023-2027,usr_ena_admin_001,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e001,usr_ena_admin_001-e001,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e002,usr_ena_admin_001-e002,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e003,usr_ena_admin_001-e003,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e004,usr_ena_admin_001-e004,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e005,usr_ena_admin_001-e005,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e006,usr_ena_admin_001-e006,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e007,usr_ena_admin_001-e007,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e008,usr_ena_admin_001-e008,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e009,usr_ena_admin_001-e009,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e010,usr_ena_admin_001-e010,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e011,usr_ena_admin_001-e011,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e012,usr_ena_admin_001-e012,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e013,usr_ena_admin_001-e013,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e014,usr_ena_admin_001-e014,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e015,usr_ena_admin_001-e015,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e016,usr_ena_admin_001-e016,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e017,usr_ena_admin_001-e017,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e018,usr_ena_admin_001-e018,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e019,usr_ena_admin_001-e019,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e020,usr_ena_admin_001-e020,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e021,usr_ena_admin_001-e021,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e022,usr_ena_admin_001-e022,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e023,usr_ena_admin_001-e023,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e024,usr_ena_admin_001-e024,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e025,usr_ena_admin_001-e025,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e026,usr_ena_admin_001-e026,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e027,usr_ena_admin_001-e027,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e028,usr_ena_admin_001-e028,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e029,usr_ena_admin_001-e029,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e030,usr_ena_admin_001-e030,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e031,usr_ena_admin_001-e031,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e032,usr_ena_admin_001-e032,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e033,usr_ena_admin_001-e033,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e034,usr_ena_admin_001-e034,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e035,usr_ena_admin_001-e035,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e036,usr_ena_admin_001-e036,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e037,usr_ena_admin_001-e037,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e038,usr_ena_admin_001-e038,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e039,usr_ena_admin_001-e039,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e040,usr_ena_admin_001-e040,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e041,usr_ena_admin_001-e041,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e042,usr_ena_admin_001-e042,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e043,usr_ena_admin_001-e043,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e044,usr_ena_admin_001-e044,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e045,usr_ena_admin_001-e045,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e046,usr_ena_admin_001-e046,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e047,usr_ena_admin_001-e047,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e048,usr_ena_admin_001-e048,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e049,usr_ena_admin_001-e049,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e050,usr_ena_admin_001-e050,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e051,usr_ena_admin_001-e051,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e052,usr_ena_admin_001-e052,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e053,usr_ena_admin_001-e053,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e054,usr_ena_admin_001-e054,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e055,usr_ena_admin_001-e055,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e056,usr_ena_admin_001-e056,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e057,usr_ena_admin_001-e057,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e058,usr_ena_admin_001-e058,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e059,usr_ena_admin_001-e059,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e060,usr_ena_admin_001-e060,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e061,usr_ena_admin_001-e061,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e062,usr_ena_admin_001-e062,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e063,usr_ena_admin_001-e063,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e064,usr_ena_admin_001-e064,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e065,usr_ena_admin_001-e065,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e066,usr_ena_admin_001-e066,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e067,usr_ena_admin_001-e067,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e068,usr_ena_admin_001-e068,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e069,usr_ena_admin_001-e069,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e070,usr_ena_admin_001-e070,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e071,usr_ena_admin_001-e071,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e072,usr_ena_admin_001-e072,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e073,usr_ena_admin_001-e073,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
gc-ena-cycle-2023-2027-e074,usr_ena_admin_001-e074,ENA CE Program Office,ce-admin@ena.org,https://classroom.google.com/u/usr_ena_admin_001/photo
