id,email,first_name,last_name,country,list_ids,created_at,updated_at
sg_0,megan.ortiz@gmail.com,Megan,Ortiz,US,list_sg,2026-05-01T12:00:00-05:00,2026-09-01T12:00:00-05:00
sg_1,priya.shah@outlook.com,Priya,Shah,US,list_sg,2026-05-01T12:00:00-05:00,2026-09-01T12:00:00-05:00
sg_2,caleb.duncan@gmail.com,Caleb,Duncan,US,list_sg,2026-05-01T12:00:00-05:00,2026-09-01T12:00:00-05:00
sg_3,ruth.alvarez@yahoo.com,Ruth,Alvarez,US,list_sg,2026-05-01T12:00:00-05:00,2026-09-01T12:00:00-05:00
sg_4,derek.chan@gmail.com,Derek,Chan,US,list_sg,2026-05-01T12:00:00-05:00,2026-09-01T12:00:00-05:00
sg_5,nina.coleman@gmail.com,Nina,Coleman,US,list_sg,2026-05-01T12:00:00-05:00,2026-09-01T12:00:00-05:00
sg_6,aaron.webb@proton.me,Aaron,Webb,US,list_sg,2026-05-01T12:00:00-05:00,2026-09-01T12:00:00-05:00
sg_7,sofia.reyes@gmail.com,Sofia,Reyes,US,list_sg,2026-05-01T12:00:00-05:00,2026-09-01T12:00:00-05:00
sg_2008,vince.nash8@icloud.com,Vince,Nash,US,list_sg,2026-01-15T16:02:00-05:00,2026-04-20T23:32:00-05:00
sg_2009,opal.ford9@icloud.com,Opal,Ford,US,list_sg,2026-06-04T12:04:00-05:00,2026-01-15T12:45:00-05:00
sg_2010,dean.gray10@gmail.com,Dean,Gray,US,list_sg,2026-09-15T00:32:00-05:00,2026-03-17T07:39:00-05:00
sg_2011,ben.jones11@yahoo.com,Ben,Jones,US,list_sg,2026-08-20T02:46:00-05:00,2026-01-03T10:04:00-05:00
sg_2012,ana.salt12@proton.me,Ana,Salt,US,list_sg,2026-07-21T05:26:00-05:00,2026-05-22T21:36:00-05:00
sg_2013,ben.nash13@gmail.com,Ben,Nash,US,list_sg,2026-01-10T10:36:00-05:00,2026-02-01T10:22:00-05:00
sg_2014,isla.hale14@yahoo.com,Isla,Hale,US,list_sg,2026-09-18T12:17:00-05:00,2026-05-22T19:40:00-05:00
sg_2015,ana.boone15@gmail.com,Ana,Boone,US,list_sg,2026-04-15T00:02:00-05:00,2026-08-19T10:07:00-05:00
sg_2016,cole.kane16@proton.me,Cole,Kane,US,list_sg,2026-06-19T01:47:00-05:00,2026-05-07T12:25:00-05:00
sg_2017,yara.ober17@icloud.com,Yara,Ober,US,list_sg,2026-08-01T17:58:00-05:00,2026-01-05T04:30:00-05:00
sg_2018,isla.irwin18@icloud.com,Isla,Irwin,US,list_sg,2026-06-25T03:40:00-05:00,2026-01-09T06:21:00-05:00
sg_2019,dean.reed19@icloud.com,Dean,Reed,US,list_sg,2026-08-22T15:50:00-05:00,2026-09-04T16:00:00-05:00
