contact_id,name,first_name,last_name,email,is_customer,is_supplier,status,account_number
xero_sup_0001,Rio Grande Jewelry Supply,,,ap@rio.example.com,False,True,ACTIVE,OMW-V-0001
xero_sup_0002,Kee Wholesale,,,ap@kee.example.com,False,True,ACTIVE,OMW-V-0002
xero_sup_0003,Otteson Bros,,,ap@otteson.example.com,False,True,ACTIVE,OMW-V-0003
xero_sup_0004,Mexico Turquoise Lot,,,ap@mexico.example.com,False,True,ACTIVE,OMW-V-0004
xero_sup_0005,Beadwrights,,,ap@beadwrights.example.com,False,True,ACTIVE,OMW-V-0005
xero_sup_0006,Turquoise Trail Gallery Santa Fe,,,ap@turquoise.example.com,False,True,ACTIVE,OMW-V-0006
xero_sup_0007,Red Earth Gallery Sedona,,,ap@red.example.com,False,True,ACTIVE,OMW-V-0007
xero_cus_0001,Joseph Smith,Joseph,Smith,joseph.smith@example.com,True,False,ACTIVE,OMW-C-0001
xero_cus_0002,Tracy Smith,Tracy,Smith,tracy.smith@example.com,True,False,ACTIVE,OMW-C-0002
xero_cus_0003,Tami Moore,Tami,Moore,tami.moore@example.com,True,False,ACTIVE,OMW-C-0003
xero_cus_0004,Adriana Harris,Adriana,Harris,adriana.harris@example.com,True,False,ACTIVE,OMW-C-0004
xero_cus_0005,Ernest Guerrero,Ernest,Guerrero,ernest.guerrero@example.com,True,False,ACTIVE,OMW-C-0005
xero_cus_0006,Seth Escobar,Seth,Escobar,seth.escobar@example.com,True,False,ACTIVE,OMW-C-0006
xero_cus_0007,Monique Hamilton,Monique,Hamilton,monique.hamilton@example.com,True,False,ACTIVE,OMW-C-0007
xero_cus_0008,Andrew Brady,Andrew,Brady,andrew.brady@example.com,True,False,ACTIVE,OMW-C-0008
xero_cus_0009,Anthony Rivera,Anthony,Rivera,anthony.rivera@example.com,True,False,ACTIVE,OMW-C-0009
xero_cus_0010,Peter Chapman,Peter,Chapman,peter.chapman@example.com,True,False,ACTIVE,OMW-C-0010
xero_cus_0011,Diana Collins,Diana,Collins,diana.collins@example.com,True,False,ACTIVE,OMW-C-0011
xero_cus_0012,Dana Smith,Dana,Smith,dana.smith@example.com,True,False,ACTIVE,OMW-C-0012
xero_cus_0013,Karen Duke,Karen,Duke,karen.duke@example.com,True,False,ACTIVE,OMW-C-0013
xero_cus_0014,Brandon Richards,Brandon,Richards,brandon.richards@example.com,True,False,ACTIVE,OMW-C-0014
xero_cus_0015,Raymond Merritt,Raymond,Merritt,raymond.merritt@example.com,True,False,ACTIVE,OMW-C-0015
xero_cus_0016,Gloria Sawyer,Gloria,Sawyer,gloria.sawyer@example.com,True,False,ACTIVE,OMW-C-0016
xero_cus_0017,Christopher Smith,Christopher,Smith,christopher.smith@example.com,True,False,ACTIVE,OMW-C-0017
xero_cus_0018,Jill Perry,Jill,Perry,jill.perry@example.com,True,False,ACTIVE,OMW-C-0018
xero_cus_0019,Joseph Jordan,Joseph,Jordan,joseph.jordan@example.com,True,False,ACTIVE,OMW-C-0019
xero_cus_0020,Jennifer Davila,Jennifer,Davila,jennifer.davila@example.com,True,False,ACTIVE,OMW-C-0020
xero_cus_0021,Eileen Smith,Eileen,Smith,eileen.smith@example.com,True,False,ACTIVE,OMW-C-0021
xero_cus_0022,Nathan Simmons,Nathan,Simmons,nathan.simmons@example.com,True,False,ACTIVE,OMW-C-0022
xero_cus_0023,Gregory Harris,Gregory,Harris,gregory.harris@example.com,True,False,ACTIVE,OMW-C-0023
