list_id,email_address,full_name,status,timestamp_signup,member_rating
mc_list_seasonal,ops@ambervaleproperties.com,Ambervale Properties,subscribed,2024-01-01T10:00:00Z,3
mc_list_seasonal,events@northeastaviation.com,Northeast Aviation,subscribed,2024-02-04T10:00:00Z,4
mc_list_seasonal,meredith@meredithevents.com,Meredith Alcorn,subscribed,2024-03-07T10:00:00Z,5
mc_list_seasonal,donor@cascadelibrary.org,Cascade Public Library,subscribed,2024-04-10T10:00:00Z,3
mc_list_seasonal,kelly@portlandpreservation.org,Portland Preservation Society,subscribed,2024-05-13T10:00:00Z,4
mc_list_seasonal,team@corridorstudios.com,Corridor Studios,subscribed,2024-06-16T10:00:00Z,5
mc_list_seasonal,ruthmarlow@example.com,Marlow-Sato,subscribed,2024-07-19T10:00:00Z,3
mc_list_seasonal,ivy.lansdowne@example.com,Lansdowne,subscribed,2024-08-22T10:00:00Z,4
mc_list_seasonal,rania.ferreira@example.com,Ferreira family,subscribed,2024-09-25T10:00:00Z,5
mc_list_seasonal,harlan.casey@example.com,Casey-Nolan,subscribed,2024-10-01T10:00:00Z,3
mc_list_seasonal,colby.hu@example.com,Hu-Wallace,subscribed,2024-11-04T10:00:00Z,4
mc_list_seasonal,meredith.wong@example.com,Wong-Ferreira,subscribed,2024-12-07T10:00:00Z,5
mc_list_seasonal,alma.vasquez@example.com,Vasquez,subscribed,2024-01-10T10:00:00Z,3
mc_list_seasonal,board@overlandhoa.com,Overland Homeowners,subscribed,2024-02-13T10:00:00Z,4
mc_list_seasonal,office@cascadelegal.com,Cascade Legal,subscribed,2024-03-16T10:00:00Z,5
mc_list_seasonal,office@btctech.coop,Beaverton Tech Coop,subscribed,2024-04-19T10:00:00Z,3
mc_list_seasonal,office@stjohnsparish.org,St. Johns Parish,subscribed,2024-05-22T10:00:00Z,4
mc_list_seasonal,isabel.wu@example.com,Wu-Silva,subscribed,2024-06-25T10:00:00Z,5
mc_list_seasonal,adele.kim@example.com,Kim-Alvarez,subscribed,2024-07-01T10:00:00Z,3
mc_list_seasonal,klein.private@example.com,Klein private,subscribed,2024-08-04T10:00:00Z,4
mc_list_seasonal,info@leseraphin.qc.ca,Le Sirop Nordique,subscribed,2024-09-07T10:00:00Z,5
mc_list_seasonal,team@pearldd.com,Pearl District Design,subscribed,2024-10-10T10:00:00Z,3
mc_list_seasonal,residents@cedarridge.com,Cedar Ridge social,subscribed,2024-11-13T10:00:00Z,4
mc_list_seasonal,connor.doyle@gmail.com,Doyle family,subscribed,2024-12-16T10:00:00Z,5
mc_list_seasonal,erik.reeves@example.com,Reeves,subscribed,2024-01-19T10:00:00Z,3
mc_list_seasonal,brian.marston@example.com,Marston-Kim,subscribed,2024-02-22T10:00:00Z,4
mc_list_seasonal,meredith.alcorn.family@example.com,Alcorn family,subscribed,2024-03-25T10:00:00Z,5
mc_list_seasonal,jason.alcorn@example.com,Salem Alcorn cousins,subscribed,2024-04-01T10:00:00Z,3
mc_list_seasonal,events@bridgeportvine.com,Bridgeport Vineyards,subscribed,2024-05-04T10:00:00Z,4
mc_list_seasonal,adele.kim.family@example.com,Kim family,subscribed,2024-06-07T10:00:00Z,5
mc_list_seasonal,beavengagementparty@example.com,Beaverton engagement,subscribed,2024-07-10T10:00:00Z,3
mc_list_seasonal,reese.overland@example.com,Reese Overland,subscribed,2024-08-13T10:00:00Z,4
mc_list_seasonal,toni.silva@example.com,Toni Silva,subscribed,2024-09-16T10:00:00Z,5
mc_list_seasonal,reeves55@example.com,Erik Reeves 55th,subscribed,2024-10-19T10:00:00Z,3
mc_list_seasonal,cara.doyle@example.com,Cara Doyle,subscribed,2024-11-22T10:00:00Z,4
mc_list_seasonal,marcus.casey35@example.com,Marcus Casey,subscribed,2024-12-25T10:00:00Z,5
mc_list_market,karen.kim36@example.com,Karen Kim,subscribed,2024-01-01T10:00:00Z,3
mc_list_seasonal,nadia.reeves37@example.com,Nadia Reeves,subscribed,2024-02-04T10:00:00Z,4
mc_list_seasonal,patricia.doyle38@example.com,Patricia Doyle,subscribed,2024-03-07T10:00:00Z,5
mc_list_market,blessing.nair39@example.com,Blessing Nair,subscribed,2024-04-10T10:00:00Z,3
mc_list_seasonal,brianna.marsh40@example.com,Brianna Marsh,subscribed,2024-05-13T10:00:00Z,4
mc_list_seasonal,jason.mitchell41@example.com,Jason Mitchell,subscribed,2024-06-16T10:00:00Z,5
mc_list_market,connor.bourque42@example.com,Connor Bourque,subscribed,2024-07-19T10:00:00Z,3
mc_list_seasonal,reyna.bellemare43@example.com,Reyna Bellemare,subscribed,2024-08-22T10:00:00Z,4
mc_list_seasonal,iman.ouellet44@example.com,Iman Ouellet,unsubscribed,2024-09-25T10:00:00Z,5
mc_list_market,ilse.cote45@example.com,Ilse Cote,subscribed,2024-10-01T10:00:00Z,3
mc_list_seasonal,kofi.girard46@example.com,Kofi Girard,subscribed,2024-11-04T10:00:00Z,4
mc_list_seasonal,zainab.beaulieu0@example.com,Zainab Beaulieu,subscribed,2024-12-07T10:00:00Z,5
mc_list_market,owen.alcorn1@example.com,Owen Alcorn,subscribed,2024-01-10T10:00:00Z,3
mc_list_seasonal,dalia.aldrete2@example.com,Dalia Aldrete,subscribed,2024-02-13T10:00:00Z,4
mc_list_seasonal,neema.wong3@example.com,Neema Wong,subscribed,2024-03-16T10:00:00Z,5
mc_list_market,hakeem.casey4@example.com,Hakeem Casey,subscribed,2024-04-19T10:00:00Z,3
mc_list_seasonal,salma.kim5@example.com,Salma Kim,subscribed,2024-05-22T10:00:00Z,4
mc_list_seasonal,hazel.reeves6@example.com,Hazel Reeves,subscribed,2024-06-25T10:00:00Z,5
mc_list_market,oren.doyle7@example.com,Oren Doyle,subscribed,2024-07-01T10:00:00Z,3
mc_list_seasonal,frida.nair8@example.com,Frida Nair,subscribed,2024-08-04T10:00:00Z,4
mc_list_seasonal,nia.marsh9@example.com,Nia Marsh,subscribed,2024-09-07T10:00:00Z,5
mc_list_market,wren.mitchell10@example.com,Wren Mitchell,subscribed,2024-10-10T10:00:00Z,3
mc_list_seasonal,idris.bourque11@example.com,Idris Bourque,subscribed,2024-11-13T10:00:00Z,4
mc_list_seasonal,fatimah.bellemare12@example.com,Fatimah Bellemare,unsubscribed,2024-12-16T10:00:00Z,5
mc_list_market,kwame.ouellet13@example.com,Kwame Ouellet,subscribed,2024-01-19T10:00:00Z,3
mc_list_seasonal,chidi.cote14@example.com,Chidi Cote,subscribed,2024-02-22T10:00:00Z,4
mc_list_seasonal,zola.girard15@example.com,Zola Girard,subscribed,2024-03-25T10:00:00Z,5
mc_list_market,sade.beaulieu16@example.com,Sade Beaulieu,subscribed,2024-04-01T10:00:00Z,3
mc_list_seasonal,kojo.alcorn17@example.com,Kojo Alcorn,subscribed,2024-05-04T10:00:00Z,4
mc_list_seasonal,amara.aldrete18@example.com,Amara Aldrete,subscribed,2024-06-07T10:00:00Z,5
mc_list_market,bo.wong19@example.com,Bo Wong,subscribed,2024-07-10T10:00:00Z,3
mc_list_seasonal,kenzo.casey20@example.com,Kenzo Casey,subscribed,2024-08-13T10:00:00Z,4
mc_list_seasonal,naomi.kim21@example.com,Naomi Kim,subscribed,2024-09-16T10:00:00Z,5
mc_list_market,lior.reeves22@example.com,Lior Reeves,subscribed,2024-10-19T10:00:00Z,3
mc_list_seasonal,bram.doyle23@example.com,Bram Doyle,subscribed,2024-11-22T10:00:00Z,4
mc_list_seasonal,ines.nair24@example.com,Ines Nair,subscribed,2024-12-25T10:00:00Z,5
mc_list_market,ana.marsh25@example.com,Ana Marsh,subscribed,2024-01-01T10:00:00Z,3
mc_list_seasonal,basil.mitchell26@example.com,Basil Mitchell,subscribed,2024-02-04T10:00:00Z,4
mc_list_seasonal,vero.bourque27@example.com,Vero Bourque,unsubscribed,2024-03-07T10:00:00Z,5
mc_list_market,elke.bellemare28@example.com,Elke Bellemare,subscribed,2024-04-10T10:00:00Z,3
mc_list_seasonal,kian.ouellet29@example.com,Kian Ouellet,subscribed,2024-05-13T10:00:00Z,4
mc_list_seasonal,rin.cote30@example.com,Rin Cote,subscribed,2024-06-16T10:00:00Z,5
mc_list_market,meredith.girard31@example.com,Meredith Girard,subscribed,2024-07-19T10:00:00Z,3
mc_list_seasonal,kelly.beaulieu32@example.com,Kelly Beaulieu,subscribed,2024-08-22T10:00:00Z,4
mc_list_seasonal,barbara.alcorn33@example.com,Barbara Alcorn,subscribed,2024-09-25T10:00:00Z,5
mc_list_market,nia.aldrete34@example.com,Nia Aldrete,subscribed,2024-10-01T10:00:00Z,3
mc_list_seasonal,ruth.wong35@example.com,Ruth Wong,subscribed,2024-11-04T10:00:00Z,4
mc_list_seasonal,kai.casey36@example.com,Kai Casey,subscribed,2024-12-07T10:00:00Z,5
mc_list_market,ivy.kim37@example.com,Ivy Kim,subscribed,2024-01-10T10:00:00Z,3
mc_list_seasonal,julien.reeves38@example.com,Julien Reeves,subscribed,2024-02-13T10:00:00Z,4
mc_list_seasonal,rania.doyle39@example.com,Rania Doyle,subscribed,2024-03-16T10:00:00Z,5
mc_list_market,harlan.nair40@example.com,Harlan Nair,subscribed,2024-04-19T10:00:00Z,3
mc_list_seasonal,colby.marsh41@example.com,Colby Marsh,subscribed,2024-05-22T10:00:00Z,4
mc_list_seasonal,isabel.mitchell42@example.com,Isabel Mitchell,unsubscribed,2024-06-25T10:00:00Z,5
