contact_id,name,first_name,last_name,email,is_customer,is_supplier,status,account_number
90e91a47-64e7-1834-6513-7dea38a80e80,Cedar Hills Nursery,Cedar,Hills,orders@cedarhillsnursery.example,false,true,ACTIVE,VAND-001
8876fb54-62c6-0b9e-8ac5-f8eeaab3fd66,Portland Bark Supply,Portland,Bark,sales@pdxbark.example,false,true,ACTIVE,VAND-002
278df8c2-18b6-5a21-ad0a-e2916609871c,Beaverton Community Center,Beaverton,Center,booking@bcc.example,false,true,ACTIVE,VAND-003
3291328d-36f7-0829-2a50-c27971620bd9,Rainier Insurance Group,Rainier,Ins,policy@rainierins.example,false,true,ACTIVE,VAND-004
5576b15b-1d83-3482-9cf5-ff566f791fdd,PGE - Community Grant Program,PGE,Grant,grants@pge.example,true,false,ACTIVE,GRANT-01
15b95009-3ac0-f127-544d-6d2b6de76c45,Nancy Delgado,Nancy,Delgado,nancy.delgado@example.com,true,false,ACTIVE,MEM-001
f7036c13-9869-cd86-0a21-b6acbddbe9d6,Ruth Kobayashi,Ruth,Kobayashi,ruth.k@example.com,true,false,ACTIVE,MEM-002
5ee0feb0-238d-1e70-f7c6-5912757e05f8,Margaret Kim,Margaret,Kim,margaret.kim@example.com,true,false,ACTIVE,MEM-003
603b094b-baab-25b6-75c9-5d530fa0bb81,Harold Bennett,Harold,Bennett,harold.bennett@example.com,true,false,ACTIVE,MEM-004
9fda2347-42a2-f18e-0f0c-96f0301dba4f,Emily Nakashima,Emily,Nakashima,emily.n@example.com,true,false,ACTIVE,MEM-005
2025d56b-c39d-f556-c8f7-70398c526bba,David O'Rourke,David,O'Rourke,david.orourke@example.com,true,false,ACTIVE,MEM-006
fec9ef8a-a80c-6ffc-2b2b-c1e6cd45502c,Sylvia Marchetti,Sylvia,Marchetti,sylvia.m@example.com,true,false,ARCHIVED,MEM-007
286ba4b3-c41c-066e-414f-41f1fc79e9eb,Tom Beliveau,Tom,Beliveau,tom.b@example.com,true,false,ACTIVE,MEM-008
8b9e2670-f742-2dfe-1445-41a17d29d735,Portland General Nursery,Portland,Nursery,hello@pdxgen.example,false,true,ACTIVE,VAND-005
c39d4387-91c1-573e-90ff-b4fd23cefe5a,USPS - Bulk Mail,USPS,Bulk,bulk@usps.example,false,true,ACTIVE,VAND-006
87f8cfc6-5c0c-4f8f-3f4d-f5facc18910e,Sam Rowe,Sam,Rowe,sam.rowe@example.com,true,false,ACTIVE,MEM-016
18c334a6-d5f4-89aa-85a0-0576359f4185,Rose Wren,Rose,Wren,rose.wren@example.com,true,false,ACTIVE,MEM-017
0fd15ea9-d16d-990e-1c8b-086c5aded1ab,Zed Yates,Zed,Yates,zed.yates@example.com,true,false,ACTIVE,MEM-018
b514462c-b9ab-cfb3-7ec1-d1b862cb0711,Cara Grant,Cara,Grant,cara.grant@example.com,true,false,ACTIVE,MEM-019
1380d7f3-2a52-6835-fc5b-6ee6fbd7ed6a,Gina Zorn,Gina,Zorn,gina.zorn@example.com,true,false,ACTIVE,MEM-020
70fc4957-0b4a-7bd4-cff9-b9c01062b620,Cy Lind,Cy,Lind,cy.lind@example.com,true,false,ACTIVE,MEM-021
cd0a5eca-c352-08d2-e068-ba7d0e017c24,Ned Grant,Ned,Grant,ned.grant@example.com,true,false,ACTIVE,MEM-022
39039d8f-2ed0-db93-79dc-8df71792d94a,Uri Keene,Uri,Keene,uri.keene@example.com,true,false,ACTIVE,MEM-023
1a636c51-c8ba-55ab-e65e-07278528fcac,Gus Brooks,Gus,Brooks,gus.brooks@example.com,true,false,ACTIVE,MEM-024
026c9e72-bd27-205e-6f6c-d6fa641b09ad,Dov Alden,Dov,Alden,dov.alden@example.com,true,false,ACTIVE,MEM-025
c898c4a2-2654-af15-50b4-768668cfa1d5,Quin Vale,Quin,Vale,quin.vale@example.com,true,false,ACTIVE,MEM-026
a093d4ad-1c1e-2c77-4a42-80755aeb3a37,Ted Mora,Ted,Mora,ted.mora@example.com,true,false,ACTIVE,MEM-027
bfa281c1-a8d3-f647-da37-f90031f2e7f3,Pat Sato,Pat,Sato,pat.sato@example.com,true,false,ACTIVE,MEM-028
0cf2d6e3-fa88-800f-50e0-04aa989f1ecf,Sam Zorn,Sam,Zorn,sam.zorn@example.com,true,false,ACTIVE,MEM-029
5797d376-b198-bce4-c472-a48ae6f69802,Hal Doyle,Hal,Doyle,hal.doyle@example.com,true,false,ACTIVE,MEM-030
b10c6ede-8da4-017d-63fe-aa4f49c91d95,Dana Grant,Dana,Grant,dana.grant@example.com,true,false,ACTIVE,MEM-031
4f70bd6f-99aa-72fd-b4fc-566c1e2a6d59,Rose Rowe,Rose,Rowe,rose.rowe@example.com,true,false,ACTIVE,MEM-032
30d334ea-9777-9d1b-9d68-78bec96ad555,Beth Hale,Beth,Hale,beth.hale@example.com,true,false,ACTIVE,MEM-033
2c57768a-911a-653a-97d3-f148985202a6,Eli Ulric,Eli,Ulric,eli.ulric@example.com,true,false,ACTIVE,MEM-034
f63f4272-88ce-f78c-b3f8-7696655749c3,Lou Jost,Lou,Jost,lou.jost@example.com,true,false,ACTIVE,MEM-035
2a206304-2a8a-0660-be9f-464ff4b94a98,Vera Frey,Vera,Frey,vera.frey@example.com,true,false,ACTIVE,MEM-036
4d82c52d-a304-b749-2d7e-075a836fb55c,Ned Grant,Ned,Grant,ned.grant@example.com,true,false,ACTIVE,MEM-037
9817a1c1-a3ed-a986-d062-3d2ef8c5e11b,Lena Hale,Lena,Hale,lena.hale@example.com,true,false,ACTIVE,MEM-038
c2fee8b5-e215-8567-0dac-71e129b2d276,Gina Hale,Gina,Hale,gina.hale@example.com,true,false,ACTIVE,MEM-039
67f37da9-6f34-032b-a827-7221d0c2d426,Kara Zorn,Kara,Zorn,kara.zorn@example.com,true,false,ACTIVE,MEM-040
65636831-21e6-6c5c-643a-9f458636c8a8,Val Lind,Val,Lind,val.lind@example.com,true,false,ACTIVE,MEM-041
c379b69f-2406-c358-491d-0f944f95e9ae,Quin Noe,Quin,Noe,quin.noe@example.com,true,false,ACTIVE,MEM-042
dae22251-0948-e3ed-3853-b69e15f300f0,Anna Yates,Anna,Yates,anna.yates@example.com,true,false,ACTIVE,MEM-043
5ead01f7-afb5-1ee8-8982-49e2be1d37df,Anna Zorn,Anna,Zorn,anna.zorn@example.com,true,false,ACTIVE,MEM-044
