event_id,email,display_name,response_status,optional,organizer
evt-board-sitting-dec17,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,false
evt-board-sitting-dec17,p.hernandez@maplewoodschoolboard.ca,Dr. Patricia Hernandez,accepted,false,true
evt-0000,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0000,mateo.cohen1000@ridgewoodcollegiate.ca,Mateo Cohen,needsAction,true,false
evt-0001,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0002,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0003,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0003,carlos.mensah1003@ridgewoodcollegiate.ca,Carlos Mensah,accepted,true,false
evt-0004,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0005,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0006,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0006,diego.novak1006@ridgewoodcollegiate.ca,Diego Novak,needsAction,true,false
evt-0007,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0008,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0009,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0009,maya.bauer1009@ridgewoodcollegiate.ca,Maya Bauer,accepted,true,false
evt-0010,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0011,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0012,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0012,yuki.hernandez1012@ridgewoodcollegiate.ca,Yuki Hernandez,tentative,true,false
evt-0013,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0014,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0015,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0015,lucia.patel1015@ridgewoodcollegiate.ca,Lucia Patel,accepted,true,false
evt-0016,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0017,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0018,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0018,bruno.park1018@ridgewoodcollegiate.ca,Bruno Park,needsAction,true,false
evt-0019,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0020,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0021,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0021,lucas.adeyemi1021@ridgewoodcollegiate.ca,Lucas Adeyemi,accepted,true,false
evt-0022,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0023,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0024,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0024,emma.petrov1024@ridgewoodcollegiate.ca,Emma Petrov,accepted,true,false
evt-0025,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0026,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0027,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0027,marcus.antoine1027@ridgewoodcollegiate.ca,Marcus Antoine,tentative,true,false
evt-0028,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0029,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0030,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0030,diego.ivanov1030@ridgewoodcollegiate.ca,Diego Ivanov,needsAction,true,false
evt-0031,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0032,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0033,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0033,nina.wallace1033@ridgewoodcollegiate.ca,Nina Wallace,needsAction,true,false
evt-0034,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0035,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
evt-0036,mary.vasquez@Finthesiss.ai,Mary Vasquez,accepted,false,true
