event_id,email,display_name,response_status,optional,organizer
evt-001,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-002,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-002,roman.tkachuk@gmail.com,Roman Tkachuk,accepted,false,false
evt-003,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-003,katya.kelly@gmail.com,Katya Kelly,accepted,false,false
evt-004,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-005,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-006,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-007,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-008,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-008,steve.hoffman@gmail.com,Steve Hoffman,accepted,false,false
evt-009,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-010,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-011,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-012,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-013,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-014,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-015,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-016,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-016,roman.tkachuk@gmail.com,Roman Tkachuk,accepted,false,false
evt-017,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-017,andriy.kelly@gmail.com,Andriy Kelly,accepted,false,false
evt-017,katya.kelly@gmail.com,Katya Kelly,accepted,false,false
evt-017,vasyl.bondarenko@gmail.com,Vasyl Bondarenko,accepted,false,false
evt-017,irina.polishchuk@gmail.com,Irina Polishchuk,accepted,false,false
evt-018,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-019,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-019,darren.yates@gmail.com,Darren Yates,accepted,false,false
evt-020,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-020,darren.yates@gmail.com,Darren Yates,accepted,false,false
evt-021,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-022,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-023,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-023,darren.yates@gmail.com,Darren Yates,accepted,false,false
evt-024,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
evt-024,vasyl.bondarenko@gmail.com,Vasyl Bondarenko,accepted,false,false
evt-025,brandon.kelly@Greenridertech.co,Brandon Kelly,accepted,false,true
