event_id,email,display_name,response_status,optional,organizer
E-3002,diane.ellsworth@coisd.org,Diane Ellsworth,accepted,False,True
E-3002,marsh.halloway@coisd.org,Marsh Halloway,accepted,False,False
E-3002,andrew.pham@Finthesiss.ai,Andrew Pham,accepted,False,False
E-3002,nadia.ortiz@coisd.org,Nadia Ortiz,accepted,False,False
E-3002,angela.brooks.pta@gmail.com,Angela Brooks,accepted,True,False
E-3002,rosa.delgado.pta@gmail.com,Rosa Delgado,accepted,True,False
E-3003,marsh.halloway@coisd.org,Marsh Halloway,accepted,False,True
E-3003,andrew.pham@Finthesiss.ai,Andrew Pham,accepted,False,False
E-3004,rob@brightironcontracting.com,Rob Marinello,accepted,False,False
E-3004,kevin.park@coisd.org,Kevin Park,accepted,False,False
E-3004,andrew.pham@Finthesiss.ai,Andrew Pham,accepted,False,True
E-3007,angela.brooks.pta@gmail.com,Angela Brooks,accepted,False,False
E-3007,andrew.pham@Finthesiss.ai,Andrew Pham,accepted,False,True
E-3008,lily.pham.esq@gmail.com,Lily Pham,accepted,False,False
E-3008,andrew.pham@Finthesiss.ai,Andrew Pham,accepted,False,True
E-3009,minh.le.ensemble@gmail.com,Minh Le,accepted,False,True
E-3009,andrew.pham@Finthesiss.ai,Andrew Pham,accepted,False,False
E-3010,minh.le.ensemble@gmail.com,Minh Le,accepted,False,True
E-3010,andrew.pham@Finthesiss.ai,Andrew Pham,accepted,False,False
E-3014,angela.brooks.pta@gmail.com,Angela Brooks,accepted,False,False
E-3014,rosa.delgado.pta@gmail.com,Rosa Delgado,accepted,False,False
E-3014,andrew.pham@Finthesiss.ai,Andrew Pham,accepted,False,True
E-3015,kevin.park@coisd.org,Kevin Park,accepted,False,False
E-3015,jamal.washington@coisd.org,Jamal Washington,accepted,False,False
E-3015,andrew.pham@Finthesiss.ai,Andrew Pham,accepted,False,True
