sid,from_number,to_number,body,status,direction,num_segments,price,price_unit,error_code,date_sent,date_created
SM000000000001,+15055551847,+15055557504,Gallup Fair booth setup reminder for Saturday.,delivered,outbound-api,1,-0.0075,USD,,2026-07-02T13:05:39Z,2026-07-02T13:06:41Z
SM000000000002,+15055551847,+15055559158,Gallup Fair booth setup reminder for Saturday.,delivered,outbound-api,1,-0.0075,USD,,2026-07-02T13:07:02Z,2026-07-02T13:06:37Z
SM000000000003,+15055551847,+15055554417,"Reminder - your custom commission deposit is due by Dec 20, 2026.",delivered,outbound-api,1,-0.0075,USD,,2026-07-02T13:07:07Z,2026-07-02T13:07:24Z
SM000000000004,+15055551847,+15055555325,Youth mentoring session Thursday at 6pm.,queued,outbound-api,1,-0.0075,USD,,2026-07-02T13:07:54Z,2026-07-02T13:06:23Z
SM000000000005,+15055551847,+15055552058,Kai meet reminder: Saturday 8am at Mesa Vista.,queued,outbound-api,1,-0.0075,USD,,2026-07-02T13:05:41Z,2026-07-02T13:07:47Z
SM000000000006,+15055551847,+15055557815,Youth mentoring session Thursday at 6pm.,queued,outbound-api,1,-0.0075,USD,,2026-07-02T13:07:43Z,2026-07-02T13:07:27Z
SM000000000007,+15055551847,+15055553581,Gallup Fair booth setup reminder for Saturday.,delivered,outbound-api,1,-0.0075,USD,,2026-07-02T13:06:43Z,2026-07-02T13:07:21Z
SM000000000008,+15055551847,+15055554205,Your Osborne Metalworks piece shipped. FedEx tracking: 1Z810643620226.,delivered,outbound-api,1,-0.0075,USD,,2026-07-02T13:07:55Z,2026-07-02T13:06:59Z
SM000000000009,+15055551847,+15055559063,Your Osborne Metalworks piece shipped. FedEx tracking: 1Z456701751080.,delivered,outbound-api,1,-0.0075,USD,,2026-07-02T13:08:10Z,2026-07-02T13:07:16Z
SM000000000010,+15055551847,+15055551151,Youth mentoring session Thursday at 6pm.,delivered,outbound-api,1,-0.0075,USD,,2026-07-02T13:05:34Z,2026-07-02T13:06:42Z
SM000000000011,+15055551847,+15055557890,Gallup Fair booth setup reminder for Saturday.,delivered,outbound-api,1,-0.0075,USD,,2026-07-02T13:08:09Z,2026-07-02T13:05:23Z
SM000000000012,+15055551847,+15055556988,Gallup Fair booth setup reminder for Saturday.,delivered,outbound-api,1,-0.0075,USD,,2026-07-02T13:05:26Z,2026-07-02T13:06:16Z
SM000000000013,+15055551847,+15055554282,Your Osborne Metalworks piece shipped. FedEx tracking: 1Z649197322917.,delivered,outbound-api,1,-0.0075,USD,,2026-07-02T13:05:31Z,2026-07-02T13:07:57Z
SM000000000014,+15055551847,+15055551605,Gallup Fair booth setup reminder for Saturday.,delivered,outbound-api,1,-0.0075,USD,,2026-07-02T13:06:11Z,2026-07-02T13:06:45Z
SM000000000015,+15055551847,+15055552516,Your Osborne Metalworks piece shipped. FedEx tracking: 1Z818038951343.,delivered,outbound-api,1,-0.0075,USD,,2026-07-02T13:06:26Z,2026-07-02T13:06:50Z
SM000000000016,+15055551847,+15055559451,Kai meet reminder: Saturday 8am at Mesa Vista.,queued,outbound-api,1,-0.0075,USD,,2026-07-02T13:07:49Z,2026-07-02T13:07:00Z
SM000000000017,+15055551847,+15055558961,"Reminder - your custom commission deposit is due by Dec 20, 2026.",delivered,outbound-api,1,-0.0075,USD,,2026-07-02T13:06:49Z,2026-07-02T13:08:06Z
SM000000000018,+15055551847,+15055555480,Youth mentoring session Thursday at 6pm.,delivered,outbound-api,1,-0.0075,USD,,2026-07-02T13:05:49Z,2026-07-02T13:06:44Z
