id,name,email,avatar_url,type,bot,owner_workspace,created_time
user-mary,Mary Vasquez,mary.vasquez@Finthesiss.ai,,person,false,true,2022-08-15T10:00:00.000Z
user-1000,Mateo Cohen,mateo.cohen1000@ridgewoodcollegiate.ca,,person,false,false,2023-01-10T10:00:00.000Z
user-1001,Hassan Costa,hassan.costa1001@ridgewoodcollegiate.ca,,person,false,false,2023-01-10T10:00:00.000Z
user-1002,Sofia Chen,sofia.chen1002@ridgewoodcollegiate.ca,,person,false,false,2023-01-10T10:00:00.000Z
user-1003,Carlos Mensah,carlos.mensah1003@ridgewoodcollegiate.ca,,person,false,false,2023-01-10T10:00:00.000Z
user-1004,Nina Dupont,nina.dupont1004@ridgewoodcollegiate.ca,,person,false,false,2023-01-10T10:00:00.000Z
user-1005,Ravi Vasquez,ravi.vasquez1005@ridgewoodcollegiate.ca,,person,false,false,2023-01-10T10:00:00.000Z
user-1006,Diego Novak,diego.novak1006@ridgewoodcollegiate.ca,,person,false,false,2023-01-10T10:00:00.000Z
user-1007,Lucia Sharma,lucia.sharma1007@ridgewoodcollegiate.ca,,person,false,false,2023-01-10T10:00:00.000Z
user-ext-9,Maya Bauer,notion.user9@ridgewoodcollegiate.ca,,person,false,false,2023-01-19T10:00:00.000Z
user-ext-10,Lucia Dupont,notion.user10@ridgewoodcollegiate.ca,,person,false,false,2023-01-20T10:00:00.000Z
user-ext-11,Hiro Petrov,notion.user11@ridgewoodcollegiate.ca,,person,false,false,2023-01-21T10:00:00.000Z
user-ext-12,Yuki Hernandez,notion.user12@ridgewoodcollegiate.ca,,person,false,false,2023-01-22T10:00:00.000Z
user-ext-13,Leah Bello,notion.user13@ridgewoodcollegiate.ca,,person,false,false,2023-01-23T10:00:00.000Z
user-ext-14,Wei Dupont,notion.user14@ridgewoodcollegiate.ca,,person,false,false,2023-01-24T10:00:00.000Z
user-ext-15,Lucia Patel,notion.user15@ridgewoodcollegiate.ca,,person,false,false,2023-01-25T10:00:00.000Z
user-ext-16,Olivia Rivera,notion.user16@ridgewoodcollegiate.ca,,person,false,false,2023-01-26T10:00:00.000Z
user-ext-17,Liam Vasquez,notion.user17@ridgewoodcollegiate.ca,,person,false,false,2023-01-27T10:00:00.000Z
user-ext-18,Bruno Park,notion.user18@ridgewoodcollegiate.ca,,person,false,false,2023-01-28T10:00:00.000Z
user-ext-19,Owen Costa,notion.user19@ridgewoodcollegiate.ca,,person,false,false,2023-01-29T10:00:00.000Z
user-ext-20,Eduardo Santos,notion.user20@ridgewoodcollegiate.ca,,person,false,false,2023-01-30T10:00:00.000Z
user-ext-21,Lucas Adeyemi,notion.user21@ridgewoodcollegiate.ca,,person,false,false,2023-01-31T10:00:00.000Z
user-ext-22,Hassan Thompson,notion.user22@ridgewoodcollegiate.ca,,person,false,false,2023-02-01T10:00:00.000Z
user-ext-23,Diego Wallace,notion.user23@ridgewoodcollegiate.ca,,person,false,false,2023-02-02T10:00:00.000Z
user-ext-24,Emma Petrov,notion.user24@ridgewoodcollegiate.ca,,person,false,false,2023-02-03T10:00:00.000Z
user-ext-25,Talia Chen,notion.user25@ridgewoodcollegiate.ca,,person,false,false,2023-02-04T10:00:00.000Z
user-ext-26,Lucia Serrano,notion.user26@ridgewoodcollegiate.ca,,person,false,false,2023-02-05T10:00:00.000Z
user-ext-27,Marcus Antoine,notion.user27@ridgewoodcollegiate.ca,,person,false,false,2023-02-06T10:00:00.000Z
user-ext-28,Leah Dupont,notion.user28@ridgewoodcollegiate.ca,,person,false,false,2023-02-07T10:00:00.000Z
user-ext-29,Ethan Boateng,notion.user29@ridgewoodcollegiate.ca,,person,false,false,2023-02-08T10:00:00.000Z
user-ext-30,Diego Ivanov,notion.user30@ridgewoodcollegiate.ca,,person,false,false,2023-02-09T10:00:00.000Z
user-ext-31,Lucia Dubois,notion.user31@ridgewoodcollegiate.ca,,person,false,false,2023-02-10T10:00:00.000Z
user-ext-32,James Silva,notion.user32@ridgewoodcollegiate.ca,,person,false,false,2023-02-11T10:00:00.000Z
user-ext-33,Nina Wallace,notion.user33@ridgewoodcollegiate.ca,,person,false,false,2023-02-12T10:00:00.000Z
user-ext-34,Ravi Adeyemi,notion.user34@ridgewoodcollegiate.ca,,person,false,false,2023-02-13T10:00:00.000Z
user-ext-35,Lucas Patel,notion.user35@ridgewoodcollegiate.ca,,person,false,false,2023-02-14T10:00:00.000Z
user-ext-36,Daniel Mbeki,notion.user36@ridgewoodcollegiate.ca,,person,false,false,2023-02-15T10:00:00.000Z
user-ext-37,Elena Thompson,notion.user37@ridgewoodcollegiate.ca,,person,false,false,2023-02-16T10:00:00.000Z
user-ext-38,Kofi Santos,notion.user38@ridgewoodcollegiate.ca,,person,false,false,2023-02-17T10:00:00.000Z
user-ext-39,Tariq Fernandez,notion.user39@ridgewoodcollegiate.ca,,person,false,false,2023-02-18T10:00:00.000Z
user-ext-40,Diego Haddad,notion.user40@ridgewoodcollegiate.ca,,person,false,false,2023-02-19T10:00:00.000Z
user-ext-41,Lena Ali,notion.user41@ridgewoodcollegiate.ca,,person,false,false,2023-02-20T10:00:00.000Z
user-ext-42,Ingrid Bauer,notion.user42@ridgewoodcollegiate.ca,,person,false,false,2023-02-21T10:00:00.000Z
user-ext-43,Grace Osei,notion.user43@ridgewoodcollegiate.ca,,person,false,false,2023-02-22T10:00:00.000Z
user-ext-44,Sofia Bello,notion.user44@ridgewoodcollegiate.ca,,person,false,false,2023-02-23T10:00:00.000Z
user-ext-45,Bianca Petrov,notion.user45@ridgewoodcollegiate.ca,,person,false,false,2023-02-24T10:00:00.000Z
user-ext-46,Hassan Sharma,notion.user46@ridgewoodcollegiate.ca,,person,false,false,2023-02-25T10:00:00.000Z
user-ext-47,Leah Ahmed,notion.user47@ridgewoodcollegiate.ca,,person,false,false,2023-02-26T10:00:00.000Z
user-ext-48,Diego Nguyen,notion.user48@ridgewoodcollegiate.ca,,person,false,false,2023-02-27T10:00:00.000Z
user-ext-49,Ava Vidal,notion.user49@ridgewoodcollegiate.ca,,person,false,false,2023-02-28T10:00:00.000Z
user-ext-50,Lena Hernandez,notion.user50@ridgewoodcollegiate.ca,,person,false,false,2023-03-01T10:00:00.000Z
user-ext-51,Lucia Mbeki,notion.user51@ridgewoodcollegiate.ca,,person,false,false,2023-03-02T10:00:00.000Z
user-ext-52,Kwame Haddad,notion.user52@ridgewoodcollegiate.ca,,person,false,false,2023-03-03T10:00:00.000Z
user-ext-53,Carlos Santos,notion.user53@ridgewoodcollegiate.ca,,person,false,false,2023-03-04T10:00:00.000Z
user-ext-54,Kofi Bauer,notion.user54@ridgewoodcollegiate.ca,,person,false,false,2023-03-05T10:00:00.000Z
user-ext-55,Nadia Fernandez,notion.user55@ridgewoodcollegiate.ca,,person,false,false,2023-03-06T10:00:00.000Z
user-ext-56,Idris Bianchi,notion.user56@ridgewoodcollegiate.ca,,person,false,false,2023-03-07T10:00:00.000Z
user-ext-57,Nadia Yamada,notion.user57@ridgewoodcollegiate.ca,,person,false,false,2023-03-08T10:00:00.000Z
user-ext-58,Chloe Vidal,notion.user58@ridgewoodcollegiate.ca,,person,false,false,2023-03-09T10:00:00.000Z
user-ext-59,Sam Hernandez,notion.user59@ridgewoodcollegiate.ca,,person,false,false,2023-03-10T10:00:00.000Z
user-ext-60,Lucas Park,notion.user60@ridgewoodcollegiate.ca,,person,false,false,2023-03-11T10:00:00.000Z
user-ext-61,Bianca Cohen,notion.user61@ridgewoodcollegiate.ca,,person,false,false,2023-03-12T10:00:00.000Z
user-ext-62,James Sullivan,notion.user62@ridgewoodcollegiate.ca,,person,false,false,2023-03-13T10:00:00.000Z
user-ext-63,Kwame Lindqvist,notion.user63@ridgewoodcollegiate.ca,,person,false,false,2023-03-14T10:00:00.000Z
user-ext-64,Kofi Yamada,notion.user64@ridgewoodcollegiate.ca,,person,false,false,2023-03-15T10:00:00.000Z
user-ext-65,Liam Novak,notion.user65@ridgewoodcollegiate.ca,,person,false,false,2023-03-16T10:00:00.000Z
user-ext-66,Isabella Nguyen,notion.user66@ridgewoodcollegiate.ca,,person,false,false,2023-03-17T10:00:00.000Z
user-ext-67,Fatima Murphy,notion.user67@ridgewoodcollegiate.ca,,person,false,false,2023-03-18T10:00:00.000Z
user-ext-68,Eduardo Osei,notion.user68@ridgewoodcollegiate.ca,,person,false,false,2023-03-19T10:00:00.000Z
user-ext-69,Aisha Rossi,notion.user69@ridgewoodcollegiate.ca,,person,false,false,2023-03-20T10:00:00.000Z
user-ext-70,Simon Lindqvist,notion.user70@ridgewoodcollegiate.ca,,person,false,false,2023-03-21T10:00:00.000Z
user-ext-71,Tariq Serrano,notion.user71@ridgewoodcollegiate.ca,,person,false,false,2023-03-22T10:00:00.000Z
user-ext-72,Wei Haddad,notion.user72@ridgewoodcollegiate.ca,,person,false,false,2023-03-23T10:00:00.000Z
user-ext-73,Leah Adeyemi,notion.user73@ridgewoodcollegiate.ca,,person,false,false,2023-03-24T10:00:00.000Z
user-ext-74,Kwame Bello,notion.user74@ridgewoodcollegiate.ca,,person,false,false,2023-03-25T10:00:00.000Z
user-ext-75,Marcus Fernandez,notion.user75@ridgewoodcollegiate.ca,,person,false,false,2023-03-26T10:00:00.000Z
user-ext-76,Reza Murphy,notion.user76@ridgewoodcollegiate.ca,,person,false,false,2023-03-27T10:00:00.000Z
user-ext-77,Bruno Santos,notion.user77@ridgewoodcollegiate.ca,,person,false,false,2023-03-28T10:00:00.000Z
user-ext-78,Victor Yamada,notion.user78@ridgewoodcollegiate.ca,,person,false,false,2023-03-29T10:00:00.000Z
user-ext-79,Aisha Santos,notion.user79@ridgewoodcollegiate.ca,,person,false,false,2023-03-30T10:00:00.000Z
user-ext-80,Ingrid Bianchi,notion.user80@ridgewoodcollegiate.ca,,person,false,false,2023-03-31T10:00:00.000Z
user-ext-81,Aisha Zhang,notion.user81@ridgewoodcollegiate.ca,,person,false,false,2023-04-01T10:00:00.000Z
user-ext-82,James Ali,notion.user82@ridgewoodcollegiate.ca,,person,false,false,2023-04-02T10:00:00.000Z
user-ext-83,Marisol Yamada,notion.user83@ridgewoodcollegiate.ca,,person,false,false,2023-04-03T10:00:00.000Z
user-ext-84,Tariq Kowalski,notion.user84@ridgewoodcollegiate.ca,,person,false,false,2023-04-04T10:00:00.000Z
user-ext-85,Fatima Santos,notion.user85@ridgewoodcollegiate.ca,,person,false,false,2023-04-05T10:00:00.000Z
user-ext-86,Wei Park,notion.user86@ridgewoodcollegiate.ca,,person,false,false,2023-04-06T10:00:00.000Z
user-ext-87,Diego Tremblay,notion.user87@ridgewoodcollegiate.ca,,person,false,false,2023-04-07T10:00:00.000Z
user-ext-88,Lucia Serrano,notion.user88@ridgewoodcollegiate.ca,,person,false,false,2023-04-08T10:00:00.000Z
user-ext-89,Grace Vidal,notion.user89@ridgewoodcollegiate.ca,,person,false,false,2023-04-09T10:00:00.000Z
user-ext-90,Simon Osei,notion.user90@ridgewoodcollegiate.ca,,person,false,false,2023-04-10T10:00:00.000Z
user-ext-91,Simon Vasquez,notion.user91@ridgewoodcollegiate.ca,,person,false,false,2023-04-11T10:00:00.000Z
user-ext-92,Lena Bauer,notion.user92@ridgewoodcollegiate.ca,,person,false,false,2023-04-12T10:00:00.000Z
user-ext-93,Lucas Rivera,notion.user93@ridgewoodcollegiate.ca,,person,false,false,2023-04-13T10:00:00.000Z
user-ext-94,Mateo Dubois,notion.user94@ridgewoodcollegiate.ca,,person,false,false,2023-04-14T10:00:00.000Z
user-ext-95,Owen Bianchi,notion.user95@ridgewoodcollegiate.ca,,person,false,false,2023-04-15T10:00:00.000Z
user-ext-96,Farah Yamada,notion.user96@ridgewoodcollegiate.ca,,person,false,false,2023-04-16T10:00:00.000Z
user-ext-97,Grace Serrano,notion.user97@ridgewoodcollegiate.ca,,person,false,false,2023-04-17T10:00:00.000Z
user-ext-98,Ravi Osei,notion.user98@ridgewoodcollegiate.ca,,person,false,false,2023-04-18T10:00:00.000Z
user-ext-99,Grace Larsson,notion.user99@ridgewoodcollegiate.ca,,person,false,false,2023-04-19T10:00:00.000Z
user-ext-100,Hassan Okonkwo,notion.user100@ridgewoodcollegiate.ca,,person,false,false,2023-04-20T10:00:00.000Z
user-ext-101,Kwame Kowalski,notion.user101@ridgewoodcollegiate.ca,,person,false,false,2023-04-21T10:00:00.000Z
user-ext-102,Priya Cohen,notion.user102@ridgewoodcollegiate.ca,,person,false,false,2023-04-22T10:00:00.000Z
user-ext-103,Mateo Vidal,notion.user103@ridgewoodcollegiate.ca,,person,false,false,2023-04-23T10:00:00.000Z
user-ext-104,Nadia Chen,notion.user104@ridgewoodcollegiate.ca,,person,false,false,2023-04-24T10:00:00.000Z
