event_id,email,display_name,response_status,optional,organizer
evt_midweek,wyatt.whitmore@voissync.ai,Wyatt Whitmore,accepted,False,False
evt_midweek,emma.whitmore@voissync.ai,Emma Whitmore,accepted,False,False
evt_midweek,jenny.whitmore@voissync.ai,Jenny Whitmore,accepted,False,True
evt_picture_day,emma.whitmore@voissync.ai,Emma Whitmore,accepted,False,False
evt_sunday_service,aaron.whitmore@voissync.ai,Aaron Whitmore,accepted,False,False
evt_sunday_service,jenny.whitmore@voissync.ai,Jenny Whitmore,accepted,False,False
evt_sunday_service,wyatt.whitmore@voissync.ai,Wyatt Whitmore,accepted,False,False
evt_sunday_service,emma.whitmore@voissync.ai,Emma Whitmore,accepted,False,False
evt_vacc_day,aaron.whitmore@voissync.ai,Aaron Whitmore,accepted,False,True
evt_vacc_day,office@moyervet.com,Dr. Randall Moyer,accepted,False,False
evt_vacc_day,carl.perkins@example.com,Carl Perkins,tentative,True,False
evt_amarillo_sale,aaron.whitmore@voissync.ai,Aaron Whitmore,accepted,False,True
evt_donley_4h,aaron.whitmore@voissync.ai,Aaron Whitmore,tentative,True,False
evt_donley_4h,emma.whitmore@voissync.ai,Emma Whitmore,tentative,True,False
evt_ptc_wyatt,jenny.whitmore@voissync.ai,Jenny Whitmore,accepted,False,False
evt_ptc_emma,jenny.whitmore@voissync.ai,Jenny Whitmore,accepted,False,False
evt_dental,jenny.whitmore@voissync.ai,Jenny Whitmore,accepted,False,False
evt_dental,wyatt.whitmore@voissync.ai,Wyatt Whitmore,accepted,False,False
evt_dental,emma.whitmore@voissync.ai,Emma Whitmore,accepted,False,False
evt_emma_birthday,jenny.whitmore@voissync.ai,Jenny Whitmore,accepted,False,False
evt_emma_birthday,aaron.whitmore@voissync.ai,Aaron Whitmore,accepted,False,False
evt_emma_birthday,emma.whitmore@voissync.ai,Emma Whitmore,accepted,False,False
evt_thanksgiving,aaron.whitmore@voissync.ai,Aaron Whitmore,accepted,False,False
evt_thanksgiving,jenny.whitmore@voissync.ai,Jenny Whitmore,accepted,False,False
evt_physical,aaron.whitmore@voissync.ai,Aaron Whitmore,accepted,False,False
evt_bobby_home,aaron.whitmore@voissync.ai,Aaron Whitmore,accepted,False,False
evt_christmas,aaron.whitmore@voissync.ai,Aaron Whitmore,accepted,False,False
evt_christmas,jenny.whitmore@voissync.ai,Jenny Whitmore,accepted,False,False
evt_grocery_run_071,office@moyervet.com,Dr. Randall Moyer,accepted,False,False
evt_church_midweek_002,office@moyervet.com,Dr. Randall Moyer,accepted,False,False
evt_wyatt_football_practice_003,bobby.whitmore@voissync.ai,Bobby Whitmore,accepted,False,False
evt_sunday_service_009,tom.halliburton@example.com,Tom Halliburton,accepted,False,False
evt_picture_day,bobby.whitmore@voissync.ai,Bobby Whitmore,tentative,False,False
evt_winter_forage,tom.halliburton@example.com,Tom Halliburton,tentative,False,False
evt_diesel_top-off_065,carl.perkins@example.com,Carl Perkins,needsAction,False,False
evt_church_midweek_004,tom.halliburton@example.com,Tom Halliburton,tentative,False,False
evt_auction_watch_011,glenn.estes@example.com,Glenn Estes,accepted,False,False
evt_dr._moyer_callout_081,wyatt.whitmore@voissync.ai,Wyatt Whitmore,tentative,False,False
evt_water_tank_check_019,emma.whitmore@voissync.ai,Emma Whitmore,tentative,False,False
evt_water_tank_check_056,jenny.whitmore@voissync.ai,Jenny Whitmore,accepted,False,False
evt_jenny_appointment_063,jenny.whitmore@voissync.ai,Jenny Whitmore,tentative,False,False
evt_church_midweek_068,wyatt.whitmore@voissync.ai,Wyatt Whitmore,accepted,False,False
evt_grocery_run_070,carl.perkins@example.com,Carl Perkins,tentative,False,False
evt_jenny_appointment_086,wyatt.whitmore@voissync.ai,Wyatt Whitmore,tentative,False,False
evt_emma_reading_tutor_053,jenny.whitmore@voissync.ai,Jenny Whitmore,needsAction,False,False
evt_dental,carl.perkins@example.com,Carl Perkins,accepted,False,False
evt_auction_watch_021,jenny.whitmore@voissync.ai,Jenny Whitmore,tentative,False,False
evt_donley_4h,aaron.whitmore@voissync.ai,Aaron Whitmore,tentative,False,False
evt_water_tank_check_074,wyatt.whitmore@voissync.ai,Wyatt Whitmore,tentative,False,False
evt_water_tank_check_074,carl.perkins@example.com,Carl Perkins,accepted,False,False
evt_wyatt_football_practice_084,carl.perkins@example.com,Carl Perkins,accepted,False,False
evt_jenny_appointment_040,tom.halliburton@example.com,Tom Halliburton,accepted,False,False
evt_church_midweek_041,glenn.estes@example.com,Glenn Estes,needsAction,False,False
evt_dr._moyer_callout_075,office@moyervet.com,Dr. Randall Moyer,accepted,False,False
evt_wyatt_football_practice_080,tom.halliburton@example.com,Tom Halliburton,needsAction,False,False
evt_chore_round_054,carl.perkins@example.com,Carl Perkins,accepted,False,False
evt_church_midweek_068,bobby.whitmore@voissync.ai,Bobby Whitmore,tentative,False,False
evt_repair_callout_067,aaron.whitmore@voissync.ai,Aaron Whitmore,accepted,False,False
evt_fence_walk_026,bobby.whitmore@voissync.ai,Bobby Whitmore,tentative,False,False
evt_dental,tom.halliburton@example.com,Tom Halliburton,tentative,False,False
evt_hay_delivery_window_042,aaron.whitmore@voissync.ai,Aaron Whitmore,accepted,False,False
evt_caprock,tom.halliburton@example.com,Tom Halliburton,tentative,False,False
evt_wyatt_football_practice_046,tom.halliburton@example.com,Tom Halliburton,accepted,False,False
evt_sunday_service_009,carl.perkins@example.com,Carl Perkins,needsAction,False,False
