event_id,email,display_name,response_status,optional,organizer
evt_20261205_dress,kim.russell@Finthesiss.ai,Kim Russell,accepted,false,true
evt_20261205_dress,marina.katz@brightonballet.org,Marina Katz,accepted,false,false
evt_20261212_showcase,kim.russell@Finthesiss.ai,Kim Russell,accepted,false,true
evt_20261212_showcase,marina.katz@brightonballet.org,Marina Katz,accepted,false,false
evt_20261208_pt,elena.petrov@e53pt.example,Elena Petrov,accepted,false,false
evt_20261210_pt,elena.petrov@e53pt.example,Elena Petrov,accepted,false,false
evt_20261210_dinner,elena.petrov@personal.example,Elena Petrov,accepted,false,false
evt_20261205_loadin,kim.russell@Finthesiss.ai,Kim Russell,accepted,false,true
evt_20261205_loadin,marina.katz@brightonballet.org,Marina Katz,accepted,false,false
evt_20261205_loadin,devon.pierce@brightonballet.org,Devon Pierce,accepted,false,false
evt_20261203_recovery,elena.petrov@e53pt.example,Elena Petrov,tentative,true,false
evt_20261207_webb,marcus.webb@webbcpa.example,Marcus Webb,accepted,false,false
evt_20261209_natasha,natasha.petrov@personal.example,Natasha Russell-Petrov,accepted,false,false
evt_20261212_curtain,kim.russell@Finthesiss.ai,Kim Russell,accepted,false,true
evt_20261212_curtain,marina.katz@brightonballet.org,Marina Katz,accepted,false,false
