contact_id,name,first_name,last_name,email,is_customer,is_supplier,status,account_number
c0000001-0000-0000-0000-000000000001,Sterling Property Management,Maria,Thornton,maria.thornton@sterlingpm.com,true,false,ACTIVE,STERLING01
c0000002-0000-0000-0000-000000000002,Greene Restaurant Group,David,Greene,david.greene@greenerestaurants.com,true,false,ACTIVE,GREENE01
c0000003-0000-0000-0000-000000000003,Fishtown Brewhouse,Linda,Vargas,linda.vargas@fishtownbrewhouse.com,true,false,ACTIVE,BREWHOUSE01
c0000004-0000-0000-0000-000000000004,Riverwards Realty,Paula,Harkness,paula.harkness@riverwardsrealty.com,true,false,ACTIVE,RIVERWARDS01
c0000005-0000-0000-0000-000000000005,Philadelphia Realty Partners,Anthony,Bellafonte,anthony.bellafonte@phlrealtypartners.com,true,false,ACTIVE,PHLRP01
c0000006-0000-0000-0000-000000000006,Residential Hartman,Linda,Hartman,linda.hartman.kgs@gmail.com,true,false,ACTIVE,RES006
c0000007-0000-0000-0000-000000000007,Residential Donnelly,Sean,Donnelly,sean.donnelly.kgs@gmail.com,true,false,ACTIVE,RES007
c0000008-0000-0000-0000-000000000008,Residential Quinones,Marisol,Quinones,marisol.quinones.kgs@gmail.com,true,false,ACTIVE,RES008
c0000009-0000-0000-0000-000000000009,Residential Ackerman,Tom,Ackerman,tom.ackerman.kgs@gmail.com,true,false,ACTIVE,RES009
c0000010-0000-0000-0000-000000000010,Residential Petrocelli,Joe,Petrocelli,joe.petrocelli.kgs@gmail.com,true,false,ACTIVE,RES010
c0000011-0000-0000-0000-000000000011,Residential Bradford,Karen,Bradford,karen.bradford.kgs@gmail.com,true,false,ACTIVE,RES011
c0000012-0000-0000-0000-000000000012,Residential Walsh,Sean,Walsh,sean.walsh.kgs@gmail.com,true,false,ACTIVE,RES012
c0000013-0000-0000-0000-000000000013,Residential Goldfarb,Adam,Goldfarb,adam.goldfarb.kgs@gmail.com,true,false,ACTIVE,RES013
c0000014-0000-0000-0000-000000000014,Residential Mahoney,Patrick,Mahoney,patrick.mahoney.kgs@gmail.com,true,false,ACTIVE,RES014
c0000015-0000-0000-0000-000000000015,Residential Yamamoto,Kenji,Yamamoto,kenji.yamamoto.kgs@gmail.com,true,false,ACTIVE,RES015
c0000016-0000-0000-0000-000000000016,Residential Bianchi,Marco,Bianchi,marco.bianchi.kgs@gmail.com,true,false,ACTIVE,RES016
c0000017-0000-0000-0000-000000000017,Residential Okafor,Ada,Okafor,ada.okafor.kgs@gmail.com,true,false,ACTIVE,RES017
c0000018-0000-0000-0000-000000000018,Residential Vasquez,Rosa,Vasquez,rosa.vasquez.kgs@gmail.com,true,false,ACTIVE,RES018
c0000019-0000-0000-0000-000000000019,Residential Kowalski,Stan,Kowalski,stan.kowalski.kgs@gmail.com,true,false,ACTIVE,RES019
c0000020-0000-0000-0000-000000000020,Residential Greco,Anthony,Greco,anthony.greco.kgs@gmail.com,true,false,ACTIVE,RES020
c0000021-0000-0000-0000-000000000021,Residential Bui,Linh,Bui,linh.bui.kgs@gmail.com,true,false,ACTIVE,RES021
c0000022-0000-0000-0000-000000000022,Residential McAllister,Brian,McAllister,brian.mcallister.kgs@gmail.com,true,false,ACTIVE,RES022
c0000023-0000-0000-0000-000000000023,Residential Henning,Erika,Henning,erika.henning.kgs@gmail.com,true,false,ACTIVE,RES023
c0000024-0000-0000-0000-000000000024,Residential Schultz,Greta,Schultz,greta.schultz.kgs@gmail.com,true,false,ACTIVE,RES024
c0000025-0000-0000-0000-000000000025,Residential Brennan,Patrick,Brennan,patrick.brennan.kgs@gmail.com,true,false,ACTIVE,RES025
c0000026-0000-0000-0000-000000000026,Residential Adelman,Sara,Adelman,sara.adelman.kgs@gmail.com,true,false,ACTIVE,RES026
c0000027-0000-0000-0000-000000000027,Residential Trinh,Kevin,Trinh,kevin.trinh.kgs@gmail.com,true,false,ACTIVE,RES027
c0000028-0000-0000-0000-000000000028,Residential Lefkowitz,Sam,Lefkowitz,sam.lefkowitz.kgs@gmail.com,true,false,ACTIVE,RES028
c0000101-0000-0000-0000-000000000101,Ferguson Plumbing Northeast,,,b2b@fergusonplumbing.com,false,true,ACTIVE,SUP101
c0000102-0000-0000-0000-000000000102,Home Depot Aramingo,,,b2b@homedepot.com,false,true,ACTIVE,SUP102
c0000103-0000-0000-0000-000000000103,Penske Truck Leasing,,,accounts@penske.com,false,true,ACTIVE,SUP103
c0000104-0000-0000-0000-000000000104,PA DLI,,,renewal@pa.gov,false,true,ACTIVE,SUP104
c0000105-0000-0000-0000-000000000105,Brennan Insurance Group,,,policies@brennaninsurance.com,false,true,ACTIVE,SUP105
c0000106-0000-0000-0000-000000000106,Mercer Insurance,,,billing@mercerinsurance.example.com,false,true,ACTIVE,MERCER-PK-001
c0000107-0000-0000-0000-000000000107,Cassidy Greer,Cassidy,Greer,cassidy.greer@mercerinsurance.example.com,false,true,ACTIVE,BROKER-CG-001
c0000108-0000-0000-0000-000000000108,Goldfinch Coffee Roasters,Theo,Mancini,ops@goldfinchcoffee.example.com,true,false,ACTIVE,GOLDFINCH01
c0000109-0000-0000-0000-000000000109,Berks Street Bakery,Olivia,Hwang,shop@berksbakery.example.com,true,false,ACTIVE,BERKSBKRY01
c0000110-0000-0000-0000-000000000110,Tioga Tavern,Frank,DeMatteo,frontdesk@tiogatavern.example.com,true,false,ACTIVE,TIOGATAV01
c0000111-0000-0000-0000-000000000111,Wyoming Avenue Walk-ups,Karen,Vasquez,hello@wyomingwalkups.example.com,true,false,ACTIVE,WYOMINGWA01
c0000112-0000-0000-0000-000000000112,Cumberland Court Condos,Ramon,Holcomb,office@cumberlandcourt.example.com,true,false,ACTIVE,CUMBRLND01
c0000113-0000-0000-0000-000000000113,Boudinot Street Bistro,Estelle,Reilly,bookings@boudinotbistro.example.com,true,false,ACTIVE,BOUDINOT01
c0000114-0000-0000-0000-000000000114,Diamond Street Diner,Bao,Tran,kitchen@diamonddiner.example.com,true,false,ACTIVE,DMNDDINER01
c0000115-0000-0000-0000-000000000115,Memphis Street Mews,Joelle,McKay,mews@memphismews.example.com,true,false,ACTIVE,MEMPHISMW01
c0000116-0000-0000-0000-000000000116,Hancock Heritage Homes,Patrick,Sullivan,office@hancockheritage.example.com,true,false,ACTIVE,HANCKHRT01
c0000117-0000-0000-0000-000000000117,Marlborough Court Apartments,Ines,Aragon,leasing@marlboroughct.example.com,true,false,ACTIVE,MARLBORO01
c0000118-0000-0000-0000-000000000118,Almond Street Lofts,Yusuf,Bashir,front@almondlofts.example.com,true,false,ACTIVE,ALMNDLFT01
c0000119-0000-0000-0000-000000000119,Salmon Street Salvage,Dominic,Caruso,shop@salmonsalvage.example.com,true,false,ACTIVE,SLMNSLVG01
c0000120-0000-0000-0000-000000000120,Edgemont Avenue Eatery,Linda,Petrova,front@edgemonteatery.example.com,true,false,ACTIVE,EDGMONT01
c0000121-0000-0000-0000-000000000121,Aramingo Plaza Pharmacy,Calvin,Lewis,rx@aramingoplazarx.example.com,true,false,ACTIVE,ARAMPHRM01
c0000122-0000-0000-0000-000000000122,Westmoreland Walkers,Wendy,Park,front@westmorelandwalk.example.com,true,false,ACTIVE,WSTMRLND01
c0000123-0000-0000-0000-000000000123,Lowes Northeast Philly,Sandra,Holm,orders@lowes-nephila.example.com,false,true,ACTIVE,LOWENEPHL01
c0000124-0000-0000-0000-000000000124,PlumbersWarehouse Direct,Garrett,Olsen,orders@plumberswhd.example.com,false,true,ACTIVE,PLMBWHD01
c0000125-0000-0000-0000-000000000125,Ace Hardware Fishtown,Maya,Russo,store@acefishtown.example.com,false,true,ACTIVE,ACEFSHTWN01
c0000126-0000-0000-0000-000000000126,Eastern Supply Co,Jordan,Eickhoff,sales@easternsupplyco.example.com,false,true,ACTIVE,EASTRNSPLY01
c0000127-0000-0000-0000-000000000127,Master Pipe and Fitting,Carrie,Liang,office@masterpipefit.example.com,false,true,ACTIVE,MASTRPP01
c0000128-0000-0000-0000-000000000128,Industrial Valve Supply,Henrik,Madsen,orders@indvalvesup.example.com,false,true,ACTIVE,INDVALVE01
