event_id,email,display_name,response_status,optional,organizer
evt-008,alex.santos@voissync.ai,Alex Santos,accepted,false,false
evt-008,slindstrom@puget-sound-sci.edu,Dr. Sarah Lindström,accepted,false,true
evt-022,alex.santos@voissync.ai,Alex Santos,accepted,false,false
evt-022,yreeves@puget-sound-sci.edu,Yolanda Reeves,accepted,true,false
evt-017,alex.santos@voissync.ai,Alex Santos,accepted,false,false
evt-017,slindstrom@puget-sound-sci.edu,Dr. Sarah Lindström,accepted,false,true
evt-017,mhull@puget-sound-sci.edu,Dr. Marcus Hull,accepted,false,false
evt-019,alex.santos@voissync.ai,Alex Santos,accepted,false,false
evt-019,slindstrom@puget-sound-sci.edu,Dr. Sarah Lindström,accepted,false,true
evt-019,mhull@puget-sound-sci.edu,Dr. Marcus Hull,needsAction,false,false
evt-024,alex.santos@voissync.ai,Alex Santos,accepted,false,false
evt-015,alex.santos@voissync.ai,Alex Santos,accepted,false,true
evt-015,kai.nishimura.pdx@gmail.com,Kai Nishimura,accepted,false,false
evt-016,alex.santos@voissync.ai,Alex Santos,accepted,false,true
evt-016,ingrid.santos.wa@gmail.com,Ingrid Santos,accepted,false,false
evt-016,marisol.vega.tac@gmail.com,Marisol Vega,tentative,true,false
evt-020,alex.santos@voissync.ai,Alex Santos,accepted,false,true
evt-020,marisol.vega.tac@gmail.com,Marisol Vega,accepted,false,false
evt-003,alex.santos@voissync.ai,alex.santos,accepted,false,false
evt-003,kai.nishimura.pdx@gmail.com,kai.nishimura.pdx,accepted,false,false
evt-006,alex.santos@voissync.ai,alex.santos,accepted,false,false
evt-006,ingrid.santos.wa@gmail.com,ingrid.santos.wa,accepted,false,false
evt-010,alex.santos@voissync.ai,alex.santos,accepted,false,false
evt-010,ingrid.santos.wa@gmail.com,ingrid.santos.wa,accepted,false,false
evt-013,alex.santos@voissync.ai,alex.santos,accepted,false,false
evt-013,slindstrom@puget-sound-sci.edu,slindstrom,accepted,false,false
evt-014,alex.santos@voissync.ai,alex.santos,accepted,false,false
evt-014,kai.nishimura.pdx@gmail.com,kai.nishimura.pdx,accepted,false,false
evt-026,alex.santos@voissync.ai,alex.santos,accepted,false,false
evt-026,ingrid.santos.wa@gmail.com,ingrid.santos.wa,accepted,false,false
evt-028,alex.santos@voissync.ai,alex.santos,accepted,false,false
evt-028,kai.nishimura.pdx@gmail.com,kai.nishimura.pdx,accepted,false,false
evt-029,alex.santos@voissync.ai,alex.santos,accepted,false,false
evt-029,anders.santos.wa@gmail.com,anders.santos.wa,accepted,false,false
evt-030,alex.santos@voissync.ai,alex.santos,accepted,false,false
evt-030,marisol.vega.tac@gmail.com,marisol.vega.tac,accepted,false,false
evt-033,alex.santos@voissync.ai,alex.santos,accepted,false,false
evt-033,appointments@pacificwomenshealth.com,appointments,accepted,false,false
evt-035,alex.santos@voissync.ai,alex.santos,accepted,false,false
evt-035,kai.nishimura.pdx@gmail.com,kai.nishimura.pdx,accepted,false,false
