id,name,email,description,currency,delinquent,balance,created,phone
cus_0000,Customer 0,cust0@example.com,,usd,0,0,2026-09-02T20:00:00Z,937-555-3715
cus_0001,Customer 1,cust1@example.com,,usd,0,0,2026-02-04T20:00:00Z,937-555-7132
cus_0002,Customer 2,cust2@example.com,,usd,0,0,2026-07-29T20:00:00Z,937-555-1775
cus_0003,Customer 3,cust3@example.com,,usd,0,0,2026-05-14T20:00:00Z,937-555-1615
cus_0004,Customer 4,cust4@example.com,,usd,0,0,2026-05-17T20:00:00Z,937-555-2278
cus_0005,Customer 5,cust5@example.com,,usd,0,0,2026-01-05T20:00:00Z,937-555-6569
cus_0006,Customer 6,cust6@example.com,,usd,0,0,2026-02-13T20:00:00Z,937-555-4894
cus_0007,Customer 7,cust7@example.com,,usd,0,0,2025-12-28T20:00:00Z,937-555-4851
cus_0008,Customer 8,cust8@example.com,,usd,0,0,2026-08-18T20:00:00Z,937-555-8269
cus_0009,Customer 9,cust9@example.com,,usd,0,0,2026-07-14T20:00:00Z,937-555-9540
cus_0010,Customer 10,cust10@example.com,,usd,0,0,2026-09-01T20:00:00Z,937-555-6653
cus_0011,Customer 11,cust11@example.com,,usd,0,0,2026-08-27T20:00:00Z,937-555-8828
cus_0012,Customer 12,cust12@example.com,,usd,0,0,2025-10-10T20:00:00Z,937-555-6898
cus_0013,Customer 13,cust13@example.com,,usd,0,0,2026-05-07T20:00:00Z,937-555-1999
cus_0014,Customer 14,cust14@example.com,,usd,0,0,2026-08-23T20:00:00Z,937-555-3737
cus_0015,Customer 15,cust15@example.com,,usd,0,0,2026-04-19T20:00:00Z,937-555-3455
cus_0016,Customer 16,cust16@example.com,,usd,0,0,2026-05-20T20:00:00Z,937-555-7474
cus_0017,Customer 17,cust17@example.com,,usd,0,0,2026-05-13T20:00:00Z,937-555-7238
cus_0018,Customer 18,cust18@example.com,,usd,0,0,2026-05-15T20:00:00Z,937-555-5735
cus_0019,Customer 19,cust19@example.com,,usd,0,0,2026-07-26T20:00:00Z,937-555-7441
cus_0020,Customer 20,cust20@example.com,,usd,0,0,2026-04-28T20:00:00Z,937-555-3739
cus_0021,Customer 21,cust21@example.com,,usd,0,0,2025-11-28T20:00:00Z,937-555-9323
cus_0022,Customer 22,cust22@example.com,,usd,0,0,2025-10-09T20:00:00Z,937-555-9121
cus_0023,Customer 23,cust23@example.com,,usd,0,0,2026-03-07T20:00:00Z,937-555-7487
cus_0024,Customer 24,cust24@example.com,,usd,0,0,2025-12-12T20:00:00Z,937-555-2062
cus_0025,Customer 25,cust25@example.com,,usd,0,0,2026-04-16T20:00:00Z,937-555-5100
cus_0026,Customer 26,cust26@example.com,,usd,0,0,2026-04-13T20:00:00Z,937-555-6516
cus_0027,Customer 27,cust27@example.com,,usd,0,0,2026-06-08T20:00:00Z,937-555-1738
cus_0028,Customer 28,cust28@example.com,,usd,0,0,2026-03-25T20:00:00Z,937-555-1462
cus_0029,Customer 29,cust29@example.com,,usd,0,0,2025-12-17T20:00:00Z,937-555-6073
cus_0030,Customer 30,cust30@example.com,,usd,0,0,2026-01-29T20:00:00Z,937-555-6589
cus_0031,Customer 31,cust31@example.com,,usd,0,0,2026-06-04T20:00:00Z,937-555-3834
cus_0032,Customer 32,cust32@example.com,,usd,0,0,2026-02-05T20:00:00Z,937-555-3822
cus_0033,Customer 33,cust33@example.com,,usd,0,0,2026-03-07T20:00:00Z,937-555-4644
cus_0034,Customer 34,cust34@example.com,,usd,0,0,2026-07-26T20:00:00Z,937-555-4362
cus_0035,Customer 35,cust35@example.com,,usd,0,0,2025-10-16T20:00:00Z,937-555-3626
cus_0036,Customer 36,cust36@example.com,,usd,0,0,2026-04-25T20:00:00Z,937-555-7661
cus_0037,Customer 37,cust37@example.com,,usd,0,0,2026-06-16T20:00:00Z,937-555-1784
