event_id,email,display_name,response_status,optional,organizer
evt_6185e2a9d8d040,margaret.newton@gmail.com,Margaret Newton,accepted,false,false
evt_5a35f4ed5cbc3a,lars.bergstrom.marine@gmail.com,Lars Bergstrom Marine,accepted,false,false
evt_dd0665f24494ce,henrik.olsson.obgyn@gmail.com,Henrik Olsson Obgyn,accepted,false,false
evt_dd0665f24494ce,malin.eriksson.midwife@gmail.com,Malin Eriksson Midwife,accepted,false,false
evt_dd0665f24494ce,frida.holm.barnmorska@gmail.com,Frida Holm Barnmorska,accepted,false,false
evt_dd0665f24494ce,erik.wallin.biomed@vgregion-mock.se,Erik Wallin Biomed,accepted,false,false
evt_7c057e7f2fefc0,henrik.olsson.obgyn@gmail.com,Henrik Olsson Obgyn,accepted,false,false
evt_7c057e7f2fefc0,malin.eriksson.midwife@gmail.com,Malin Eriksson Midwife,accepted,false,false
evt_cfd41d331a2e2a,henrik.olsson.obgyn@gmail.com,Henrik Olsson Obgyn,accepted,false,false
evt_6297dd6ad83770,malin.eriksson.midwife@gmail.com,Malin Eriksson Midwife,accepted,false,false
evt_98c996ff42a6a8,malin.eriksson.midwife@gmail.com,Malin Eriksson Midwife,accepted,false,false
evt_11f6013f20c6e0,margaret.newton@gmail.com,Margaret Newton,accepted,false,false
evt_5b615edb2c5536,lars.bergstrom.marine@gmail.com,Lars Bergstrom Marine,accepted,false,false
evt_5b615edb2c5536,astrid.nilsson.midwife@gmail.com,Astrid Nilsson Midwife,accepted,false,false
evt_7535da44bfc048,patricia.bergstrom.mor@gmail.com,Patricia Bergstrom Mor,accepted,false,false
evt_7535da44bfc048,lars.bergstrom.marine@gmail.com,Lars Bergstrom Marine,accepted,false,false
evt_8b1b8bf4a0b33b,astrid.nilsson.midwife@gmail.com,Astrid Nilsson Midwife,accepted,false,false
evt_75479c6e9b848c,astrid.nilsson.midwife@gmail.com,Astrid Nilsson Midwife,accepted,false,false
evt_a338276cdc7db6,astrid.nilsson.midwife@gmail.com,Astrid Nilsson Midwife,needsAction,false,false
evt_1aee467d4dd5a8,lars.bergstrom.marine@gmail.com,Lars Bergstrom Marine,declined,false,false
evt_1aee467d4dd5a8,margaret.newton@gmail.com,Margaret Newton,accepted,false,false
evt_6185e2a9d8d040,lars.bergstrom.marine@gmail.com,Lars Bergstrom Marine,accepted,false,false
evt_5a35f4ed5cbc3a,margaret.newton@gmail.com,Margaret Newton,tentative,false,false
evt_8bf2aa69be5b32,lars.bergstrom.marine@gmail.com,Lars Bergstrom Marine,tentative,false,false
evt_9002037d8df889,anna.kraft.massage@gmail.com,Anna Kraft Massage,accepted,false,false
evt_3bcca3f87ee410,per.lund.counselor@gmail.com,Per Lund Counselor,needsAction,false,false
evt_03ea7f9039fcee,agnes.lindqvist.retired@gmail.com,Agnes Lindqvist Retired,declined,false,false
