contact_id,name,first_name,last_name,email,is_customer,is_supplier,status,account_number
c000000000000000000000000000000000001,Roberto Serrano Structural,Roberto,Serrano,roberto.serrano@gmail.com,false,false,ACTIVE,RSS-001
c000000000000000000000000000000000002,Ricardo Escobar Engineering,Ricardo,Escobar,ricardo.escobar@structuralclient.example.com,false,false,ACTIVE,CLI-0002
c000000000000000000000000000000000003,Nina Vega Engineering,Nina,Vega,nina.vega@structuralclient.example.com,false,false,ACTIVE,CLI-0003
c000000000000000000000000000000000004,Wei Jimenez Engineering,Wei,Jimenez,wei.jimenez@structuralclient.example.com,true,true,ACTIVE,CLI-0004
c000000000000000000000000000000000005,Alejandro Aguilar Engineering,Alejandro,Aguilar,alejandro.aguilar@structuralclient.example.com,true,false,ACTIVE,CLI-0005
c000000000000000000000000000000000006,Nadia Solis Engineering,Nadia,Solis,nadia.solis@structuralclient.example.com,false,true,ACTIVE,CLI-0006
c000000000000000000000000000000000007,Signal Contreras Engineering,Signal,Contreras,signal.contreras@structuralclient.example.com,false,true,ACTIVE,CLI-0007
c000000000000000000000000000000000008,Paola Serrano Engineering,Paola,Serrano,paola.serrano@structuralclient.example.com,true,false,ACTIVE,CLI-0008
c000000000000000000000000000000000009,Ramon Marchetti Engineering,Ramon,Marchetti,ramon.marchetti@structuralclient.example.com,true,false,ACTIVE,CLI-0009
c000000000000000000000000000000000010,Jordan Gutierrez Engineering,Jordan,Gutierrez,jordan.gutierrez@structuralclient.example.com,false,false,ACTIVE,CLI-0010
c000000000000000000000000000000000011,Harper Ortega Engineering,Harper,Ortega,harper.ortega@structuralclient.example.com,true,true,ACTIVE,CLI-0011
c000000000000000000000000000000000012,Ines Reyes Engineering,Ines,Reyes,ines.reyes@structuralclient.example.com,true,true,ACTIVE,CLI-0012
c000000000000000000000000000000000013,Aisha Zamora Engineering,Aisha,Zamora,aisha.zamora@structuralclient.example.com,true,true,ACTIVE,CLI-0013
c000000000000000000000000000000000014,Natalia Vega Engineering,Natalia,Vega,natalia.vega@structuralclient.example.com,true,false,ACTIVE,CLI-0014
c000000000000000000000000000000000015,Blessing Cho Engineering,Blessing,Cho,blessing.cho@structuralclient.example.com,true,true,ACTIVE,CLI-0015
c000000000000000000000000000000000016,Gabriel Marchetti Engineering,Gabriel,Marchetti,gabriel.marchetti@structuralclient.example.com,false,true,ACTIVE,CLI-0016
c000000000000000000000000000000000017,Grace Guzman Engineering,Grace,Guzman,grace.guzman@structuralclient.example.com,true,true,ACTIVE,CLI-0017
c000000000000000000000000000000000018,Carlos Campos Engineering,Carlos,Campos,carlos.campos@structuralclient.example.com,true,false,ACTIVE,CLI-0018
