event_id,email,display_name,response_status,optional,organizer
gcev_76222d0df4,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_adbc55bd51,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_6c4cf74850,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_9da4a5a301,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_5cb359cbb2,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_69777b8e74,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_dd17ed03cc,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_43eb8c165b,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_c8df3c7489,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_c8df3c7489,linda.h.page@gmail.com,Linda Page,accepted,false,false
gcev_48cc039ef0,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_48cc039ef0,priya.shah@tangerinemag.com,Priya Shah,accepted,false,false
gcev_48cc039ef0,elena.ruiz@tangerinemag.com,Elena Ruiz,accepted,false,false
gcev_52ff9ef408,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_52ff9ef408,sophie.lindqvist@oatly.com,Sophie Lindqvist,needsAction,true,false
gcev_6ef6970d8c,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_6ef6970d8c,ana.moreira@gmail.com,Chef Ana Moreira,accepted,false,false
gcev_6ef6970d8c,jess.williams.style@gmail.com,Jess Williams,accepted,false,false
gcev_e48ad3e36b,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_9c61a0a5f0,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_9c61a0a5f0,devon.marsh@praxafresh.com,Devon Marsh,needsAction,false,false
gcev_9c61a0a5f0,cohort.brief@praxafresh.com,Cohort Brief,needsAction,true,false
gcev_ca0ba5cd2f,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_ca0ba5cd2f,ana.moreira@gmail.com,Chef Ana Moreira,accepted,false,false
gcev_73a6dbecd0,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_73a6dbecd0,m.chen@edgewaterfoodjournal.com,Marcus Chen,accepted,false,false
gcev_b70e72f39d,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_8fc5a21537,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_a8265904f8,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_13f149b140,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_32f06bdc43,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_16a478b610,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_e72cbbcdc7,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_5f07f6c35f,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_5f2626496f,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_f125689b88,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_059c6a2321,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_8a3272f80b,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_08fce9c6f1,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_9b9d434513,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_9162051f18,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_38c8593c77,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_4ec75617fa,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_d591424d1a,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_59f8852b69,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_51c4977351,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_4944cf74ec,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_daabecc7af,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_c03f2db99a,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_7fc0368131,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_c914f470ae,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_83fea8660a,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_7f45f27ef0,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_213be46c36,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
gcev_de42421714,jesse.page@Finthesiss.ai,Jesse Page,accepted,false,true
