list_id,email_address,full_name,status,timestamp_signup,member_rating
list_congregation,matt.coleman@gracechurchelpaso.org,Matt Coleman,subscribed,2025-03-28,1
list_congregation,pastor@gracechurchelpaso.org,Pastor David Henning,subscribed,2025-06-08,3
list_congregation,frank.herrera@gracechurchelpaso.org,Frank Herrera,subscribed,2025-01-28,3
list_congregation,rosa.villarreal@gmail.com,Rosa Villarreal,subscribed,2025-03-11,3
list_congregation,sofia.alarcon@gmail.com,Sofia Coleman-Alarcon,subscribed,2025-06-27,3
list_congregation,maria.solis@gracechurchelpaso.org,Deacon Maria Solis,subscribed,2025-04-27,2
list_congregation,ruth.aguirre@gracechurchelpaso.org,Deacon Ruth Aguirre,subscribed,2025-02-08,2
list_congregation,maria.estrada@gracechurchelpaso.org,Maria Estrada,subscribed,2025-08-25,3
list_congregation,maria.alvarez@gracechurchelpaso.org,Maria Alvarez,subscribed,2021-06-18,2
list_congregation,rosa.alvarez@gracechurchelpaso.org,Rosa Alvarez,subscribed,2021-04-21,4
list_congregation,carmen.alvarez@gracechurchelpaso.org,Carmen Alvarez,subscribed,2022-09-22,4
list_congregation,ana.alvarez@gracechurchelpaso.org,Ana Alvarez,subscribed,2021-07-14,1
list_congregation,elena.alvarez@gracechurchelpaso.org,Elena Alvarez,subscribed,2023-01-28,2
list_congregation,sofia.alvarez@gracechurchelpaso.org,Sofia Alvarez,subscribed,2021-06-26,1
list_congregation,lucia.alvarez@gracechurchelpaso.org,Lucia Alvarez,subscribed,2026-01-23,2
list_congregation,isabel.alvarez@gracechurchelpaso.org,Isabel Alvarez,subscribed,2025-01-23,4
list_congregation,alicia.alvarez@gracechurchelpaso.org,Alicia Alvarez,subscribed,2021-10-09,2
list_congregation,yolanda.alvarez@gracechurchelpaso.org,Yolanda Alvarez,subscribed,2023-01-27,5
list_congregation,consuelo.alvarez@gracechurchelpaso.org,Consuelo Alvarez,subscribed,2021-02-15,1
list_congregation,dolores.alvarez@gracechurchelpaso.org,Dolores Alvarez,subscribed,2023-09-12,2
list_congregation,beatriz.alvarez@gracechurchelpaso.org,Beatriz Alvarez,subscribed,2026-11-07,3
list_congregation,estela.alvarez@gracechurchelpaso.org,Estela Alvarez,subscribed,2026-11-05,3
list_congregation,rosalinda.alvarez@gracechurchelpaso.org,Rosalinda Alvarez,subscribed,2021-12-28,1
list_congregation,ramona.alvarez@gracechurchelpaso.org,Ramona Alvarez,subscribed,2021-11-10,4
list_congregation,guadalupe.alvarez@gracechurchelpaso.org,Guadalupe Alvarez,subscribed,2026-05-06,1
list_congregation,patricia.alvarez@gracechurchelpaso.org,Patricia Alvarez,subscribed,2026-09-04,5
list_congregation,silvia.alvarez@gracechurchelpaso.org,Silvia Alvarez,subscribed,2022-10-16,5
list_congregation,norma.alvarez@gracechurchelpaso.org,Norma Alvarez,subscribed,2024-08-05,3
list_congregation,adela.alvarez@gracechurchelpaso.org,Adela Alvarez,subscribed,2021-03-02,5
list_congregation,blanca.alvarez@gracechurchelpaso.org,Blanca Alvarez,subscribed,2025-07-21,1
list_congregation,diana.alvarez@gracechurchelpaso.org,Diana Alvarez,subscribed,2021-03-13,2
list_congregation,esperanza.alvarez@gracechurchelpaso.org,Esperanza Alvarez,subscribed,2020-03-12,2
list_congregation,francisca.alvarez@gracechurchelpaso.org,Francisca Alvarez,subscribed,2026-10-26,2
list_congregation,graciela.alvarez@gracechurchelpaso.org,Graciela Alvarez,subscribed,2021-07-03,1
list_congregation,herlinda.alvarez@gracechurchelpaso.org,Herlinda Alvarez,subscribed,2020-05-02,3
list_congregation,imelda.alvarez@gracechurchelpaso.org,Imelda Alvarez,subscribed,2025-02-15,5
list_congregation,josefina.alvarez@gracechurchelpaso.org,Josefina Alvarez,subscribed,2024-12-08,1
list_congregation,karla.alvarez@gracechurchelpaso.org,Karla Alvarez,subscribed,2020-03-16,4
list_congregation,laura.alvarez@gracechurchelpaso.org,Laura Alvarez,subscribed,2026-09-02,2
list_congregation,magdalena.alvarez@gracechurchelpaso.org,Magdalena Alvarez,subscribed,2021-02-25,5
list_congregation,nydia.alvarez@gracechurchelpaso.org,Nydia Alvarez,subscribed,2023-02-23,1
list_congregation,ofelia.alvarez@gracechurchelpaso.org,Ofelia Alvarez,subscribed,2023-03-16,2
list_congregation,paula.alvarez@gracechurchelpaso.org,Paula Alvarez,subscribed,2025-09-11,5
list_congregation,raquel.alvarez@gracechurchelpaso.org,Raquel Alvarez,subscribed,2022-05-23,3
list_congregation,sandra.alvarez@gracechurchelpaso.org,Sandra Alvarez,subscribed,2024-03-02,3
list_congregation,teresa.alvarez@gracechurchelpaso.org,Teresa Alvarez,subscribed,2020-02-16,3
list_congregation,vicky.alvarez@gracechurchelpaso.org,Vicky Alvarez,unsubscribed,2022-01-12,4
list_congregation,ximena.alvarez@gracechurchelpaso.org,Ximena Alvarez,subscribed,2020-11-23,2
