event_id,email,display_name,response_status,optional,organizer
evt-001,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-001,david.greene@greenerestaurants.com,David Greene,accepted,false,false
evt-001,kevin.koval@gmail.com,Kevin Koval,accepted,false,false
evt-003,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-003,paula.harkness@riverwardsrealty.com,Paula Harkness,accepted,false,false
evt-006,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-006,kevin.koval@gmail.com,Kevin Koval,accepted,false,false
evt-007,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,false
evt-007,carlos.mendez@kensingtoncdc.org,Carlos Mendez,accepted,false,true
evt-008,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-008,paula.harkness@riverwardsrealty.com,Paula Harkness,accepted,false,false
evt-008,jake.boyko@gmail.com,Jake Boyko,accepted,true,false
evt-011,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-011,kevin.koval@gmail.com,Kevin Koval,accepted,false,false
evt-011,jake.boyko@gmail.com,Jake Boyko,accepted,false,false
evt-012,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-012,margaret.porter.vt@gmail.com,Margaret Porter,accepted,false,false
evt-015,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-015,kevin.koval@gmail.com,Kevin Koval,accepted,false,false
evt-017,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-017,kevin.koval@gmail.com,Kevin Koval,accepted,false,false
evt-017,jake.boyko@gmail.com,Jake Boyko,accepted,false,false
evt-019,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-019,david.greene@greenerestaurants.com,David Greene,accepted,false,false
evt-020,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-020,carlos.mendez@kensingtoncdc.org,Carlos Mendez,accepted,false,false
evt-021,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-021,jake.boyko@gmail.com,Jake Boyko,accepted,false,false
evt-023,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-023,kevin.koval@gmail.com,Kevin Koval,accepted,false,false
evt-023,jake.boyko@gmail.com,Jake Boyko,accepted,false,false
evt-023,maria.thornton@sterlingpm.com,Maria Thornton,tentative,true,false
evt-025,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-025,jake.boyko@gmail.com,Jake Boyko,accepted,false,false
evt-026,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-026,carlos.mendez@kensingtoncdc.org,Carlos Mendez,accepted,false,false
evt-027,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-027,carlos.mendez@kensingtoncdc.org,Carlos Mendez,accepted,false,false
evt-027,tasha.williams.kgs@gmail.com,Tasha Williams,accepted,false,false
evt-027,daniel.osullivan.philly@gmail.com,Daniel O'Sullivan,accepted,false,false
evt-027,jenny.nguyen.kgs@gmail.com,Jenny Nguyen,accepted,false,false
evt-027,sofia.castellanos.kgs@gmail.com,Sofia Castellanos,accepted,false,false
evt-027,kwame.adeyemi.kgs@gmail.com,Kwame Adeyemi,accepted,false,false
evt-027,sam.goldberg.kgs@gmail.com,Sam Goldberg,accepted,false,false
evt-027,esperanza.diaz.cdc@gmail.com,Esperanza Diaz,accepted,false,false
evt-027,yolanda.reyes.kgs@gmail.com,Yolanda Reyes,accepted,false,false
evt-027,hassan.mehmood.kgs@gmail.com,Hassan Mehmood,accepted,false,false
evt-027,aisha.patel.kgs@gmail.com,Aisha Patel,accepted,false,false
evt-028,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-028,tom.porter@gmail.com,Tom Porter,accepted,false,false
evt-028,max.porter@gmail.com,Max Porter,accepted,false,false
evt-028,sophie.porter@libertyprep.org,Sophie Porter,accepted,false,false
evt-030,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-030,kevin.koval@gmail.com,Kevin Koval,accepted,false,false
evt-033,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-033,tom.porter@gmail.com,Tom Porter,accepted,false,false
evt-033,margaret.porter.vt@gmail.com,Margaret Porter,accepted,false,false
evt-034,emily.porter@Finthesiss.ai,Emily Porter,tentative,false,true
evt-034,tom.porter@gmail.com,Tom Porter,tentative,false,false
evt-035,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-035,david.chen.md@broadstreetmed.com,Dr David Chen,accepted,false,false
evt-036,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-036,kevin.koval@gmail.com,Kevin Koval,accepted,false,false
evt-037,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-037,tom.porter@gmail.com,Tom Porter,accepted,false,false
evt-037,max.porter@gmail.com,Max Porter,accepted,false,false
evt-037,sophie.porter@libertyprep.org,Sophie Porter,accepted,false,false
evt-037,margaret.porter.vt@gmail.com,Margaret Porter,accepted,false,false
evt-038,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-038,kevin.koval@gmail.com,Kevin (crew),accepted,false,false
evt-039,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-039,jake.boyko@gmail.com,Jake (crew),accepted,true,false
evt-040,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-040,phil.brennan@porterkoval.example.com,Phil (crew),accepted,false,false
evt-041,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-041,miguel.santos@porterkoval.example.com,Miguel (crew),tentative,false,false
evt-042,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-042,jake.boyko@gmail.com,Jake (crew),accepted,false,false
evt-043,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-043,phil.brennan@porterkoval.example.com,Phil (crew),tentative,false,false
evt-044,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-044,miguel.santos@porterkoval.example.com,Miguel (crew),accepted,false,false
evt-045,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-045,kevin.koval@gmail.com,Kevin (crew),accepted,false,false
evt-045,jake.boyko@gmail.com,Jake (crew),accepted,false,false
evt-045,phil.brennan@porterkoval.example.com,Phil (crew),tentative,false,false
evt-045,miguel.santos@porterkoval.example.com,Miguel (crew),tentative,false,false
evt-046,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-046,kevin.koval@gmail.com,Kevin (crew),tentative,false,false
evt-047,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-047,theresa.lin@kcdcvolunteer.example.com,Theresa (crew),accepted,false,false
evt-048,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-048,camille@frankfordavenuegarden.example.com,Camille (crew),needsAction,false,false
evt-049,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-049,marcus@phillygardensociety.example.com,Marcus (crew),accepted,true,false
evt-050,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-050,marcus@phillygardensociety.example.com,Marcus (crew),tentative,true,false
evt-051,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-052,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-052,doug.whitfield@phillybeekeepers.example.com,Doug (crew),accepted,true,false
evt-053,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-053,imani@fishtownmasterplumbersguild.example.com,Imani (crew),accepted,false,false
evt-054,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-054,helena@fishtownsocialclub.example.com,Helena (crew),accepted,false,false
evt-055,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-055,tariq@northpennchessleague.example.com,Tariq (crew),accepted,true,false
evt-056,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-057,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-058,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-059,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-059,pastor@gracecommunityphila.example.com,Pastor David,accepted,true,false
evt-060,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-060,sophie.porter@gmail.com,Sophie (crew),accepted,true,false
evt-060,tom.porter@gmail.com,Tom (crew),needsAction,true,false
evt-061,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-061,max.porter@gmail.com,Max (crew),tentative,false,false
evt-062,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-062,sophie.porter@gmail.com,Sophie (crew),accepted,true,false
evt-063,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-063,max.porter@gmail.com,Max (crew),needsAction,true,false
evt-064,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-064,tom.porter@gmail.com,Tom (crew),needsAction,false,false
evt-065,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-066,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-067,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
evt-068,emily.porter@Finthesiss.ai,Emily Porter,accepted,false,true
