id,name,real_name,email,is_admin,is_bot,tz,status_text,presence
U_CREED,creed,Carlos M. Reed,creed@torchwoodlabs.com,false,false,America/New_York,Paternity leave prep,active
U_JWU,jwu,Jason Wu,jwu@torchwoodlabs.com,true,false,America/New_York,TI team lead,active
U_PRIYA,pkumar,Priya Kumar,pkumar@torchwoodlabs.com,false,false,America/New_York,Primary TI coverage,active
U_YUKI,ytanaka,Yuki Tanaka,ytanaka@torchwoodlabs.com,false,false,America/New_York,Secondary TI coverage,away
U_AISHA,apatel,Aisha Patel,apatel@torchwoodlabs.com,false,false,America/New_York,,active
U_MARCUS,mbailey,Marcus Bailey,mbailey@torchwoodlabs.com,false,false,America/New_York,,away
U_DIEGO,dramirez,Diego Ramirez,dramirez@torchwoodlabs.com,false,false,America/New_York,IR on-call,active
U_SARA,snguyen,Sara Nguyen,snguyen@torchwoodlabs.com,true,false,America/New_York,TI manager,active
U_MONICA,mstevens,Monica Stevens,mstevens@torchwoodlabs.com,false,false,America/New_York,,away
U_BOT_PD,pagerduty,PagerDuty,pd@torchwoodlabs.com,false,true,America/New_York,on-call bot,active
U_B2FA7E,brendacox,Lindsay Bates,nschwartz@torchwoodlabs.com,false,false,America/Chicago,,active
U_09275F,uknight,Timothy Coleman,evanskim@torchwoodlabs.com,false,false,America/New_York,,active
U_73BD2E,abigail26,Tina Ramirez,watkinsdenise@torchwoodlabs.com,false,true,America/Los_Angeles,,away
U_4C7A4D,rachel99,Melissa Mueller,edward57@torchwoodlabs.com,false,true,America/New_York,,away
U_EAA5FC,abrown,James Guerra,qhayes@torchwoodlabs.com,false,false,America/Los_Angeles,,active
U_5C10D7,erin22,Jeff Moore,aespinoza@torchwoodlabs.com,false,true,America/New_York,,away
U_1FCF06,alvaradoheather,Anthony Dougherty,mariehernandez@torchwoodlabs.com,false,true,America/Los_Angeles,,active
U_8DA88A,corey43,Donna Anthony,wardmonica@torchwoodlabs.com,false,false,America/New_York,,active
U_D506AA,fullercalvin,Melanie Woods,fletcherheather@torchwoodlabs.com,false,false,America/Chicago,,away
U_957379,danieljones,Brittany Morton,jameshernandez@torchwoodlabs.com,false,true,America/Chicago,,away
U_947598,blackburnnatali,Melissa Smith,wfrank@torchwoodlabs.com,false,true,America/Los_Angeles,,active
U_6DEA4F,leechristopher,Brian Bauer,tammywright@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_492DA7,isaacjohnson,Laura Pugh,peggy20@torchwoodlabs.com,false,false,America/New_York,,away
U_18EC36,paul56,Jason Dunlap,butlerdavid@torchwoodlabs.com,false,false,America/Los_Angeles,,active
U_E3A399,sandradixon,Kimberly Pruitt,emily82@torchwoodlabs.com,false,true,America/New_York,,away
U_29D54E,megan10,Keith Cruz,danabarber@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_3AAA66,woodspedro,Tiffany Bradley,fraziermisty@torchwoodlabs.com,false,false,America/Los_Angeles,,active
U_C11BA6,davisronald,Kelli Clark,sflores@torchwoodlabs.com,false,true,America/New_York,,away
U_C43477,lopezlawrence,Sarah Armstrong,drewreeves@torchwoodlabs.com,false,false,America/New_York,,away
U_EDE442,bradley97,Douglas Massey,kristina07@torchwoodlabs.com,false,true,America/Los_Angeles,,active
U_161B75,piercelaura,Joshua Harper,sean67@torchwoodlabs.com,false,false,America/New_York,,away
U_225E3B,dennis86,Marcus Nelson,ihanson@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_66F76E,eric62,Michelle Hebert,jennifer55@torchwoodlabs.com,false,false,America/Los_Angeles,,active
U_E2557C,jenniferoliver,Susan Daniels,qallen@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_B2524D,vickilee,Kevin Cruz,douglasgates@torchwoodlabs.com,false,false,America/Chicago,,active
U_508D0A,jakedelacruz,Dwayne Shah,cooperdevin@torchwoodlabs.com,false,false,America/Chicago,,away
U_F85C40,changtonya,Mrs. Susan Jones,paulahughes@torchwoodlabs.com,false,false,America/New_York,,away
U_809839,victoriadodson,Donald Lopez,clarencesoto@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_25F7D5,chavezjulie,Samantha Shepard,kellysloan@torchwoodlabs.com,false,true,America/Chicago,,active
U_237170,nglass,Gabrielle Nielsen,bryantlori@torchwoodlabs.com,false,false,America/Chicago,,away
U_CF4678,barkerkimberly,Ryan Wilson,rvang@torchwoodlabs.com,false,false,America/Chicago,,active
U_5302DC,teresacarlson,Alan Stanton,hcox@torchwoodlabs.com,false,true,America/Chicago,,away
U_B678D6,campbellalison,Paul Payne,jesuslopez@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_741992,cpierce,Tyler Hendricks,nathanhill@torchwoodlabs.com,false,false,America/New_York,,away
U_2075A6,brentmartin,Christopher Carr,ndaniel@torchwoodlabs.com,false,false,America/Los_Angeles,,active
U_EF0E7A,jameshiggins,Thomas Stevens,arogers@torchwoodlabs.com,false,false,America/New_York,,active
U_C8F406,briankrueger,Amanda Snow,gobrien@torchwoodlabs.com,false,false,America/New_York,,away
U_78EFC1,amber07,Stanley Taylor,dawn78@torchwoodlabs.com,false,false,America/Chicago,,away
U_218B93,melissa35,Jonathan Hamilton,jacobray@torchwoodlabs.com,false,false,America/New_York,,away
U_F66393,alanjones,Mark Adams,eduardoadkins@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_09BEB4,kimberlyreid,Bryan Johnson,catherine32@torchwoodlabs.com,false,false,America/New_York,,active
U_19226E,leahhawkins,Adam Young,stephanie30@torchwoodlabs.com,false,true,America/Los_Angeles,,away
U_2315AB,aliciasmith,Charles Fox,dthomas@torchwoodlabs.com,false,false,America/New_York,,active
U_AC60CD,dawnwolfe,Michael Clark,ericawilliamson@torchwoodlabs.com,false,false,America/New_York,,away
U_4E8A13,kevin19,Brandi Mata,kwalters@torchwoodlabs.com,false,false,America/New_York,,active
U_E56BF8,danielmiller,Crystal Turner,ballardjohnny@torchwoodlabs.com,false,false,America/New_York,,away
U_B9FCA4,jacksonkenneth,Jordan Smith,stonethomas@torchwoodlabs.com,false,false,America/Chicago,,active
U_3324A2,gregory68,Dana Davis,barbarapittman@torchwoodlabs.com,false,false,America/New_York,,away
U_B4147A,riverathomas,Heather Todd,susantaylor@torchwoodlabs.com,false,false,America/Chicago,,away
U_B64551,paulmarie,Brandi Dean,twood@torchwoodlabs.com,false,false,America/New_York,,away
U_F79C66,dcasey,Kim West,smithrachel@torchwoodlabs.com,false,false,America/Chicago,,away
U_8D3128,meyertamara,Ronald Thomas,swilson@torchwoodlabs.com,false,true,America/New_York,,away
U_5F1BFF,nielsenjordan,Samantha Garcia,sanchezjacqueline@torchwoodlabs.com,false,false,America/Chicago,,away
U_B92BE8,heather76,Kayla Allen,hrodriguez@torchwoodlabs.com,false,true,America/Los_Angeles,,away
U_57D1E1,joelhudson,Pamela Wallace,walterhunter@torchwoodlabs.com,false,false,America/New_York,,away
U_4606D8,kelly22,Anthony Davis,monroeshelia@torchwoodlabs.com,false,false,America/New_York,,active
U_CB1770,courtney24,Jennifer Murphy,jenniferramos@torchwoodlabs.com,false,false,America/Los_Angeles,,active
U_D0DB1C,steven38,Louis Rodriguez,ekennedy@torchwoodlabs.com,false,false,America/Chicago,,away
U_841C2A,grace38,Christopher Crane,melissawilson@torchwoodlabs.com,false,true,America/Chicago,,away
U_E246EE,cherylrhodes,Kimberly Romero,nicole25@torchwoodlabs.com,false,false,America/Los_Angeles,,active
U_0B13E1,michaelstokes,Tracy Turner,rebecca99@torchwoodlabs.com,false,true,America/Chicago,,away
U_D4650D,douglasowens,Cheryl Stein,sarawarren@torchwoodlabs.com,false,false,America/New_York,,away
U_CEE0A8,stephaniejohnso,Stephanie Young,shannon96@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_DC5606,ugaines,Leroy Carr,mccoysusan@torchwoodlabs.com,false,false,America/Los_Angeles,,active
U_4B4201,shannon65,Christy Davis,zamorajacob@torchwoodlabs.com,false,false,America/New_York,,away
U_AFCF0F,martinchristoph,James Campos,kevinevans@torchwoodlabs.com,false,false,America/Chicago,,away
U_620852,joyreynolds,Rebecca Avery,dnelson@torchwoodlabs.com,false,true,America/Chicago,,away
U_F22928,garyjenkins,Patricia Reynolds,lauren05@torchwoodlabs.com,false,false,America/New_York,,away
U_9E5F16,tgonzalez,Dustin Lambert,beanwayne@torchwoodlabs.com,false,false,America/Chicago,,away
U_EC5719,geraldjohnson,Amy Scott,stephaniebrown@torchwoodlabs.com,false,false,America/New_York,,away
U_3A5373,tjones,Terry Potter,denise36@torchwoodlabs.com,false,false,America/Chicago,,active
U_430388,victoriamartin,Cameron Stephenson,mark68@torchwoodlabs.com,false,false,America/New_York,,away
U_746A90,dukeshelby,Denise Garcia,rodriguezdaniel@torchwoodlabs.com,false,true,America/Los_Angeles,,away
U_3B5D2E,kevin98,Robin Clayton,eric71@torchwoodlabs.com,false,false,America/Chicago,,away
U_E8DAF0,mbell,Keith Nelson,blaircarrie@torchwoodlabs.com,false,false,America/New_York,,active
U_86E046,melissa33,Emily Snow,caleb50@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_B87222,kmiller,Christopher Manning,wlucero@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_EFB04A,deborahfitzgera,Jennifer Baker DDS,onealvictoria@torchwoodlabs.com,false,false,America/Los_Angeles,,active
U_42D7FA,brentwilliams,Robert Barrett,oleonard@torchwoodlabs.com,false,true,America/New_York,,active
U_EC3638,jamescarter,Erica Aguilar,abartlett@torchwoodlabs.com,false,true,America/New_York,,away
U_D6FA3A,karen02,Jorge Davis,pamelasingleton@torchwoodlabs.com,false,true,America/Los_Angeles,,away
U_BC0B46,deborah71,Tiffany Solis,eflores@torchwoodlabs.com,false,false,America/New_York,,active
U_1C21FA,nbailey,Mary Bennett,lanemelanie@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_2541D2,gmurphy,Christopher Black,pbest@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_13BBAC,robert03,Kaylee Becker,gscott@torchwoodlabs.com,false,false,America/New_York,,away
U_10BF20,wmcgrath,Aimee Horn,bmitchell@torchwoodlabs.com,false,false,America/Chicago,,away
U_643CAB,davisjennifer,Tanner Adams,mullennicholas@torchwoodlabs.com,false,true,America/Chicago,,away
U_F41FD8,goodmanbilly,Shane Brown,draketravis@torchwoodlabs.com,false,true,America/Los_Angeles,,away
U_9BAE78,christopher27,Dalton Rodriguez,otyler@torchwoodlabs.com,false,false,America/Chicago,,active
U_F62014,holtkayla,Cindy Harris,nclark@torchwoodlabs.com,false,false,America/Chicago,,away
U_5ED4E5,dmoore,Mary Cabrera,hannah76@torchwoodlabs.com,false,true,America/Chicago,,away
U_6BD1E3,kpatterson,Michelle Thompson,monica36@torchwoodlabs.com,false,false,America/New_York,,away
U_BF302A,lewiskenneth,Amy Welch,williamselizabeth@torchwoodlabs.com,false,false,America/New_York,,active
U_5E8B8A,tinahaynes,Alex Tapia,sethcuevas@torchwoodlabs.com,false,false,America/Los_Angeles,,active
U_0FE89C,walkermichael,Terri Cox,robertwilliams@torchwoodlabs.com,false,false,America/Los_Angeles,,active
U_0B9E87,jennifer30,Erica Murphy,tammy70@torchwoodlabs.com,false,false,America/Los_Angeles,,active
U_BB9276,simonsherri,Nicholas Hamilton,scottjanice@torchwoodlabs.com,false,false,America/New_York,,active
U_E23462,sullivankeith,Hannah Diaz,jay49@torchwoodlabs.com,false,false,America/Chicago,,away
U_B8BEB2,tammysmith,Andrew Chambers,heidiwu@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_4E0648,stephanie49,Steven Robinson,mevans@torchwoodlabs.com,false,false,America/Chicago,,away
U_DC851F,wrightjonathan,Daniel Sherman,carol07@torchwoodlabs.com,false,true,America/New_York,,away
U_C08408,haley94,Jasmin Pitts,michaelsullivan@torchwoodlabs.com,false,false,America/Los_Angeles,,active
U_D7A654,gloriavance,Patricia Johnson,cbird@torchwoodlabs.com,false,false,America/Chicago,,away
U_3992B4,josemcclain,Keith Avery,noahmitchell@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_7E0247,sarahayes,Matthew Kelly,lesterjames@torchwoodlabs.com,false,false,America/New_York,,away
U_948D70,amy45,Michael Livingston,rachelbradley@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_080798,hendersonkelly,Douglas Dyer,russellhubbard@torchwoodlabs.com,false,true,America/Chicago,,active
U_E4DD90,joewilliams,Joseph Jennings,davenporttimothy@torchwoodlabs.com,false,false,America/New_York,,away
U_EA5CE3,hernandezarthur,Patricia Wall,tsmith@torchwoodlabs.com,false,false,America/Chicago,,away
U_6108A9,joshuahuerta,Jesus Shaw,deborahyoung@torchwoodlabs.com,false,false,America/New_York,,away
U_AD07D8,vwatkins,Samantha Rivera,tracey98@torchwoodlabs.com,false,true,America/Los_Angeles,,away
U_B983FA,christineflores,Michael Mitchell,drose@torchwoodlabs.com,false,false,America/New_York,,away
U_6A8CD0,burnsvictoria,Sean Khan,christinabernard@torchwoodlabs.com,false,false,America/New_York,,away
U_ECDA1B,sanchezkaren,Savannah Nash,jamestammy@torchwoodlabs.com,false,true,America/Chicago,,away
U_214F63,adammatthews,Mrs. Kathleen Maynard DDS,erichughes@torchwoodlabs.com,false,true,America/New_York,,away
U_44F6DB,fmartin,Traci Shaffer,agrant@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_4C2958,zlopez,Eric Gray,marksmith@torchwoodlabs.com,false,false,America/New_York,,away
U_3C20B3,fergusonjoshua,Mary Potts,hughestimothy@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_9C765D,reyesstephen,Candice Rowe,jacobjenkins@torchwoodlabs.com,false,true,America/Los_Angeles,,active
U_C8325C,mejiaarthur,Sheila Medina,crystal40@torchwoodlabs.com,false,true,America/Los_Angeles,,active
U_101984,kjenkins,Lisa Vega,robinlong@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_EFA768,dlarson,William Payne,katherine07@torchwoodlabs.com,false,false,America/New_York,,away
U_B4DFB4,seanramos,Kathryn Smith,uevans@torchwoodlabs.com,false,false,America/Chicago,,active
U_FCE5C6,kimberlylittle,Charles Davis,vchen@torchwoodlabs.com,false,false,America/Los_Angeles,,away
U_E3CB75,gibsonsusan,Eddie Wright,eodonnell@torchwoodlabs.com,false,false,America/New_York,,active
U_EADA9C,moraleslaura,Deanna Lopez,jonescatherine@torchwoodlabs.com,false,true,America/Los_Angeles,,away
U_C97178,pamelahawkins,Alicia Tran,tinasandoval@torchwoodlabs.com,false,true,America/Los_Angeles,,active
U_DE2439,smithkelly,Jennifer Choi,bford@torchwoodlabs.com,false,false,America/Los_Angeles,,active
U_F81263,thompsontanya,James Blake,rwise@torchwoodlabs.com,false,true,America/Los_Angeles,,away
U_298493,vellis,Holly Palmer,berrylinda@torchwoodlabs.com,false,false,America/New_York,,active
