event_id,email,display_name,response_status,optional,organizer
evt_showcase,ravi.k@thornfield.edu,Ravi Krishnamurthy,accepted,False,False
evt_showcase,staff@cascadiaindieshowcase.org,Cascadia Indie Showcase Staff,accepted,True,False
evt_showcase,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_briar_due,selena@briarwood-tutoring.org,Selena Ortiz,accepted,False,False
evt_briar_due,james.w@briarwood-tutoring.org,James Whitaker,accepted,False,False
evt_briar_due,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_finals_start,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_thanksgiving,linda@goldengatebakery.com,Linda Brooks,accepted,False,False
evt_thanksgiving,r.brooks@pinecrest.tech,Robert Brooks,accepted,False,False
evt_thanksgiving,kev.brooks16@fastmail.com,Kevin Brooks,accepted,False,False
evt_thanksgiving,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_christmas,ruth.b1948@fastmail.com,Ruth Brooks,accepted,False,False
evt_christmas,linda@goldengatebakery.com,Linda Brooks,accepted,False,False
evt_christmas,r.brooks@pinecrest.tech,Robert Brooks,accepted,False,False
evt_christmas,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_000,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_001,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_002,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_003,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_004,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_005,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_006,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_007,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_008,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_009,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_010,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_011,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_012,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_013,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_014,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_015,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_016,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_017,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_018,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_019,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_020,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_021,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_022,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_023,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_024,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_025,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_026,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_027,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_028,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_029,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_thesis_030,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_capstone_000,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_capstone_001,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_capstone_002,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_capstone_003,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_capstone_004,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_capstone_005,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_capstone_006,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
evt_cal_capstone_007,angela.brooks@Finthesiss.ai,Angela Brooks,accepted,False,True
