id,given_name,family_name,email_address,phone_number,company_name,created_at
square_customers_1000,Square item 0,Square item 0,user0@square.example,phone_number_0,Square item 0,2026-08-01T17:00:00
square_customers_1001,Square item 1,Square item 1,user1@square.example,phone_number_1,Square item 1,2026-08-02T12:00:00
square_customers_1002,Square item 2,Square item 2,user2@square.example,phone_number_2,Square item 2,2026-08-03T03:00:00
square_customers_1003,Square item 3,Square item 3,user3@square.example,phone_number_3,Square item 3,2026-08-04T03:00:00
square_customers_1004,Square item 4,Square item 4,user4@square.example,phone_number_4,Square item 4,2026-08-05T08:00:00
square_customers_1005,Square item 5,Square item 5,user5@square.example,phone_number_5,Square item 5,2026-08-06T14:00:00
square_customers_1006,Square item 6,Square item 6,user6@square.example,phone_number_6,Square item 6,2026-08-07T06:00:00
square_customers_1007,Square item 7,Square item 7,user7@square.example,phone_number_7,Square item 7,2026-08-08T23:00:00
square_customers_1008,Square item 8,Square item 8,user8@square.example,phone_number_8,Square item 8,2026-08-09T23:00:00
square_customers_1009,Square item 9,Square item 9,user9@square.example,phone_number_9,Square item 9,2026-08-10T04:00:00
square_customers_1010,Square item 10,Square item 10,user10@square.example,phone_number_10,Square item 10,2026-08-11T20:00:00
square_customers_1011,Square item 11,Square item 11,user11@square.example,phone_number_11,Square item 11,2026-08-12T21:00:00
square_customers_1012,Square item 12,Square item 12,user12@square.example,phone_number_12,Square item 12,2026-08-13T04:00:00
square_customers_1013,Square item 13,Square item 13,user13@square.example,phone_number_13,Square item 13,2026-08-14T17:00:00
square_customers_1014,Square item 14,Square item 14,user14@square.example,phone_number_14,Square item 14,2026-08-15T15:00:00
square_customers_1015,Square item 15,Square item 15,user15@square.example,phone_number_15,Square item 15,2026-08-16T08:00:00
square_customers_1016,Square item 16,Square item 16,user16@square.example,phone_number_16,Square item 16,2026-08-17T21:00:00
square_customers_1017,Square item 17,Square item 17,user17@square.example,phone_number_17,Square item 17,2026-08-18T02:00:00
square_customers_1018,Square item 18,Square item 18,user18@square.example,phone_number_18,Square item 18,2026-08-19T18:00:00
square_customers_1019,Square item 19,Square item 19,user19@square.example,phone_number_19,Square item 19,2026-08-20T11:00:00
square_customers_1020,Square item 20,Square item 20,user20@square.example,phone_number_20,Square item 20,2026-08-21T03:00:00
square_customers_1021,Square item 21,Square item 21,user21@square.example,phone_number_21,Square item 21,2026-08-22T03:00:00
square_customers_1022,Square item 22,Square item 22,user22@square.example,phone_number_22,Square item 22,2026-08-23T16:00:00
square_customers_1023,Square item 23,Square item 23,user23@square.example,phone_number_23,Square item 23,2026-08-24T18:00:00
square_customers_1024,Square item 24,Square item 24,user24@square.example,phone_number_24,Square item 24,2026-08-25T08:00:00
square_customers_1025,Square item 25,Square item 25,user25@square.example,phone_number_25,Square item 25,2026-08-26T09:00:00
square_customers_1026,Square item 26,Square item 26,user26@square.example,phone_number_26,Square item 26,2026-08-27T00:00:00
square_customers_1027,Square item 27,Square item 27,user27@square.example,phone_number_27,Square item 27,2026-08-28T23:00:00
