page_id,property_name,property_type,value
npg_com_com-0001,Buyer Email,email,sandra.roberts@example.com
npg_com_com-0001,Quoted Value USD,number,515
npg_com_com-0001,Deposit Cleared,checkbox,false
npg_com_com-0001,Status,select,open-no-deposit
npg_com_com-0002,Buyer Email,email,eileen.smith@example.com
npg_com_com-0002,Quoted Value USD,number,529
npg_com_com-0002,Deposit Cleared,checkbox,true
npg_com_com-0002,Status,select,completed
npg_com_com-0003,Buyer Email,email,theresa.ingram@example.com
npg_com_com-0003,Quoted Value USD,number,390
npg_com_com-0003,Deposit Cleared,checkbox,false
npg_com_com-0003,Status,select,reserved
npg_com_com-0004,Buyer Email,email,stephen.alvarez@example.com
npg_com_com-0004,Quoted Value USD,number,534
npg_com_com-0004,Deposit Cleared,checkbox,false
npg_com_com-0004,Status,select,open-no-deposit
npg_com_com-0005,Buyer Email,email,melody.cook@example.com
npg_com_com-0005,Quoted Value USD,number,399
npg_com_com-0005,Deposit Cleared,checkbox,true
npg_com_com-0005,Status,select,in-progress
npg_com_com-0006,Buyer Email,email,cheryl.gentry@example.com
npg_com_com-0006,Quoted Value USD,number,878
npg_com_com-0006,Deposit Cleared,checkbox,true
npg_com_com-0006,Status,select,awaiting-stones
npg_com_com-0007,Buyer Email,email,matthew.johnson@example.com
npg_com_com-0007,Quoted Value USD,number,431
npg_com_com-0007,Deposit Cleared,checkbox,true
npg_com_com-0007,Status,select,in-progress
npg_com_com-0008,Buyer Email,email,larry.neal@example.com
npg_com_com-0008,Quoted Value USD,number,681
npg_com_com-0008,Deposit Cleared,checkbox,false
npg_com_com-0008,Status,select,awaiting-stones
npg_com_com-0009,Buyer Email,email,karen.smith@example.com
npg_com_com-0009,Quoted Value USD,number,434
npg_com_com-0009,Deposit Cleared,checkbox,true
npg_com_com-0009,Status,select,reserved
npg_com_com-0010,Buyer Email,email,brittany.nichols@example.com
npg_com_com-0010,Quoted Value USD,number,708
npg_com_com-0010,Deposit Cleared,checkbox,true
npg_com_com-0010,Status,select,reserved
npg_com_com-0011,Buyer Email,email,victoria.brown@example.com
npg_com_com-0011,Quoted Value USD,number,338
npg_com_com-0011,Deposit Cleared,checkbox,true
npg_com_com-0011,Status,select,reserved
npg_com_com-0012,Buyer Email,email,michael.bush@example.com
npg_com_com-0012,Quoted Value USD,number,836
npg_com_com-0012,Deposit Cleared,checkbox,false
npg_com_com-0012,Status,select,in-progress
npg_com_com-0013,Buyer Email,email,dennis.gonzales@example.com
npg_com_com-0013,Quoted Value USD,number,720
npg_com_com-0013,Deposit Cleared,checkbox,true
npg_com_com-0013,Status,select,reserved
npg_com_com-0014,Buyer Email,email,sherry.porter@example.com
npg_com_com-0014,Quoted Value USD,number,1181
npg_com_com-0014,Deposit Cleared,checkbox,true
npg_com_com-0014,Status,select,awaiting-stones
npg_com_com-0015,Buyer Email,email,louis.chavez@example.com
npg_com_com-0015,Quoted Value USD,number,308
npg_com_com-0015,Deposit Cleared,checkbox,true
npg_com_com-0015,Status,select,completed
npg_com_com-0016,Buyer Email,email,ernest.guerrero@example.com
npg_com_com-0016,Quoted Value USD,number,457
npg_com_com-0016,Deposit Cleared,checkbox,false
npg_com_com-0016,Status,select,awaiting-stones
npg_com_com-0017,Buyer Email,email,christopher.smith@example.com
npg_com_com-0017,Quoted Value USD,number,945
npg_com_com-0017,Deposit Cleared,checkbox,true
npg_com_com-0017,Status,select,reserved
npg_com_com-0018,Buyer Email,email,mark.fisher@example.com
npg_com_com-0018,Quoted Value USD,number,714
npg_com_com-0018,Deposit Cleared,checkbox,false
npg_com_com-0018,Status,select,reserved
npg_com_com-0019,Buyer Email,email,gloria.sawyer@example.com
npg_com_com-0019,Quoted Value USD,number,290
npg_com_com-0019,Deposit Cleared,checkbox,false
npg_com_com-0019,Status,select,completed
npg_com_com-0020,Buyer Email,email,willie.pratt@example.com
npg_com_com-0020,Quoted Value USD,number,486
npg_com_com-0020,Deposit Cleared,checkbox,false
npg_com_com-0020,Status,select,open-no-deposit
npg_com_com-0021,Buyer Email,email,mary.williams@example.com
npg_com_com-0021,Quoted Value USD,number,736
npg_com_com-0021,Deposit Cleared,checkbox,false
npg_com_com-0021,Status,select,open-no-deposit
npg_com_com-0022,Buyer Email,email,cassandra.butler@example.com
npg_com_com-0022,Quoted Value USD,number,549
npg_com_com-0022,Deposit Cleared,checkbox,false
npg_com_com-0022,Status,select,cancelled
npg_com_com-0023,Buyer Email,email,stephen.alvarez@example.com
npg_com_com-0023,Quoted Value USD,number,639
npg_com_com-0023,Deposit Cleared,checkbox,true
npg_com_com-0023,Status,select,awaiting-stones
npg_com_com-0024,Buyer Email,email,ellis.whitehorse@example.com
npg_com_com-0024,Quoted Value USD,number,906
npg_com_com-0024,Deposit Cleared,checkbox,true
npg_com_com-0024,Status,select,reserved
npg_com_com-0025,Buyer Email,email,laura.pena@example.com
npg_com_com-0025,Quoted Value USD,number,378
npg_com_com-0025,Deposit Cleared,checkbox,false
npg_com_com-0025,Status,select,cancelled
npg_com_com-0026,Buyer Email,email,anthony.rivera@example.com
npg_com_com-0026,Quoted Value USD,number,497
npg_com_com-0026,Deposit Cleared,checkbox,true
npg_com_com-0026,Status,select,reserved
npg_com_com-0027,Buyer Email,email,kathleen.norris@example.com
npg_com_com-0027,Quoted Value USD,number,950
npg_com_com-0027,Deposit Cleared,checkbox,false
npg_com_com-0027,Status,select,reserved
npg_com_com-0028,Buyer Email,email,jennifer.flores@example.com
npg_com_com-0028,Quoted Value USD,number,810
npg_com_com-0028,Deposit Cleared,checkbox,true
npg_com_com-0028,Status,select,awaiting-stones
npg_com_com-0029,Buyer Email,email,jessica.shea@example.com
npg_com_com-0029,Quoted Value USD,number,829
npg_com_com-0029,Deposit Cleared,checkbox,true
npg_com_com-0029,Status,select,in-progress
npg_com_com-0030,Buyer Email,email,peter.chapman@example.com
npg_com_com-0030,Quoted Value USD,number,669
npg_com_com-0030,Deposit Cleared,checkbox,true
npg_com_com-0030,Status,select,reserved
npg_com_com-0031,Buyer Email,email,melody.cook@example.com
npg_com_com-0031,Quoted Value USD,number,701
npg_com_com-0031,Deposit Cleared,checkbox,false
npg_com_com-0031,Status,select,awaiting-stones
npg_com_com-0032,Buyer Email,email,antonio.contreras@example.com
npg_com_com-0032,Quoted Value USD,number,888
npg_com_com-0032,Deposit Cleared,checkbox,true
npg_com_com-0032,Status,select,reserved
npg_com_com-0033,Buyer Email,email,laura.pena@example.com
npg_com_com-0033,Quoted Value USD,number,1015
npg_com_com-0033,Deposit Cleared,checkbox,true
npg_com_com-0033,Status,select,in-progress
npg_com_com-0034,Buyer Email,email,patricia.willis@example.com
npg_com_com-0034,Quoted Value USD,number,695
npg_com_com-0034,Deposit Cleared,checkbox,false
npg_com_com-0034,Status,select,in-progress
npg_com_com-0035,Buyer Email,email,andrew.brown@example.com
npg_com_com-0035,Quoted Value USD,number,971
npg_com_com-0035,Deposit Cleared,checkbox,false
npg_com_com-0035,Status,select,in-progress
npg_com_com-0036,Buyer Email,email,ernest.guerrero@example.com
npg_com_com-0036,Quoted Value USD,number,480
npg_com_com-0036,Deposit Cleared,checkbox,true
npg_com_com-0036,Status,select,reserved
npg_com_com-0037,Buyer Email,email,tami.moore@example.com
npg_com_com-0037,Quoted Value USD,number,1096
npg_com_com-0037,Deposit Cleared,checkbox,false
npg_com_com-0037,Status,select,completed
