event_id,email,display_name,response_status,optional,organizer
evt-sunday-call,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,true
evt-advising-jan,tanya.williams@cedarbrook.edu,Tanya Williams,accepted,false,true
evt-hep-checkin,marisol.vega@cedarbrook.edu,Marisol Vega,accepted,false,true
evt-aid-deadline,priya.nair@cedarbrook.edu,Priya Nair,accepted,false,true
evt-00500,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00502,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00503,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00505,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00507,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00508,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00509,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00514,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00516,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00517,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00519,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00521,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00522,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00523,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00528,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00530,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00531,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00533,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00535,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00536,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00537,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00542,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00544,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00545,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00547,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00549,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00550,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00551,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00556,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00558,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00559,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00561,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
evt-00563,hassan.blanchard@cedarbrook.edu,Hassan Blanchard,accepted,false,false
