id,customer,subscription,amount_due,amount_paid,currency,status,number,charge,created,due_date
in_ttm_01,cus_callum_whitridge,,4500,4500,usd,paid,INV-0001,,1767603600,1767603600
in_ttm_02,cus_callum_whitridge,,4500,4500,usd,paid,INV-0002,,1770282000,1770282000
in_ttm_03,cus_callum_whitridge,,4500,4500,usd,paid,INV-0003,,1772701200,1772701200
in_ttm_04,cus_callum_whitridge,,4500,4500,usd,paid,INV-0004,,1775379600,1775379600
in_ttm_05,cus_callum_whitridge,,4500,4500,usd,paid,INV-0005,,1777971600,1777971600
in_ttm_06,cus_callum_whitridge,,4500,4500,usd,paid,INV-0006,,1780650000,1780650000
in_ttm_07,cus_callum_whitridge,,4500,4500,usd,paid,INV-0007,,1783242000,1783242000
in_ttm_08,cus_callum_whitridge,,4500,4500,usd,paid,INV-0008,,1785920400,1785920400
in_ttm_09,cus_callum_whitridge,,4500,4500,usd,paid,INV-0009,,1788598800,1788598800
in_ttm_10,cus_callum_whitridge,,4500,4500,usd,paid,INV-0010,,1791190800,1791190800
in_ttm_11,cus_callum_whitridge,,4500,4500,usd,paid,INV-0011,,1793869200,1793869200
in_ttm_12,cus_callum_whitridge,,4500,4500,usd,paid,INV-0012,,1796461200,1796461200
in_ben_0001,cus_callum_whitridge,,800,800,usd,paid,INV-0013,,1767708000,1767708000
in_ben_0002,cus_callum_whitridge,,2200,2200,usd,paid,INV-0014,,1767715200,1767715200
in_ben_0003,cus_callum_whitridge,,1400,1400,usd,paid,INV-0015,,1767945600,1767945600
in_ben_0004,cus_callum_whitridge,,1000,1000,usd,paid,INV-0016,,1768474800,1768474800
in_ben_0005,cus_callum_whitridge,,2200,2200,usd,paid,INV-0017,,1768640400,1768640400
in_ben_0006,cus_callum_whitridge,,2000,2000,usd,paid,INV-0018,,1768662000,1768662000
in_ben_0007,cus_callum_whitridge,,2000,2000,usd,paid,INV-0019,,1768755600,1768755600
in_ben_0008,cus_callum_whitridge,,1000,1000,usd,paid,INV-0020,,1768824000,1768824000
in_ben_0009,cus_callum_whitridge,,1400,1400,usd,paid,INV-0021,,1769083200,1769083200
in_ben_0010,cus_callum_whitridge,,3000,3000,usd,paid,INV-0022,,1769101200,1769101200
in_ben_0011,cus_callum_whitridge,,2000,2000,usd,paid,INV-0023,,1769259600,1769259600
in_ben_0012,cus_callum_whitridge,,500,500,usd,paid,INV-0024,,1769241600,1769241600
in_ben_0013,cus_callum_whitridge,,2000,2000,usd,paid,INV-0025,,1769522400,1769522400
in_ben_0014,cus_callum_whitridge,,1000,1000,usd,paid,INV-0026,,1769608800,1769608800
in_ben_0015,cus_callum_whitridge,,1200,1200,usd,paid,INV-0027,,1769792400,1769792400
in_ben_0016,cus_callum_whitridge,,500,500,usd,paid,INV-0028,,1769850000,1769850000
in_ben_0017,cus_callum_whitridge,,1500,1500,usd,paid,INV-0029,,1769868000,1769868000
in_ben_0018,cus_callum_whitridge,,4500,4500,usd,paid,INV-0030,,1769968800,1769968800
in_ben_0019,cus_callum_whitridge,,800,800,usd,paid,INV-0031,,1770404400,1770404400
in_ben_0020,cus_callum_whitridge,,900,900,usd,paid,INV-0032,,1770469200,1770469200
in_ben_0021,cus_callum_whitridge,,3000,3000,usd,paid,INV-0033,,1770577200,1770577200
in_ben_0022,cus_callum_whitridge,,500,500,usd,paid,INV-0034,,1770714000,1770714000
in_ben_0023,cus_callum_whitridge,,1800,1800,usd,paid,INV-0035,,1770796800,1770796800
in_ben_0024,cus_callum_whitridge,,500,500,usd,paid,INV-0036,,1770825600,1770825600
in_ben_0025,cus_callum_whitridge,,1500,1500,usd,paid,INV-0037,,1770908400,1770908400
