id,customer,amount,currency,status,paid,refunded,amount_refunded,description,payment_intent,created
ch_ttm_01,cus_callum_whitridge,7500,usd,succeeded,True,false,0,Timber & Tenon monthly membership 2026-01,pi_ttm_01,1767603600
ch_ttm_02,cus_callum_whitridge,7500,usd,succeeded,True,false,0,Timber & Tenon monthly membership 2026-02,pi_ttm_02,1770282000
ch_ttm_03,cus_callum_whitridge,7500,usd,succeeded,True,false,0,Timber & Tenon monthly membership 2026-03,pi_ttm_03,1772701200
ch_ttm_04,cus_callum_whitridge,7500,usd,succeeded,True,false,0,Timber & Tenon monthly membership 2026-04,pi_ttm_04,1775379600
ch_ttm_05,cus_callum_whitridge,7500,usd,succeeded,True,false,0,Timber & Tenon monthly membership 2026-05,pi_ttm_05,1777971600
ch_ttm_06,cus_callum_whitridge,7500,usd,succeeded,True,false,0,Timber & Tenon monthly membership 2026-06,pi_ttm_06,1780650000
ch_ttm_07,cus_callum_whitridge,7500,usd,succeeded,True,false,0,Timber & Tenon monthly membership 2026-07,pi_ttm_07,1783242000
ch_ttm_08,cus_callum_whitridge,7500,usd,succeeded,True,false,0,Timber & Tenon monthly membership 2026-08,pi_ttm_08,1785920400
ch_ttm_09,cus_callum_whitridge,7500,usd,succeeded,True,false,0,Timber & Tenon monthly membership 2026-09,pi_ttm_09,1788598800
ch_ttm_10,cus_callum_whitridge,7500,usd,succeeded,True,false,0,Timber & Tenon monthly membership 2026-10,pi_ttm_10,1791190800
ch_ttm_11,cus_callum_whitridge,7500,usd,succeeded,True,false,0,Timber & Tenon monthly membership 2026-11,pi_ttm_11,1793869200
ch_ttm_12,cus_callum_whitridge,7500,usd,succeeded,True,false,0,Timber & Tenon monthly membership 2026-12,pi_ttm_12,1796461200
ch_ben_0001,cus_callum_whitridge,800,usd,succeeded,True,false,0,Timber & Tenon Dust collection fee 2026-01-06,pi_ben_0001,1767708000
ch_ben_0002,cus_callum_whitridge,2200,usd,succeeded,True,false,0,Timber & Tenon Bench-time drop-in day pass 2026-01-06,pi_ben_0002,1767715200
