event_id,email,display_name,response_status,optional,organizer
evt_board_mtg,e.fontenot@crescentcitylegalaid.org,Elaine Fontenot,accepted,false,false
evt_board_mtg,ralph.delaney@Finthesiss.ai,Ralph Delaney,accepted,false,true
evt_delacroix_review,d.harris@delaneydefense.com,Devon Harris,accepted,false,false
evt_exhibition,celeste.delaney.art@gmail.com,Celeste Thibodaux-Delaney,accepted,false,true
evt_delacroix_conf,ralph.delaney@Finthesiss.ai,Ralph Delaney,accepted,false,true
evt_margaret_sat1,m.laveau@delaneydefense.com,Monique Laveau,needsAction,false,false
evt_sunday_dinner,d.harris@delaneydefense.com,Devon Harris,accepted,false,false
evt_josie_showcase,b.johnson@delaneydefense.com,Brenda Johnson,tentative,false,false
evt_mcle_deadline,ralph.delaney@Finthesiss.ai,Ralph Delaney,needsAction,true,true
evt_thompson_supp,m.laveau@delaneydefense.com,Monique Laveau,accepted,false,false
evt_delacroix_review,d.harris@delaneydefense.com,Devon Harris,tentative,false,false
evt_margaret_sat2,b.johnson@delaneydefense.com,Brenda Johnson,needsAction,false,false
evt_boudreaux_slot,ralph.delaney@Finthesiss.ai,Ralph Delaney,accepted,true,true
evt_eileen_archive,m.laveau@delaneydefense.com,Monique Laveau,tentative,false,false
evt_2014,d.harris@delaneydefense.com,Devon Harris,needsAction,false,false
evt_2015,b.johnson@delaneydefense.com,Brenda Johnson,accepted,false,false
evt_2016,ralph.delaney@Finthesiss.ai,Ralph Delaney,tentative,true,true
evt_2017,m.laveau@delaneydefense.com,Monique Laveau,needsAction,false,false
evt_2018,d.harris@delaneydefense.com,Devon Harris,accepted,false,false
evt_2019,b.johnson@delaneydefense.com,Brenda Johnson,tentative,false,false
evt_2020,ralph.delaney@Finthesiss.ai,Ralph Delaney,needsAction,true,true
evt_2021,m.laveau@delaneydefense.com,Monique Laveau,accepted,false,false
evt_2022,d.harris@delaneydefense.com,Devon Harris,tentative,false,false
evt_2023,b.johnson@delaneydefense.com,Brenda Johnson,needsAction,false,false
evt_2024,ralph.delaney@Finthesiss.ai,Ralph Delaney,accepted,true,true
evt_2025,m.laveau@delaneydefense.com,Monique Laveau,tentative,false,false
evt_2026,d.harris@delaneydefense.com,Devon Harris,needsAction,false,false
evt_2027,b.johnson@delaneydefense.com,Brenda Johnson,accepted,false,false
evt_delacroix_conf,ralph.delaney@Finthesiss.ai,Ralph Delaney,tentative,true,true
evt_board_prep,m.laveau@delaneydefense.com,Monique Laveau,needsAction,false,false
evt_board_mtg,d.harris@delaneydefense.com,Devon Harris,accepted,false,false
evt_exhibition,b.johnson@delaneydefense.com,Brenda Johnson,tentative,false,false
evt_thompson_trial,ralph.delaney@Finthesiss.ai,Ralph Delaney,needsAction,true,true
evt_margaret_sat1,m.laveau@delaneydefense.com,Monique Laveau,accepted,false,false
evt_sunday_dinner,d.harris@delaneydefense.com,Devon Harris,tentative,false,false
evt_josie_showcase,b.johnson@delaneydefense.com,Brenda Johnson,needsAction,false,false
evt_mcle_deadline,ralph.delaney@Finthesiss.ai,Ralph Delaney,accepted,true,true
evt_thompson_supp,m.laveau@delaneydefense.com,Monique Laveau,tentative,false,false
evt_delacroix_review,d.harris@delaneydefense.com,Devon Harris,needsAction,false,false
evt_margaret_sat2,b.johnson@delaneydefense.com,Brenda Johnson,accepted,false,false
