list_id,email_address,full_name,status,timestamp_signup,member_rating
LIST_fd6cbf96,carlos.whitfield0@gmail.com,Carlos Whitfield,active,2026-10-28T08:00:00-08:00,11.00
LIST_0a7cb909,june.68)@yahoo.com,June (68),inactive,2026-10-12T11:07:00-08:00,28.31
LIST_60581851,karen1983)@outlook.com,Karen (1983),pending,2026-09-25T14:14:00-08:00,45.62
LIST_6a0114f5,david.1981)@hotmail.com,David (1981),archived,2026-09-08T17:21:00-08:00,62.93
LIST_9cc6f10b,ethan.2014)4@aol.com,Ethan (2014),active,2026-08-21T08:28:00-08:00,79.24
LIST_40a4bc44,maya2016)@icloud.com,Maya (2016),inactive,2026-08-04T11:35:00-08:00,96.55
LIST_0f4c2b3a,kevin.1986)@mail.com,Kevin (1986),pending,2026-07-17T14:42:00-08:00,12.86
LIST_436d61a9,robert.1998)@protonmail.com,Robert (1998),archived,2026-06-28T17:49:00-08:00,29.17
LIST_cc6fa81f,helen2007)8@comcast.net,Helen (2007),active,2026-06-13T08:56:00-08:00,46.48
LIST_b0d7d705,linda.1957)@att.net,Linda (1957),inactive,2026-05-26T11:03:00-08:00,63.79
LIST_eefd08b8,frank.1958)@bellsouth.net,Frank (1958),pending,2026-05-09T14:10:00-08:00,80.10
LIST_14fddf2a,connie1960)@charter.net,Connie (1960),archived,2026-04-22T17:17:00-08:00,97.41
LIST_2b2347a6,doug.1954)12@earthlink.net,Doug (1954),active,2026-04-05T08:24:00-08:00,13.72
LIST_b30ee845,elena.1960)@msn.com,Elena (1960),inactive,2026-03-18T11:31:00-08:00,30.03
LIST_89cdf134,thefamily)@gmail.com,The family),pending,2026-03-01T14:38:00-08:00,47.34
LIST_d39b307a,dr..52)@yahoo.com,Dr. (52),archived,2026-02-14T17:45:00-08:00,64.65
LIST_1d67f8c7,dr..59)16@outlook.com,Dr. (59),active,2026-01-27T08:52:00-08:00,81.96
LIST_37ff2350,dr.48)@hotmail.com,Dr. (48),inactive,2026-01-10T11:59:00-08:00,98.27
LIST_323f1953,william.davis@aol.com,William Davis,pending,2025-12-28T14:06:00-08:00,14.58
LIST_32cf8d6e,dorothy.lee@icloud.com,Dorothy Lee,archived,2025-12-11T17:13:00-08:00,31.89
LIST_63706c02,andrewking20@mail.com,Andrew King,active,2025-11-24T08:20:00-08:00,48.20
LIST_2121c662,nicole.campbell@protonmail.com,Nicole Campbell,inactive,2025-11-07T11:27:00-08:00,65.51
LIST_b12f6198,nicholas.reyes@comcast.net,Nicholas Reyes,pending,2026-10-20T14:34:00-08:00,82.82
LIST_953d8e6d,joanreed@att.net,Joan Reed,archived,2026-10-03T17:41:00-08:00,99.13
LIST_35eccc38,patrick.bennett24@bellsouth.net,Patrick Bennett,active,2026-09-16T08:48:00-08:00,15.44
LIST_655dbb95,grace.foster@charter.net,Grace Foster,inactive,2026-08-28T11:55:00-08:00,32.75
LIST_70782837,noahhernandez@earthlink.net,Noah Hernandez,pending,2026-08-12T14:02:00-08:00,49.06
LIST_5a70d621,elizabeth.white@msn.com,Elizabeth White,archived,2026-07-25T17:09:00-08:00,66.37
LIST_eda45028,arthur.torres28@gmail.com,Arthur Torres,active,2026-07-08T08:16:00-08:00,83.68
LIST_4bf57dc8,sharonroberts@yahoo.com,Sharon Roberts,inactive,2026-06-21T11:23:00-08:00,100.99
LIST_7f191746,russell.morales@outlook.com,Russell Morales,pending,2026-06-04T14:30:00-08:00,16.30
LIST_72496b1d,heather.ramos@hotmail.com,Heather Ramos,archived,2026-05-17T17:37:00-08:00,33.61
LIST_3e9bac9e,robertruiz32@aol.com,Robert Ruiz,active,2026-04-28T08:44:00-08:00,50.92
LIST_852d29aa,ann.smith@icloud.com,Ann Smith,inactive,2026-04-13T11:51:00-08:00,67.23
LIST_5dee0f03,steven.wilson@mail.com,Steven Wilson,pending,2026-03-26T14:58:00-08:00,84.54
LIST_862bca41,brittanyclark@protonmail.com,Brittany Clark,archived,2026-03-09T17:05:00-08:00,0.85
LIST_67b45512,jacob.flores36@comcast.net,Jacob Flores,active,2026-02-22T08:12:00-08:00,17.16
LIST_2e383e4d,dorothy.evans@att.net,Dorothy Evans,inactive,2026-02-05T11:19:00-08:00,34.47
LIST_1c0e7493,frankrogers@bellsouth.net,Frank Rogers,pending,2026-01-18T14:26:00-08:00,51.78
LIST_7152bbbe,nicole.ward@charter.net,Nicole Ward,archived,2026-01-01T17:33:00-08:00,68.09
