id,customer,amount,currency,status,paid,refunded,amount_refunded,description,payment_intent,created
ch_tithe_001,cus_KM001,17500,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_001,1767521700
ch_tithe_002,cus_KM001,17500,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_002,1768731720
ch_tithe_003,cus_KM001,17500,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_003,1769941080
ch_tithe_004,cus_KM001,5000,usd,succeeded,true,false,0,Valentine Offering - Grace Tabernacle,pi_004,1771068600
ch_tithe_005,cus_KM001,20000,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_005,1771150800
ch_tithe_006,cus_KM001,17500,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_006,1772360700
ch_tithe_007,cus_KM001,20000,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_007,1773569520
ch_tithe_008,cus_KM001,17500,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_008,1775385000
ch_tithe_009,cus_KM001,20000,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_009,1776593700
ch_tithe_010,cus_KM001,17500,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_010,1777803600
ch_tithe_011,cus_KM001,17500,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_011,1779013080
ch_tithe_012,cus_KM001,20000,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_012,1780827720
ch_tithe_013,cus_KM001,17500,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_013,1782037680
ch_tithe_014,cus_KM001,20000,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_014,1783246500
ch_tithe_015,cus_KM001,17500,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_015,1784456400
ch_tithe_016,cus_KM001,20000,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_016,1785666300
ch_tithe_017,cus_KM001,17500,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_017,1786875120
ch_tithe_018,cus_KM001,20000,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_018,1788690600
ch_tithe_019,cus_KM001,17500,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_019,1789899300
ch_tithe_020,cus_KM001,20000,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_020,1791195600
ch_tithe_021,cus_KM001,10000,usd,succeeded,true,false,0,Building Fund - Grace Tabernacle,pi_021,1791195660
ch_tithe_022,cus_KM001,17500,usd,succeeded,true,false,0,Tithe - Grace Tabernacle,pi_022,1792405080
