id,customer,amount,currency,status,paid,refunded,amount_refunded,description,payment_intent,created
ch_1,customer 0,2000,usd,succeeded,paid_1000,false,0,Test charge,payment_intent 0,1760000000
id_noise_500,customer 500,0,USD,active,paid_1500,false,0,description 500,payment_intent 500,2026-06-01T09:00:00Z
id_noise_501,customer 501,0,USD,active,paid_1501,false,0,description 501,payment_intent 501,2026-06-01T09:00:00Z
id_noise_502,customer 502,0,USD,active,paid_1502,false,0,description 502,payment_intent 502,2026-06-01T09:00:00Z
id_noise_503,customer 503,0,USD,active,paid_1503,false,0,description 503,payment_intent 503,2026-06-01T09:00:00Z
id_noise_504,customer 504,0,USD,active,paid_1504,false,0,description 504,payment_intent 504,2026-06-01T09:00:00Z
id_noise_505,customer 505,0,USD,active,paid_1505,false,0,description 505,payment_intent 505,2026-06-01T09:00:00Z
id_noise_506,customer 506,0,USD,active,paid_1506,false,0,description 506,payment_intent 506,2026-06-01T09:00:00Z
id_noise_507,customer 507,0,USD,active,paid_1507,false,0,description 507,payment_intent 507,2026-06-01T09:00:00Z
id_noise_508,customer 508,0,USD,active,paid_1508,false,0,description 508,payment_intent 508,2026-06-01T09:00:00Z
id_noise_509,customer 509,0,USD,active,paid_1509,false,0,description 509,payment_intent 509,2026-06-01T09:00:00Z
id_noise_510,customer 510,0,USD,active,paid_1510,false,0,description 510,payment_intent 510,2026-06-01T09:00:00Z
id_noise_511,customer 511,0,USD,active,paid_1511,false,0,description 511,payment_intent 511,2026-06-01T09:00:00Z
id_noise_512,customer 512,0,USD,active,paid_1512,false,0,description 512,payment_intent 512,2026-06-01T09:00:00Z
id_noise_513,customer 513,0,USD,active,paid_1513,false,0,description 513,payment_intent 513,2026-06-01T09:00:00Z
id_noise_514,customer 514,0,USD,active,paid_1514,false,0,description 514,payment_intent 514,2026-06-01T09:00:00Z
id_noise_515,customer 515,0,USD,active,paid_1515,false,0,description 515,payment_intent 515,2026-06-01T09:00:00Z
id_noise_516,customer 516,0,USD,active,paid_1516,false,0,description 516,payment_intent 516,2026-06-01T09:00:00Z
id_noise_517,customer 517,0,USD,active,paid_1517,false,0,description 517,payment_intent 517,2026-06-01T09:00:00Z
id_noise_518,customer 518,0,USD,active,paid_1518,false,0,description 518,payment_intent 518,2026-06-01T09:00:00Z
id_noise_519,customer 519,0,USD,active,paid_1519,false,0,description 519,payment_intent 519,2026-06-01T09:00:00Z
id_noise_520,customer 520,0,USD,active,paid_1520,false,0,description 520,payment_intent 520,2026-06-01T09:00:00Z
id_noise_521,customer 521,0,USD,active,paid_1521,false,0,description 521,payment_intent 521,2026-06-01T09:00:00Z
id_noise_522,customer 522,0,USD,active,paid_1522,false,0,description 522,payment_intent 522,2026-06-01T09:00:00Z
id_noise_523,customer 523,0,USD,active,paid_1523,false,0,description 523,payment_intent 523,2026-06-01T09:00:00Z
