transaction_id,account_id,amount,iso_currency_code,date,name,merchant_name,category,pending,payment_channel
txn_001,acct_001,-700.00,USD,2027-03-01,Calvin Hunter - Lease,Calvin Hunter - Lease,Income,false,other
txn_002,acct_001,-400.00,USD,2027-03-01,Ed Johnson - Lease,Ed Johnson - Lease,Income,false,in store
txn_003,acct_001,-300.00,USD,2027-03-01,Bill Whitfield - Lease,Bill Whitfield - Lease,Income,false,online
txn_004,acct_001,-2050.00,USD,2027-03-03,US Treasury - SSA,US Treasury - SSA,Income,false,other
txn_005,acct_004,-165.00,USD,2027-03-01,US Treasury - VA,US Treasury - VA,Income,false,online
txn_006,acct_001,41.85,USD,2027-01-05,Cut Bank Feed,Cut Bank Feed,Ranch Supplies,false,online
txn_007,acct_001,302.70,USD,2027-02-09,Browning IGA,Browning IGA,Veterinary,false,other
txn_008,acct_001,332.31,USD,2027-02-23,AT&T,AT&T,Utilities,false,online
txn_009,acct_001,89.99,USD,2027-02-22,Glacier Vet,Glacier Vet,Services,false,in store
txn_010,acct_001,847.00,USD,2027-03-15,Cut Bank Feed & Grain,Cut Bank Feed & Grain,Ranch Supplies,false,other
txn_011,acct_001,295.31,USD,2027-03-02,Browning Town,Browning Town,Services,false,in store
txn_012,acct_001,236.70,USD,2027-03-26,Glacier Vet,Glacier Vet,Utilities,false,online
txn_013,acct_001,335.68,USD,2027-02-21,AT&T,AT&T,Services,false,other
txn_014,acct_001,304.10,USD,2027-01-18,Montana Propane,Montana Propane,Veterinary,false,in store
txn_015,acct_001,180.00,USD,2027-03-01,Glacier County Tax,Glacier County Tax,Tax,false,in store
txn_016,acct_001,222.82,USD,2027-01-15,Browning Town,Browning Town,Veterinary,false,in store
txn_017,acct_001,32.63,USD,2027-02-28,Montana Propane,Montana Propane,Veterinary,false,other
txn_018,acct_001,119.79,USD,2027-02-27,HughesNet,HughesNet,Services,false,in store
txn_019,acct_001,95.03,USD,2027-01-23,Cenex Browning,Cenex Browning,Ranch Supplies,false,online
txn_020,acct_001,312.00,USD,2027-02-28,Montana Propane Inc,Montana Propane Inc,Utilities,false,online
txn_021,acct_001,267.88,USD,2027-03-01,Browning Town,Browning Town,Insurance,false,in store
txn_022,acct_001,277.90,USD,2027-03-15,Tractor Supply,Tractor Supply,Groceries,false,online
txn_023,acct_001,110.41,USD,2027-01-21,Medicare,Medicare,Groceries,false,in store
txn_024,acct_001,183.15,USD,2027-01-08,Browning Town,Browning Town,Services,false,in store
txn_025,acct_001,146.56,USD,2027-03-22,AT&T,AT&T,Veterinary,false,online
txn_026,acct_001,94.93,USD,2027-03-05,Browning Town,Browning Town,Utilities,false,online
txn_027,acct_001,34.12,USD,2027-02-07,AT&T,AT&T,Fuel,false,online
txn_028,acct_001,310.10,USD,2027-02-27,Cut Bank Feed,Cut Bank Feed,Groceries,false,in store
txn_029,acct_001,216.14,USD,2027-03-21,Cut Bank Feed,Cut Bank Feed,Groceries,false,online
txn_030,acct_001,246.94,USD,2027-01-09,Tractor Supply,Tractor Supply,Groceries,false,online
txn_031,acct_001,212.14,USD,2027-03-14,Tractor Supply,Tractor Supply,Groceries,false,online
txn_032,acct_001,45.49,USD,2027-01-19,USPS,USPS,Utilities,false,online
txn_033,acct_001,237.40,USD,2027-02-27,Cenex Browning,Cenex Browning,Fuel,false,other
txn_034,acct_001,331.39,USD,2027-01-07,Glacier Vet,Glacier Vet,Ranch Supplies,false,other
txn_035,acct_001,49.92,USD,2027-02-13,Cut Bank Feed,Cut Bank Feed,Utilities,false,in store
txn_036,acct_001,238.63,USD,2027-02-24,HughesNet,HughesNet,Fuel,false,online
txn_037,acct_001,105.12,USD,2027-01-01,Glacier Vet,Glacier Vet,Fuel,false,other
txn_038,acct_001,132.53,USD,2027-02-08,Browning Town,Browning Town,Insurance,false,online
txn_039,acct_001,166.76,USD,2027-01-01,AT&T,AT&T,Insurance,false,online
txn_040,acct_001,251.10,USD,2027-03-07,USPS,USPS,Veterinary,false,other
txn_041,acct_001,30.20,USD,2027-03-09,Ace Hardware,Ace Hardware,Groceries,false,in store
txn_042,acct_001,167.47,USD,2027-02-08,AT&T,AT&T,Utilities,false,other
txn_043,acct_001,263.14,USD,2027-03-23,Browning IGA,Browning IGA,Groceries,false,online
txn_044,acct_001,136.42,USD,2027-03-20,HughesNet,HughesNet,Insurance,false,online
txn_045,acct_001,19.19,USD,2027-01-18,Tractor Supply,Tractor Supply,Ranch Supplies,false,in store
txn_046,acct_001,325.96,USD,2027-03-16,Montana Propane,Montana Propane,Fuel,false,in store
txn_047,acct_001,188.00,USD,2027-02-23,Tractor Supply,Tractor Supply,Ranch Supplies,false,in store
txn_048,acct_001,342.59,USD,2027-02-02,Montana Propane,Montana Propane,Services,false,online
txn_049,acct_001,324.55,USD,2027-03-12,Glacier Vet,Glacier Vet,Ranch Supplies,false,other
txn_050,acct_001,112.99,USD,2027-02-17,Tractor Supply,Tractor Supply,Ranch Supplies,false,other
txn_051,acct_001,332.77,USD,2027-02-25,Ace Hardware,Ace Hardware,Services,false,other
txn_052,acct_001,156.80,USD,2027-03-26,Cut Bank Feed,Cut Bank Feed,Fuel,false,in store
txn_053,acct_001,17.37,USD,2027-01-06,Glacier Vet,Glacier Vet,Fuel,false,other
txn_054,acct_001,45.03,USD,2027-02-14,Montana Propane,Montana Propane,Groceries,false,online
txn_055,acct_001,198.49,USD,2027-02-23,Montana Propane,Montana Propane,Veterinary,false,in store
txn_056,acct_001,56.08,USD,2027-03-28,AT&T,AT&T,Groceries,false,in store
txn_057,acct_001,293.06,USD,2027-02-06,USPS,USPS,Utilities,false,online
txn_058,acct_001,207.06,USD,2027-03-22,Medicare,Medicare,Groceries,false,other
txn_059,acct_001,148.66,USD,2027-03-06,Cenex Browning,Cenex Browning,Fuel,false,online
txn_060,acct_001,311.14,USD,2027-03-04,Browning IGA,Browning IGA,Ranch Supplies,false,other
txn_061,acct_001,140.99,USD,2027-03-04,Medicare,Medicare,Groceries,false,online
txn_062,acct_001,32.97,USD,2027-01-01,USPS,USPS,Insurance,false,online
txn_063,acct_001,334.54,USD,2027-02-21,Medicare,Medicare,Insurance,false,in store
txn_064,acct_001,231.38,USD,2027-02-02,Montana Propane,Montana Propane,Ranch Supplies,false,other
txn_065,acct_001,201.36,USD,2027-03-26,Cut Bank Feed,Cut Bank Feed,Services,false,in store
txn_066,acct_001,116.49,USD,2027-03-10,Browning IGA,Browning IGA,Insurance,false,in store
txn_067,acct_001,136.58,USD,2027-03-20,HughesNet,HughesNet,Ranch Supplies,false,in store
txn_068,acct_001,303.60,USD,2027-01-25,Cenex Browning,Cenex Browning,Groceries,false,in store
txn_069,acct_001,273.92,USD,2027-01-13,Glacier Vet,Glacier Vet,Insurance,false,other
txn_070,acct_001,108.00,USD,2027-01-04,HughesNet,HughesNet,Insurance,false,online
txn_071,acct_001,50.29,USD,2027-03-20,Browning Town,Browning Town,Groceries,false,online
txn_072,acct_001,173.92,USD,2027-03-07,HughesNet,HughesNet,Veterinary,false,online
txn_073,acct_001,150.96,USD,2027-03-20,HughesNet,HughesNet,Services,false,online
txn_074,acct_001,154.77,USD,2027-03-06,HughesNet,HughesNet,Groceries,false,in store
txn_075,acct_001,340.78,USD,2027-03-11,Browning Town,Browning Town,Fuel,false,other
txn_076,acct_001,58.50,USD,2027-03-23,Montana Propane,Montana Propane,Utilities,false,other
txn_077,acct_001,33.97,USD,2027-03-17,Montana Propane,Montana Propane,Veterinary,false,in store
txn_078,acct_001,56.27,USD,2027-02-10,Tractor Supply,Tractor Supply,Insurance,false,online
txn_079,acct_001,152.57,USD,2027-01-17,Medicare,Medicare,Groceries,false,other
txn_080,acct_001,182.13,USD,2027-01-02,Ace Hardware,Ace Hardware,Veterinary,false,online
txn_081,acct_001,233.00,USD,2027-01-15,Medicare,Medicare,Services,false,online
txn_082,acct_001,207.02,USD,2027-02-09,Ace Hardware,Ace Hardware,Groceries,false,in store
txn_083,acct_001,164.69,USD,2027-03-22,Tractor Supply,Tractor Supply,Services,false,online
txn_084,acct_001,148.61,USD,2027-01-03,USPS,USPS,Ranch Supplies,false,online
txn_085,acct_001,161.97,USD,2027-03-24,Browning Town,Browning Town,Veterinary,false,other
txn_086,acct_001,338.52,USD,2027-02-11,Tractor Supply,Tractor Supply,Fuel,false,in store
txn_087,acct_001,343.85,USD,2027-01-24,Glacier Vet,Glacier Vet,Services,false,other
txn_088,acct_001,189.36,USD,2027-01-14,Browning IGA,Browning IGA,Veterinary,false,in store
txn_089,acct_001,231.25,USD,2027-01-06,Montana Propane,Montana Propane,Insurance,false,online
txn_090,acct_001,212.65,USD,2027-03-24,Montana Propane,Montana Propane,Ranch Supplies,false,other
txn_091,acct_001,243.28,USD,2027-03-12,USPS,USPS,Insurance,false,online
txn_092,acct_001,48.16,USD,2027-02-03,Browning IGA,Browning IGA,Fuel,false,in store
txn_093,acct_001,339.83,USD,2027-01-23,Browning IGA,Browning IGA,Fuel,false,online
txn_094,acct_001,229.16,USD,2027-03-05,HughesNet,HughesNet,Services,false,other
txn_095,acct_001,34.70,USD,2027-03-07,Montana Propane,Montana Propane,Fuel,false,online
txn_096,acct_001,45.18,USD,2027-02-01,Tractor Supply,Tractor Supply,Insurance,false,other
txn_097,acct_001,167.66,USD,2027-02-16,Montana Propane,Montana Propane,Utilities,false,in store
txn_098,acct_001,201.45,USD,2027-01-10,HughesNet,HughesNet,Groceries,false,online
txn_099,acct_001,222.49,USD,2027-01-04,USPS,USPS,Veterinary,false,online
txn_200,acct_checking,72.48,USD,2027-02-17,NorthWestern Energy,NorthWestern Energy,Utilities,false,online
txn_201,acct_savings,101.97,USD,2027-03-12,Cenex,Cenex,Gas,false,in_store
txn_202,acct_savings,187.71,USD,2027-03-02,Cenex,Cenex,Gas,false,in_store
txn_203,acct_savings,87.78,USD,2027-03-10,Albertsons,Albertsons,Groceries,false,in_store
txn_204,acct_cattle,211.50,USD,2027-03-06,Amazon.com,Amazon.com,Shopping,false,online
txn_205,acct_cattle,37.92,USD,2027-02-21,Stockman Bank,Stockman Bank,Transfer,false,online
txn_206,acct_savings,71.01,USD,2027-03-15,IGA Grocery,IGA Grocery,Groceries,false,in_store
txn_207,acct_savings,113.22,USD,2027-02-20,Glacier Bank,Glacier Bank,Transfer,false,online
txn_208,acct_cattle,206.15,USD,2027-03-18,Dollar Tree,Dollar Tree,Shopping,false,in_store
txn_209,acct_cattle,81.23,USD,2027-02-25,Tractor Supply Co,Tractor Supply Co,Farm Supplies,false,in_store
txn_210,acct_cattle,196.23,USD,2027-03-12,Medicare Part B,Medicare Part B,Healthcare,false,online
txn_211,acct_checking,52.23,USD,2027-02-16,NorthWestern Energy,NorthWestern Energy,Utilities,false,online
txn_212,acct_checking,13.10,USD,2027-02-18,Stockman Bank,Stockman Bank,Transfer,false,online
txn_213,acct_savings,72.12,USD,2027-03-10,Glacier Bank,Glacier Bank,Transfer,false,online
txn_214,acct_checking,160.68,USD,2027-03-19,Les Schwab Tires,Les Schwab Tires,Auto,false,in_store
txn_215,acct_cattle,96.25,USD,2027-02-16,Stockman Bank,Stockman Bank,Transfer,false,online
txn_216,acct_savings,240.33,USD,2027-03-15,NorthWestern Energy,NorthWestern Energy,Utilities,false,online
txn_217,acct_savings,89.34,USD,2027-03-22,Dollar Tree,Dollar Tree,Shopping,false,in_store
txn_218,acct_checking,11.73,USD,2027-02-20,Ace Hardware,Ace Hardware,Shopping,false,in_store
txn_219,acct_cattle,214.99,USD,2027-02-25,Glacier Bank,Glacier Bank,Transfer,false,online
txn_220,acct_savings,70.93,USD,2027-03-01,Glacier Bank,Glacier Bank,Transfer,false,online
txn_221,acct_cattle,216.83,USD,2027-03-19,Albertsons,Albertsons,Groceries,false,in_store
txn_222,acct_cattle,228.32,USD,2027-02-15,Valley Feed,Valley Feed,Farm Supplies,false,in_store
txn_223,acct_cattle,59.82,USD,2027-02-26,Albertsons,Albertsons,Groceries,false,in_store
txn_224,acct_savings,108.83,USD,2027-03-06,Amazon.com,Amazon.com,Shopping,false,online
