list_id,email_address,full_name,status,timestamp_signup,member_rating
lst_cedar_newsletter,megan.delgado@gmail.com,Megan Delgado,subscribed,2024-04-02T09:05:00Z,5
lst_cedar_newsletter,emery.wood4@gmail.com,Derek Mori,subscribed,2024-04-05T10:11:00Z,4
lst_cedar_newsletter,oscar.nakamura20@outlook.com,Henry Lee,subscribed,2024-04-06T08:22:00Z,4
lst_cedar_newsletter,suki.park11@icloud.com,Devon Rodriguez,subscribed,2024-04-06T09:14:00Z,5
lst_cedar_newsletter,jackson.green36@icloud.com,Lei Butler,subscribed,2024-04-07T13:00:00Z,4
lst_cedar_newsletter,jade.shaw94@hotmail.com,Quinn Phillips,subscribed,2025-04-18T08:00:00Z,4
lst_cedar_newsletter,yuna.tran35@icloud.com,Patrick Morgan,pending,2024-08-17T12:30:00Z,2
lst_cedar_newsletter,ruby.cook96@yahoo.com,Henry Price,subscribed,2023-02-11T10:00:00Z,3
lst_cedar_newsletter,rosa.barnes20@gmail.com,Anika Chavez,subscribed,2023-01-03T09:45:00Z,5
lst_cedar_newsletter,kaia.tanaka44@protonmail.com,Clark Howard,subscribed,2024-02-17T09:00:00Z,4
lst_cedar_newsletter,mei.butler26@hotmail.com,Kai Morris,subscribed,2023-12-19T09:00:00Z,4
lst_cedar_newsletter,victor.adams11@hotmail.com,Graham Thomas,subscribed,2023-02-04T09:00:00Z,5
lst_cedar_newsletter,clark.clark84@protonmail.com,Wyatt Singh,subscribed,2022-11-21T09:00:00Z,3
lst_cedar_newsletter,olivia.wood61@yahoo.com,Jackson Singh,subscribed,2023-05-15T09:00:00Z,4
lst_cedar_newsletter,emma.lopez32@gmail.com,Emma Lopez,subscribed,2026-02-02T09:00:00Z,3
lst_cedar_newsletter,mason.coleman84@gmail.com,Mason Coleman,subscribed,2025-08-07T09:00:00Z,5
lst_cedar_newsletter,lei.tanaka34@icloud.com,Lei Tanaka,subscribed,2025-05-26T09:00:00Z,5
lst_cedar_newsletter,wren.henderson77@hotmail.com,Wren Henderson,subscribed,2022-10-24T09:00:00Z,3
lst_cedar_newsletter,michael.hayashi12@gmail.com,Michael Hayashi,subscribed,2026-10-17T09:00:00Z,5
lst_cedar_newsletter,kenji.rodriguez6@outlook.com,Kenji Rodriguez,subscribed,2022-12-18T09:00:00Z,4
lst_cedar_newsletter,oscar.ross20@yahoo.com,Oscar Ross,unsubscribed,2023-07-01T09:00:00Z,1
lst_cedar_newsletter,michael.sato65@gmail.com,Michael Sato,pending,2022-07-19T09:00:00Z,2
lst_cedar_newsletter,aria.hoffman42@icloud.com,Aria Hoffman,subscribed,2025-06-09T09:00:00Z,4
lst_cedar_newsletter,philip.wright6@protonmail.com,Philip Wright,subscribed,2025-11-27T09:00:00Z,4
lst_cedar_newsletter,leo.thompson22@outlook.com,Leo Thompson,subscribed,2024-03-19T09:00:00Z,4
lst_dojo_parents,megan.delgado@gmail.com,Megan Delgado (parent of Hannah/Kyle),subscribed,2024-09-11T09:05:00Z,5
lst_dojo_parents,suki.park11@icloud.com,Devon Rodriguez (parent),subscribed,2026-02-03T09:00:00Z,4
lst_dojo_parents,jade.shaw94@hotmail.com,Quinn Phillips (parent),subscribed,2025-04-18T09:00:00Z,4
lst_dojo_parents,ruby.cook96@yahoo.com,Henry Price (parent),subscribed,2023-02-11T09:00:00Z,3
lst_dojo_parents,victor.adams11@hotmail.com,Graham Thomas (parent),subscribed,2023-02-04T09:00:00Z,5
lst_dojo_parents,jackson.ward81@protonmail.com,Riley Ross (parent),subscribed,2022-04-07T09:00:00Z,4
lst_dojo_parents,megan.ross16@protonmail.com,Megan Ross (parent),subscribed,2024-04-22T09:00:00Z,4
lst_dojo_parents,ivy.howard95@hotmail.com,Ivy Howard (parent),subscribed,2022-08-14T09:00:00Z,3
lst_dojo_parents,owen.butler77@protonmail.com,Owen Butler (parent),subscribed,2023-11-23T09:00:00Z,4
lst_dojo_parents,charlotte.wong15@icloud.com,Charlotte Wong (parent),subscribed,2026-08-02T09:00:00Z,4
lst_dojo_parents,ava.shaw39@protonmail.com,Ava Shaw (parent),subscribed,2025-11-17T09:00:00Z,4
lst_dojo_parents,mia.cooper74@protonmail.com,Mia Cooper (parent),subscribed,2026-07-27T09:00:00Z,4
lst_dojo_parents,lauren.nguyen@example.com,"Lisa Nguyen (parent of Aiko, 7yo)",subscribed,2026-08-14T09:00:00Z,5
lst_fall_tournament_2026,beckett.nelson95@yahoo.com,Beckett Nelson,subscribed,2026-07-27T09:00:00Z,4
lst_fall_tournament_2026,charlotte.anderson84@hotmail.com,Charlotte Anderson,unsubscribed,2026-09-16T09:00:00Z,1
lst_fall_tournament_2026,kira.shaw18@yahoo.com,Kira Shaw,subscribed,2026-08-15T09:00:00Z,4
