id,customer,amount,currency,status,paid,refunded,amount_refunded,description,payment_intent,created
ch-001,cust-005,2800,usd,succeeded,true,false,0,Routine purchase,pi-001,2026-09-05T11:00:00Z
ch-002,cust-002,7500,usd,succeeded,true,false,0,Routine purchase,pi-002,2026-09-29T15:00:00Z
ch-003,cust-004,7500,usd,succeeded,true,false,0,Routine purchase,pi-003,2026-09-27T15:00:00Z
ch-004,cust-007,15000,usd,succeeded,true,false,0,Routine purchase,pi-004,2026-09-23T14:00:00Z
ch-005,cust-001,1500,usd,succeeded,true,false,0,Routine purchase,pi-005,2026-09-04T16:00:00Z
ch-006,cust-003,2800,usd,succeeded,true,false,0,Routine purchase,pi-006,2026-09-08T14:00:00Z
ch-007,cust-004,1500,usd,succeeded,true,false,0,Routine purchase,pi-007,2026-09-17T10:00:00Z
ch-008,cust-003,800,usd,succeeded,true,false,0,Routine purchase,pi-008,2026-09-24T13:00:00Z
ch-009,cust-007,1500,usd,succeeded,true,false,0,Routine purchase,pi-009,2026-09-21T18:00:00Z
ch-010,cust-006,2800,usd,succeeded,true,false,0,Routine purchase,pi-010,2026-09-13T15:00:00Z
ch-011,cust-005,7500,usd,succeeded,true,false,0,Routine purchase,pi-011,2026-09-20T18:00:00Z
ch-012,cust-004,800,usd,succeeded,true,false,0,Routine purchase,pi-012,2026-09-07T15:00:00Z
ch-013,cust-002,7500,usd,succeeded,true,false,0,Routine purchase,pi-013,2026-09-17T16:00:00Z
ch-014,cust-008,15000,usd,succeeded,true,false,0,Routine purchase,pi-014,2026-09-25T18:00:00Z
ch-015,cust-008,2800,usd,succeeded,true,false,0,Routine purchase,pi-015,2026-09-16T11:00:00Z
