id,customer,price,status,quantity,current_period_start,current_period_end,cancel_at_period_end,created
sub_f97bb93a48b248,cus_37d0361cb7a2,price_51dec059a92341,active,1,1698796800,1701475200,false,1696118400
sub_193466fd9f3049,cus_fff8d0af8b93,price_c292e486e8cd44,past_due,1,1698796800,1701475200,false,1696118400
sub_4705d9a07c3040,cus_86d54432268f,price_7a6793543f5042,past_due,1,1698796800,1701475200,false,1696118400
sub_33802305094e4f,cus_2b2225ef3974,price_29ca05d7b2b742,canceled,1,1698796800,1701475200,false,1696118400
sub_7f359272e78b4a,cus_79b2bdae9c41,price_3ccd57aa170946,active,1,1698796800,1701475200,false,1696118400
sub_927275da22fa49,cus_2341e9251399,price_fb5db430da584e,past_due,1,1698796800,1701475200,false,1696118400
sub_c2046ed9b0534c,cus_7413e038319d,price_7e7bf888f45545,canceled,1,1698796800,1701475200,false,1696118400
sub_2b6edb06749944,cus_2583529c1db7,price_7762571462454d,canceled,1,1698796800,1701475200,false,1696118400
sub_2f25108495a943,cus_a36105de8da3,price_ef615b476bc845,active,1,1698796800,1701475200,false,1696118400
sub_297d723f854343,cus_30989e58ac7e,price_6f2fc58cbb9540,active,1,1698796800,1701475200,false,1696118400
sub_da877ae46f814d,cus_3702eea296d3,price_e48c61f754b242,active,1,1698796800,1701475200,false,1696118400
sub_819d6527910c40,cus_34c3ec92c22a,price_864ab5ac47d343,canceled,1,1698796800,1701475200,false,1696118400
sub_8f3e4ab76a2f4c,cus_44b0bc797e26,price_a5b14232e4414d,active,1,1698796800,1701475200,false,1696118400
sub_da5b513a9de840,cus_d9d16690bda8,price_d83e83b23df84c,active,1,1698796800,1701475200,false,1696118400
sub_e65c2f964faa47,cus_3e5127db80dc,price_c325c43f95bf40,canceled,1,1698796800,1701475200,false,1696118400
sub_d1bad0f222e742,cus_4ac958fa2cdb,price_2b70a2cc6a2e4c,active,1,1698796800,1701475200,false,1696118400
sub_a0e076eef23b4c,cus_e1de7fbb0cb7,price_24f7e2be32264d,active,1,1698796800,1701475200,false,1696118400
sub_e54ff89ba2b641,cus_ec9dbe74fe4a,price_16f3d5def72b42,active,1,1698796800,1701475200,false,1696118400
sub_3c1e856d6f834d,cus_e4f219561eec,price_974988aa712541,active,1,1698796800,1701475200,false,1696118400
sub_c07c3af8ddd947,cus_2b2225ef3974,price_bc0041a23cf740,canceled,1,1698796800,1701475200,false,1696118400
sub_82f4c5dc748841,cus_da49fd9dc4c9,price_c49ac17e7bb147,active,1,1698796800,1701475200,false,1696118400
sub_6bfe51a0920945,cus_cc835161d124,price_3482b61d0a1d4b,active,1,1698796800,1701475200,false,1696118400
sub_8201c55e441546,cus_91cf853ee68e,price_e05c1676b48443,canceled,1,1698796800,1701475200,false,1696118400
sub_5c9496e7a72743,cus_194e67faf402,price_9ab41aa735c640,canceled,1,1698796800,1701475200,false,1696118400
sub_2f558ca39e0045,cus_194e67faf402,price_8a7dce11752f46,active,1,1698796800,1701475200,false,1696118400
sub_4daa2f7897cc4e,cus_6b174995378f,price_2b2d58c11d3b48,active,1,1698796800,1701475200,false,1696118400
sub_ddd187a0e46844,cus_8e7ae3b533a4,price_8f596c4b8f274b,past_due,1,1698796800,1701475200,false,1696118400
sub_21a0f9aad2b44d,cus_e651155884b8,price_734485861be04b,active,1,1698796800,1701475200,false,1696118400
sub_42bf0c491f5d4a,cus_3e9b2d195e06,price_4952bf7821e24e,active,1,1698796800,1701475200,false,1696118400
sub_44be711a79884c,cus_99be16963630,price_06a51bbf5d0d49,canceled,1,1698796800,1701475200,false,1696118400
sub_a7798300d35149,cus_939e5c837be2,price_f287355baacc45,active,1,1698796800,1701475200,false,1696118400
sub_d1a057e1118248,cus_0468054bb85e,price_ac66b30090f84b,active,1,1698796800,1701475200,false,1696118400
sub_787813522bff4d,cus_a42890ace95a,price_481ac966d55449,active,1,1698796800,1701475200,false,1696118400
sub_e75ba461195b41,cus_34c3ec92c22a,price_7b016ec0920c4e,canceled,1,1698796800,1701475200,false,1696118400
sub_898a7a3ab78e48,cus_0468054bb85e,price_11c8ee6cf1104f,active,1,1698796800,1701475200,false,1696118400
sub_6b9414a4708044,cus_2583529c1db7,price_e48c61f754b242,active,1,1698796800,1701475200,false,1696118400
sub_eff8ab1b34fd43,cus_2fbe53eabf5a,price_11c8ee6cf1104f,active,1,1698796800,1701475200,false,1696118400
sub_377889dae1df4c,cus_7200c5c82969,price_73b5b019f7d64c,past_due,1,1698796800,1701475200,false,1696118400
sub_fdd027a0cf0f4e,cus_71344bdbcb14,price_201bee4056aa4e,active,1,1698796800,1701475200,false,1696118400
sub_6feac46dd4ae49,cus_454dc25a8f3a,price_b10c69c757744e,past_due,1,1698796800,1701475200,false,1696118400
sub_d286403212c247,cus_1e1e07a422ac,price_16f3d5def72b42,active,1,1698796800,1701475200,false,1696118400
sub_7880d7d30e1c4a,cus_939e5c837be2,price_29ca05d7b2b742,canceled,1,1698796800,1701475200,false,1696118400
sub_9f730497a29d4b,cus_7200c5c82969,price_1a6fb1f0819b4b,past_due,1,1698796800,1701475200,false,1696118400
sub_dddfce19ac714d,cus_51825919e550,price_8a780a50e0984e,active,1,1698796800,1701475200,false,1696118400
sub_e3f98c862bc448,cus_67ca7d0af7a8,price_d9805ad6088442,active,1,1698796800,1701475200,false,1696118400
sub_731c73feef3643,cus_0342b79c29d4,price_fb5db430da584e,active,1,1698796800,1701475200,false,1696118400
sub_b8bfc9e04cd24b,cus_cdca0ceaa347,price_1a6fb1f0819b4b,active,1,1698796800,1701475200,false,1696118400
sub_66b4a61177ee45,cus_7cc603f0ad7a,price_7b016ec0920c4e,canceled,1,1698796800,1701475200,false,1696118400
sub_125f8effbee14f,cus_21b6f9f78f39,price_54d72cef223547,active,1,1698796800,1701475200,false,1696118400
sub_42b2caca793547,cus_bba26ed2630a,price_cc3a88481a9744,active,1,1698796800,1701475200,false,1696118400
sub_7e414d7b7e2d45,cus_bcab09e7cefb,price_626b21e5a4bf4e,active,1,1698796800,1701475200,false,1696118400
sub_5a236567018f4a,cus_eff5e133a68f,price_856653c8ece04a,active,1,1698796800,1701475200,false,1696118400
sub_d71c78b028ab4b,cus_323d3724af9b,price_b903cdde925c49,past_due,1,1698796800,1701475200,false,1696118400
sub_ffa803f7a7904a,cus_8554a59bf1d4,price_4612f46afcfd43,canceled,1,1698796800,1701475200,false,1696118400
sub_d56b4157076344,cus_323d3724af9b,price_835cd082af5c4f,canceled,1,1698796800,1701475200,false,1696118400
sub_90498597cc2e44,cus_8fb02b44715f,price_e05c1676b48443,canceled,1,1698796800,1701475200,false,1696118400
sub_a1047aee44da4e,cus_23cdf1421cab,price_d61c4fcc4feb4c,canceled,1,1698796800,1701475200,false,1696118400
sub_e2212a382e3f40,cus_31ed430d4188,price_c49ac17e7bb147,active,1,1698796800,1701475200,false,1696118400
sub_851bff57393d41,cus_27a6a5b61af0,price_e178a959d26541,active,1,1698796800,1701475200,false,1696118400
sub_b0f6fdc0b66747,cus_71a14d32b84c,price_097f5bc7493d4f,active,1,1698796800,1701475200,false,1696118400
sub_b51161697d8344,cus_590ab3e64a5c,price_24f7e2be32264d,active,1,1698796800,1701475200,false,1696118400
sub_9b7d448becaf4b,cus_07fd088f7b7a,price_c2115284e14540,active,1,1698796800,1701475200,false,1696118400
sub_68ea7cd536704d,cus_31ed430d4188,price_6c707b5af90f45,active,1,1698796800,1701475200,false,1696118400
sub_ec57a2f7540b47,cus_1a3e1a17c55d,price_d1f809fcbce945,active,1,1698796800,1701475200,false,1696118400
sub_3c9b5de2c06b49,cus_b06f169d29c0,price_f1d80ed8fa684e,past_due,1,1698796800,1701475200,false,1696118400
sub_3e583646d51a47,cus_bcab09e7cefb,price_a96ef8915eb64a,past_due,1,1698796800,1701475200,false,1696118400
sub_cfba9eb1e92f47,cus_43556efd35ae,price_149d0f7d08504e,past_due,1,1698796800,1701475200,false,1696118400
sub_a4b14babcc354a,cus_939e5c837be2,price_8a113f50dfe947,active,1,1698796800,1701475200,false,1696118400
sub_ed20c26db96a4c,cus_99be16963630,price_8f7b29ecb1fa4e,active,1,1698796800,1701475200,false,1696118400
sub_09ff44cdb8c74c,cus_654c6dd8d205,price_8a780a50e0984e,active,1,1698796800,1701475200,false,1696118400
sub_3c84cf18613e47,cus_2341e9251399,price_2a501a073c1f45,active,1,1698796800,1701475200,false,1696118400
sub_8b60f78abedf46,cus_7f2b68edcf11,price_db38361fbed34f,past_due,1,1698796800,1701475200,false,1696118400
sub_df98b7d023e94f,cus_100a966392b2,price_cecd6087f16e41,active,1,1698796800,1701475200,false,1696118400
sub_85320c6007344b,cus_299f7914dc80,price_a5b14232e4414d,active,1,1698796800,1701475200,false,1696118400
sub_5b89cd8b04e043,cus_e0a6641f465a,price_480e79ce74614c,canceled,1,1698796800,1701475200,false,1696118400
sub_069c388c341547,cus_0ba6549eeafb,price_237e744193ae49,past_due,1,1698796800,1701475200,false,1696118400
sub_de487db4c21d41,cus_7337c9db8d45,price_4b758872ad1a43,past_due,1,1698796800,1701475200,false,1696118400
sub_1c597f7f981e49,cus_f89f6924e6af,price_16daa929b86048,active,1,1698796800,1701475200,false,1696118400
sub_d724cdf3bd2a45,cus_c86a9c2fb8f7,price_77b796de97ef4f,past_due,1,1698796800,1701475200,false,1696118400
sub_6c97735bb96e49,cus_ed36482916d5,price_2ed072dce74749,active,1,1698796800,1701475200,false,1696118400
sub_737557380c1c45,cus_96bbc09d2169,price_cc3a88481a9744,active,1,1698796800,1701475200,false,1696118400
sub_7cd6ac05b34948,cus_8748d980b39a,price_2707ccbd7b6244,active,1,1698796800,1701475200,false,1696118400
sub_25575fbb4bc441,cus_8bb43723629d,price_4f2749095d1140,active,1,1698796800,1701475200,false,1696118400
sub_3a2127b8fc8949,cus_c0d4d34c0764,price_a8a9892548c54c,past_due,1,1698796800,1701475200,false,1696118400
sub_7106fb6093b04c,cus_7cc603f0ad7a,price_cecd6087f16e41,active,1,1698796800,1701475200,false,1696118400
sub_e8c063decf4e4b,cus_db47a4ad1525,price_9ab41aa735c640,canceled,1,1698796800,1701475200,false,1696118400
sub_eff6ce14613c4e,cus_194e67faf402,price_9232c0d4d70145,past_due,1,1698796800,1701475200,false,1696118400
sub_2dca5b46cb6f46,cus_30d4caac1ed0,price_a96ef8915eb64a,active,1,1698796800,1701475200,false,1696118400
sub_e793b7b43bcc4b,cus_c0d4d34c0764,price_c2f83fecca1345,active,1,1698796800,1701475200,false,1696118400
sub_bdc23c666a534f,cus_bbed2e462f29,price_24f7e2be32264d,active,1,1698796800,1701475200,false,1696118400
sub_7332c4e4da064f,cus_bba26ed2630a,price_aa646b65953e46,past_due,1,1698796800,1701475200,false,1696118400
sub_9df079c4b4ae4e,cus_2341e9251399,price_1366f814832a48,active,1,1698796800,1701475200,false,1696118400
sub_0ec78ba59fad40,cus_140b596c6822,price_16daa929b86048,active,1,1698796800,1701475200,false,1696118400
sub_e9145140853b42,cus_ca20e1bfab70,price_f1d80ed8fa684e,active,1,1698796800,1701475200,false,1696118400
sub_264d676c9ab241,cus_07fd088f7b7a,price_887a7d2b016643,canceled,1,1698796800,1701475200,false,1696118400
sub_0ae42074f76c4f,cus_d9101007a1c4,price_96244eb882d945,active,1,1698796800,1701475200,false,1696118400
sub_1f17a31543da40,cus_b05d7c9b564f,price_f7faa039232549,canceled,1,1698796800,1701475200,false,1696118400
sub_5cb3f67874fa40,cus_cde8af30b64c,price_295f1572722c4c,canceled,1,1698796800,1701475200,false,1696118400
sub_c624c9ace89543,cus_4a0ce3d2faed,price_aa646b65953e46,active,1,1698796800,1701475200,false,1696118400
sub_e4577d5317564e,cus_1273582315fb,price_8a780a50e0984e,active,1,1698796800,1701475200,false,1696118400
sub_92165697bb8c4b,cus_30d4caac1ed0,price_656e2dc9b6f14e,active,1,1698796800,1701475200,false,1696118400
sub_8185f4346c7945,cus_ca20e1bfab70,price_d920a4e2d06b48,past_due,1,1698796800,1701475200,false,1696118400
sub_a568204caff048,cus_7f2b68edcf11,price_c7c547be17cb49,active,1,1698796800,1701475200,false,1696118400
sub_7fba7cf17c1745,cus_e4f219561eec,price_bc0041a23cf740,past_due,1,1698796800,1701475200,false,1696118400
sub_daa52b9d00e249,cus_a5d216ab3d26,price_415aa75fe1fc45,canceled,1,1698796800,1701475200,false,1696118400
sub_04ffb76ec1f942,cus_7a413541e245,price_16f3d5def72b42,canceled,1,1698796800,1701475200,false,1696118400
sub_bdee0c95d3b147,cus_1f18d40dd91d,price_887a7d2b016643,past_due,1,1698796800,1701475200,false,1696118400
sub_854ed0a6dbc943,cus_91a390ad94b1,price_11c8ee6cf1104f,active,1,1698796800,1701475200,false,1696118400
sub_e6789224fbb649,cus_64b560ff19d0,price_ccfbd42605c244,active,1,1698796800,1701475200,false,1696118400
sub_2f925c8aebe344,cus_cc835161d124,price_ccfbd42605c244,past_due,1,1698796800,1701475200,false,1696118400
sub_cd626137c9b446,cus_dd23458967f0,price_d83e2c94321141,active,1,1698796800,1701475200,false,1696118400
sub_93bbbbd6da0648,cus_3f955042892d,price_ccfbd42605c244,canceled,1,1698796800,1701475200,false,1696118400
sub_9e0873db88ca45,cus_a32051129c11,price_cc93c5b3c0f547,active,1,1698796800,1701475200,false,1696118400
sub_5f10575d4c4544,cus_f84c34e4708c,price_481ac966d55449,active,1,1698796800,1701475200,false,1696118400
sub_ecfc5d8760434a,cus_64b560ff19d0,price_2152af1bbc134a,active,1,1698796800,1701475200,false,1696118400
sub_74fc67d18afe43,cus_b25d4ec4b4ef,price_34159b4fda3d47,canceled,1,1698796800,1701475200,false,1696118400
sub_298ddfc275c148,cus_37cc654879ac,price_2152af1bbc134a,active,1,1698796800,1701475200,false,1696118400
sub_a416e72a7fc747,cus_51825919e550,price_d7ec2bd83f004c,canceled,1,1698796800,1701475200,false,1696118400
sub_496d71baaf7747,cus_30c87701e974,price_c325c43f95bf40,active,1,1698796800,1701475200,false,1696118400
sub_b7f2be8480d348,cus_924d0dd65f9e,price_415aa75fe1fc45,canceled,1,1698796800,1701475200,false,1696118400
sub_32883b3ca9a54a,cus_47a94b3a4e16,price_8b9d7bfe01674f,active,1,1698796800,1701475200,false,1696118400
sub_391d3bf2289245,cus_be3b94ed5ecf,price_2707ccbd7b6244,past_due,1,1698796800,1701475200,false,1696118400
sub_56c957cbd16647,cus_626e2e0eb01e,price_fe376bc1c3704b,active,1,1698796800,1701475200,false,1696118400
sub_a3b69aec202c41,cus_cceff5cc414b,price_3482b61d0a1d4b,active,1,1698796800,1701475200,false,1696118400
sub_8ec56f65106643,cus_aa6be3c17d77,price_35f12b30098045,past_due,1,1698796800,1701475200,false,1696118400
sub_457c190893054c,cus_c5e1d016040e,price_2b2d58c11d3b48,past_due,1,1698796800,1701475200,false,1696118400
sub_09107937d87046,cus_31ed430d4188,price_3fef74090a704e,active,1,1698796800,1701475200,false,1696118400
sub_e70c5c7c872648,cus_1273582315fb,price_9ab41aa735c640,active,1,1698796800,1701475200,false,1696118400
sub_1c531836ca084c,cus_35addb5963f0,price_c7c547be17cb49,active,1,1698796800,1701475200,false,1696118400
sub_12740b3b1e8d4f,cus_1c6846e21466,price_d1becfa1ed8c4c,canceled,1,1698796800,1701475200,false,1696118400
sub_c715f470cb7e40,cus_591ca0355aa7,price_974988aa712541,active,1,1698796800,1701475200,false,1696118400
