list_id,email_address,full_name,status,timestamp_signup,member_rating
list_bbq_2026,thomas.chen@gmail.com,Thomas Chen,subscribed,2026-09-15T10:00:00-04:00,3
list_bbq_2026,patricia.moore@gmail.com,Patricia Moore,subscribed,2026-09-15T10:00:00-04:00,3
list_bbq_2026,david.kim.nj@gmail.com,David Kim,subscribed,2026-09-15T10:00:00-04:00,3
list_bbq_2026,a.reeves@outlook.com,Anthony Reeves,subscribed,2026-09-15T10:00:00-04:00,3
list_bbq_2026,sandra.williams@gmail.com,Sandra Williams,subscribed,2026-09-15T10:00:00-04:00,3
list_bbq_2026,mike.torres@gmail.com,Michael Torres,subscribed,2026-09-15T10:00:00-04:00,3
list_bbq_2026,rachel.green@outlook.com,Rachel Green,subscribed,2026-09-15T10:00:00-04:00,3
list_bbq_2026,james.park.nj@gmail.com,James Park,subscribed,2026-09-15T10:00:00-04:00,3
list_bbq_2026,anisha.patel@gmail.com,Anisha Patel,subscribed,2026-09-15T10:00:00-04:00,3
list_bbq_2026,marcus.webb@gmail.com,Marcus Webb,subscribed,2026-09-15T10:00:00-04:00,3
list_bbq_2026,luis.martinez@outlook.com,Luis Martinez,subscribed,2026-09-15T10:00:00-04:00,3
list_bbq_2026,karen.wu@gmail.com,Karen Wu,subscribed,2026-09-15T10:00:00-04:00,3
list_bbq_2026,robert.santos@yahoo.com,Robert Santos,subscribed,2026-09-15T10:00:00-04:00,3
list_bbq_2026,carla.diaz@yahoo.com,Carla Diaz,subscribed,2026-09-15T10:00:00-04:00,3
list_main,thomas.chen@gmail.com,Thomas Chen,subscribed,2026-01-10T10:00:00-05:00,3
list_main,patricia.moore@gmail.com,Patricia Moore,subscribed,2026-02-14T10:00:00-05:00,3
list_main,david.kim.nj@gmail.com,David Kim,subscribed,2026-03-01T10:00:00-05:00,3
list_main,a.reeves@outlook.com,Anthony Reeves,subscribed,2026-04-11T10:00:00-04:00,3
list_main,sandra.williams@gmail.com,Sandra Williams,subscribed,2026-05-05T10:00:00-04:00,3
list_main,mike.torres@gmail.com,Michael Torres,subscribed,2026-05-18T10:00:00-04:00,3
list_main,rachel.green@outlook.com,Rachel Green,subscribed,2026-06-02T10:00:00-04:00,3
list_main,james.park.nj@gmail.com,James Park,subscribed,2026-06-20T10:00:00-04:00,3
list_main,anisha.patel@gmail.com,Anisha Patel,subscribed,2026-07-01T10:00:00-04:00,3
list_main,marcus.webb@gmail.com,Marcus Webb,subscribed,2026-07-15T10:00:00-04:00,3
list_main,luis.martinez@outlook.com,Luis Martinez,subscribed,2026-08-01T10:00:00-04:00,3
list_main,karen.wu@gmail.com,Karen Wu,subscribed,2026-08-12T10:00:00-04:00,3
list_main,robert.santos@yahoo.com,Robert Santos,subscribed,2026-08-20T10:00:00-04:00,3
list_main,carla.diaz@yahoo.com,Carla Diaz,subscribed,2026-09-01T10:00:00-04:00,3
list_main,maria.rodriguez@gmail.com,Maria Rodriguez,subscribed,2026-09-01T10:00:00-04:00,3
