list_id,email_address,full_name,status,timestamp_signup,member_rating
list-workshop-news,abebe.mekonnen0@example.com,Abebe Mekonnen,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,almaz.berhane1@example.com,Almaz Berhane,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,bereket.thapa2@example.com,Bereket Thapa,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,dawit.lama3@example.com,Dawit Lama,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,feven.johnson4@example.com,Feven Johnson,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,genet.thomas5@example.com,Genet Thomas,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,hanna.abraham6@example.com,Hanna Abraham,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,isaias.tadesse7@example.com,Isaias Tadesse,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,kidan.karki8@example.com,Kidan Karki,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,liya.basnet9@example.com,Liya Basnet,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,mekonnen.davis10@example.com,Mekonnen Davis,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,nardos.tesfaye11@example.com,Nardos Tesfaye,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,rahel.bekele12@example.com,Rahel Bekele,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,samuel.alem13@example.com,Samuel Alem,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,selam.magar14@example.com,Selam Magar,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,tesfay.khadka15@example.com,Tesfay Khadka,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,yohannes.moore16@example.com,Yohannes Moore,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,zena.haile17@example.com,Zena Haile,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,meron.kidane18@example.com,Meron Kidane,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,tigist.gurung19@example.com,Tigist Gurung,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,aarav.poudel20@example.com,Aarav Poudel,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,anjali.smith21@example.com,Anjali Smith,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,bikash.anderson22@example.com,Bikash Anderson,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,deepak.tekle23@example.com,Deepak Tekle,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,gita.woldu24@example.com,Gita Woldu,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,kiran.adhikari25@example.com,Kiran Adhikari,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,manish.tamang26@example.com,Manish Tamang,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,nabin.miller27@example.com,Nabin Miller,subscribed,2025-06-01T00:00:00Z,3
list-workshop-news,prakash.harris28@example.com,Prakash Harris,subscribed,2025-06-01T00:00:00Z,3
