event_id,email,display_name,response_status,optional,organizer
evt-fri-block,a.torres@coastalcardiology.com,Aiden Kim,tentative,False,False
evt-fri-block,whitfield.james@lakewoodmedresearch.edu,Bella Chen,accepted,False,False
evt-family-dinner,a.torres@coastalcardiology.com,Caleb Diaz,tentative,False,False
evt-family-dinner,whitfield.james@lakewoodmedresearch.edu,Diana Ellis,tentative,False,False
evt-jhc-conference,a.torres@coastalcardiology.com,Ethan Fernandez,tentative,False,False
evt-jhc-conference,whitfield.james@lakewoodmedresearch.edu,Fiona Garcia,tentative,False,False
evt-brian-bday,a.torres@coastalcardiology.com,Gabriel Hughes,tentative,False,False
evt-brian-bday,whitfield.james@lakewoodmedresearch.edu,Hannah Iyer,accepted,False,False
evt-kyle-usmle,a.torres@coastalcardiology.com,Ian Jenkins,accepted,False,False
evt-kyle-usmle,whitfield.james@lakewoodmedresearch.edu,Jenna Kim,accepted,False,False
evt-irb-deadline,a.torres@coastalcardiology.com,Kian Lee,accepted,False,False
evt-irb-deadline,whitfield.james@lakewoodmedresearch.edu,Leila Morgan,tentative,False,False
evt-manuscript-deadline,a.torres@coastalcardiology.com,Mason Nakamura,accepted,False,False
evt-manuscript-deadline,whitfield.james@lakewoodmedresearch.edu,Nora Owens,accepted,False,False
evt-ref-000,a.torres@coastalcardiology.com,Oliver Patel,tentative,False,False
evt-ref-000,whitfield.james@lakewoodmedresearch.edu,Piper Quinn,accepted,False,False
evt-ref-001,a.torres@coastalcardiology.com,Quinn Reyes,tentative,False,False
evt-ref-001,whitfield.james@lakewoodmedresearch.edu,Riley Sanchez,accepted,False,False
evt-ref-002,a.torres@coastalcardiology.com,Sarah Torres,accepted,False,False
evt-ref-002,whitfield.james@lakewoodmedresearch.edu,Tyler Underwood,tentative,False,False
evt-ref-003,a.torres@coastalcardiology.com,Uma Vasquez,accepted,False,False
evt-ref-003,whitfield.james@lakewoodmedresearch.edu,Victor Wang,tentative,False,False
evt-ref-004,a.torres@coastalcardiology.com,Wren Xu,tentative,False,False
evt-ref-004,whitfield.james@lakewoodmedresearch.edu,Xavier Young,accepted,False,False
evt-ref-005,a.torres@coastalcardiology.com,Yasmin Zhang,tentative,False,False
evt-ref-005,whitfield.james@lakewoodmedresearch.edu,Zoe Adams,accepted,False,False
evt-ref-006,a.torres@coastalcardiology.com,Aaron Brooks,tentative,False,False
evt-ref-006,whitfield.james@lakewoodmedresearch.edu,Beatrice Cook,tentative,False,False
evt-ref-007,a.torres@coastalcardiology.com,Cody Delgado,accepted,False,False
evt-ref-007,whitfield.james@lakewoodmedresearch.edu,Denise Evans,accepted,False,False
evt-ref-000,john.chen@outlook.com,Elijah Fisher,declined,True,False
evt-ref-001,barbara.nair@lakewoodmedresearch.edu,Faith Gonzalez,accepted,False,False
evt-ref-002,jennifer.torres@yahoo.com,Gavin Harris,accepted,True,False
evt-ref-003,joseph.brown@gulfcoaststate.edu,Heidi Ingram,accepted,False,False
evt-ref-004,ravi.chen@aetna.com,Ivan Jackson,declined,False,False
evt-ref-005,charles.whitfield@edwards.com,Julia Kim,accepted,False,False
evt-ref-006,david.smith@summit-heart.org,Kevin Lopez,accepted,True,False
evt-ref-007,charles.whitfield@summit-heart.org,Laura Martin,accepted,True,False
evt-ref-008,patricia.brennan@lakewoodmedresearch.edu,Marcus Nguyen,accepted,True,False
evt-ref-009,william.miller@jaxheart.org,Nadia Oliver,accepted,False,False
evt-ref-010,david.adams@stfrancisjax.org,Owen Perez,accepted,True,False
evt-ref-011,diego.patel@summit-heart.org,Priya Ramirez,accepted,True,False
evt-ref-012,barbara.brown@outlook.com,Quincy Sanders,accepted,True,False
evt-ref-013,mark.martinez@edwards.com,Ruby Thompson,declined,False,False
evt-ref-014,robert.garcia@coastalcardio.foundation,Samuel Vaughn,tentative,False,False
evt-ref-015,priya.hussain@summit-heart.org,Tina Walsh,accepted,False,False
evt-ref-016,robert.chen@gmail.com,Ulysses Xiong,accepted,True,False
evt-ref-017,sana.kim@riversidemed.com,Vera Yates,declined,False,False
evt-ref-018,james.hussain@yahoo.com,Wesley Zamora,declined,True,False
evt-ref-019,jessica.johnson@outlook.com,Xena Alvarez,tentative,True,False
evt-ref-020,steven.park@gulfcoaststate.edu,Yolanda Bennett,accepted,True,False
evt-ref-021,jessica.brennan@gulfcoaststate.edu,Zachariah Chen,declined,True,False
evt-ref-022,barbara.brown@uhc.com,Aria Diaz,tentative,False,False
evt-ref-023,james.williams@stfrancisjax.org,Blake Ellis,tentative,True,False
evt-ref-024,william.miller@outlook.com,Cora Fernandez,accepted,False,False
evt-ref-025,sana.davis@lakewoodmedresearch.edu,Aiden Kim,tentative,True,False
evt-ref-026,mary.davis@medtronic.com,Bella Chen,accepted,False,False
evt-ref-027,sana.wilson@coastalcardiology.com,Caleb Diaz,accepted,True,False
evt-ref-028,mary.nair@outlook.com,Diana Ellis,tentative,True,False
evt-ref-029,barbara.hussain@gmail.com,Ethan Fernandez,declined,True,False
evt-ref-030,chloe.davis@yahoo.com,Fiona Garcia,tentative,False,False
evt-ref-031,richard.park@humana.com,Gabriel Hughes,tentative,False,False
evt-ref-032,kenneth.johnson@gmail.com,Hannah Iyer,accepted,False,False
evt-ref-033,patricia.wilson@yahoo.com,Ian Jenkins,declined,True,False
evt-ref-034,jennifer.brennan@yahoo.com,Jenna Kim,accepted,True,False
evt-ref-035,isabel.whitfield@outlook.com,Kian Lee,accepted,True,False
evt-ref-036,kenneth.brennan@coastalcardio.foundation,Leila Morgan,accepted,True,False
evt-ref-037,paul.whitfield@bcbsfl.com,Mason Nakamura,tentative,True,False
evt-ref-038,patricia.adams@yahoo.com,Nora Owens,tentative,True,False
evt-ref-039,kenneth.brown@yahoo.com,Oliver Patel,accepted,True,False
evt-ref-040,diego.park@coastalcardiology.com,Piper Quinn,accepted,False,False
evt-ref-041,william.smith@stfrancisjax.org,Quinn Reyes,tentative,False,False
evt-ref-042,elizabeth.kim@riversidemed.com,Riley Sanchez,tentative,True,False
evt-ref-043,john.marshall@outlook.com,Sarah Torres,declined,True,False
evt-ref-044,sarah.hussain@edwards.com,Tyler Underwood,tentative,False,False
evt-ref-045,jennifer.rivera@jaxheart.org,Uma Vasquez,tentative,False,False
evt-ref-046,paul.brown@outlook.com,Victor Wang,accepted,True,False
evt-ref-047,thomas.wilson@bcbsfl.com,Wren Xu,tentative,True,False
evt-ref-048,diego.whitfield@summit-heart.org,Xavier Young,declined,False,False
evt-ref-049,john.marshall@summit-heart.org,Yasmin Zhang,tentative,True,False
evt-ref-050,charles.johnson@stfrancisjax.org,Zoe Adams,declined,False,False
evt-ref-051,thomas.whitfield@summit-heart.org,Aaron Brooks,tentative,True,False
evt-ref-052,david.martinez@lakewoodmedresearch.edu,Beatrice Cook,declined,True,False
evt-ref-053,donald.hussain@lakewoodmedresearch.edu,Cody Delgado,accepted,False,False
evt-ref-054,anthony.hussain@gulfcoaststate.edu,Denise Evans,tentative,False,False
evt-ref-055,daniel.marshall@lakewoodmedresearch.edu,Elijah Fisher,declined,True,False
evt-ref-056,andrew.baker@outlook.com,Faith Gonzalez,declined,True,False
evt-ref-057,matthew.johnson@jaxheart.org,Gavin Harris,accepted,False,False
evt-ref-058,andrew.brennan@riversidemed.com,Heidi Ingram,accepted,True,False
evt-ref-059,kenneth.miller@uhc.com,Ivan Jackson,tentative,True,False
evt-ref-060,marcus.thompson@gulfcoaststate.edu,Julia Kim,accepted,False,False
evt-ref-061,charles.garcia@gmail.com,Kevin Lopez,declined,True,False
evt-ref-062,daniel.rivera@uhc.com,Laura Martin,declined,True,False
evt-ref-063,mary.patel@coastalcardio.foundation,Marcus Nguyen,accepted,True,False
evt-ref-064,anthony.marshall@lakewoodmedresearch.edu,Nadia Oliver,accepted,True,False
evt-ref-065,sarah.davis@medtronic.com,Owen Perez,declined,True,False
evt-ref-066,marcus.brown@gulfcoaststate.edu,Priya Ramirez,tentative,False,False
evt-ref-067,ramesh.martinez@humana.com,Quincy Sanders,declined,True,False
evt-ref-068,john.thompson@coastalcardiology.com,Ruby Thompson,declined,False,False
evt-ref-069,diego.park@medtronic.com,Samuel Vaughn,accepted,False,False
evt-ref-070,linda.kim@jaxheart.org,Tina Walsh,tentative,True,False
evt-ref-071,michael.martinez@lakewoodmedresearch.edu,Ulysses Xiong,declined,False,False
evt-ref-072,mary.jones@bcbsfl.com,Vera Yates,accepted,False,False
evt-ref-073,ravi.hussain@riversidemed.com,Wesley Zamora,accepted,True,False
evt-ref-074,barbara.johnson@medtronic.com,Xena Alvarez,tentative,False,False
evt-ref-075,linda.brennan@humana.com,Yolanda Bennett,accepted,False,False
evt-ref-076,christopher.miller@stfrancisjax.org,Zachariah Chen,accepted,False,False
evt-ref-077,mary.johnson@aetna.com,Aria Diaz,tentative,False,False
evt-ref-078,william.martinez@humana.com,Blake Ellis,tentative,True,False
evt-ref-079,paul.chen@uhc.com,Cora Fernandez,tentative,True,False
evt-ref-080,kevin.davis@gmail.com,Aiden Kim,declined,False,False
evt-ref-081,steven.kim@gulfcoaststate.edu,Bella Chen,accepted,False,False
evt-ref-082,priya.whitfield@jaxheart.org,Caleb Diaz,tentative,False,False
evt-ref-083,robert.chen@yahoo.com,Diana Ellis,declined,True,False
evt-ref-084,diego.rodriguez@gmail.com,Ethan Fernandez,accepted,True,False
evt-ref-085,james.nair@coastalcardio.foundation,Fiona Garcia,accepted,False,False
evt-ref-086,sarah.kim@aetna.com,Gabriel Hughes,accepted,False,False
evt-ref-087,robert.jones@humana.com,Hannah Iyer,declined,False,False
