id,customer,price,status,quantity,current_period_start,current_period_end,cancel_at_period_end,created
sub_MonthlyTithe0001,cus_HK0100Matt,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1704047400
sub_MonthlyTithe0002,cus_HK0101Matt,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1704133800
sub_MonthlyTithe0003,cus_HK0102Matt,price_monthly_tithe_150,active,1,1793471400,1796063340,False,1704220200
sub_MonthlyTithe0004,cus_HK0103Matt,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1704306600
sub_MonthlyTithe0005,cus_HK0104Matt,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1704393000
sub_MonthlyTithe0006,cus_HK0105Matt,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1704479400
sub_MonthlyTithe0007,cus_HK0106Matt,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1704565800
sub_MonthlyTithe0008,cus_HK0107Matt,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1704652200
sub_MonthlyTithe0009,cus_HK0108Matt,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1704738600
sub_MonthlyTithe0010,cus_HK0109Matt,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1704825000
sub_MonthlyTithe0011,cus_HK0110Matt,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1704911400
sub_MonthlyTithe0012,cus_HK0111Matt,price_monthly_tithe_100,active,1,1793471400,1796063340,False,1704997800
sub_MonthlyTithe0013,cus_HK0112Matt,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1705084200
sub_MonthlyTithe0014,cus_HK9999Church,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1705170600
sub_MonthlyTithe0015,cus_HistCong001,price_monthly_tithe_100,active,1,1793471400,1796063340,False,1705257000
sub_MonthlyTithe0016,cus_HistCong002,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1705343400
sub_MonthlyTithe0017,cus_HistCong003,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1705429800
sub_MonthlyTithe0018,cus_HistCong004,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1705516200
sub_MonthlyTithe0019,cus_HistCong005,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1705602600
sub_MonthlyTithe0020,cus_HistCong006,price_monthly_tithe_100,active,1,1793471400,1796063340,False,1705689000
sub_MonthlyTithe0021,cus_HistCong007,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1705775400
sub_MonthlyTithe0022,cus_HistCong008,price_monthly_tithe_150,active,1,1793471400,1796063340,False,1705861800
sub_MonthlyTithe0023,cus_HistCong009,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1705948200
sub_MonthlyTithe0024,cus_HistCong010,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1706034600
sub_MonthlyTithe0025,cus_HistCong011,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1706121000
sub_MonthlyTithe0026,cus_HistCong012,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1706207400
sub_MonthlyTithe0027,cus_HistCong013,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1706293800
sub_MonthlyTithe0028,cus_HistCong014,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1706380200
sub_MonthlyTithe0029,cus_HistCong015,price_monthly_tithe_100,active,1,1793471400,1796063340,False,1706466600
sub_MonthlyTithe0030,cus_HistCong016,price_monthly_tithe_100,active,1,1793471400,1796063340,False,1706553000
sub_MonthlyTithe0031,cus_HistCong017,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1706639400
sub_MonthlyTithe0032,cus_HistCong018,price_monthly_tithe_100,active,1,1793471400,1796063340,False,1706725800
sub_MonthlyTithe0033,cus_HistCong019,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1706812200
sub_MonthlyTithe0034,cus_HistCong020,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1706898600
sub_MonthlyTithe0035,cus_HistCong021,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1706985000
sub_MonthlyTithe0036,cus_HistCong022,price_monthly_tithe_150,active,1,1793471400,1796063340,False,1707071400
sub_MonthlyTithe0037,cus_HistCong023,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1707157800
sub_MonthlyTithe0038,cus_HistCong024,price_monthly_tithe_100,active,1,1793471400,1796063340,False,1707244200
sub_MonthlyTithe0039,cus_HistCong025,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1707330600
sub_MonthlyTithe0040,cus_HistCong026,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1707417000
sub_MonthlyTithe0041,cus_HistCong027,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1707503400
sub_MonthlyTithe0042,cus_HistCong028,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1707589800
sub_MonthlyTithe0043,cus_HistCong029,price_monthly_tithe_150,active,1,1793471400,1796063340,False,1707676200
sub_MonthlyTithe0044,cus_HistCong030,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1707762600
sub_MonthlyTithe0045,cus_HistCong031,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1707849000
sub_MonthlyTithe0046,cus_HistCong032,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1707935400
sub_MonthlyTithe0047,cus_HistCong033,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1708021800
sub_MonthlyTithe0048,cus_HistCong034,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1708108200
sub_MonthlyTithe0049,cus_HistCong035,price_monthly_tithe_150,active,1,1793471400,1796063340,False,1708194600
sub_MonthlyTithe0050,cus_HistCong036,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1708281000
sub_MonthlyTithe0051,cus_HistCong037,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1708367400
sub_MonthlyTithe0052,cus_HistCong038,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1708453800
sub_MonthlyTithe0053,cus_HistCong039,price_monthly_tithe_100,active,1,1793471400,1796063340,False,1708540200
sub_MonthlyTithe0054,cus_HistCong040,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1708626600
sub_MonthlyTithe0055,cus_HistCong041,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1708713000
sub_MonthlyTithe0056,cus_HistCong042,price_monthly_tithe_100,active,1,1793471400,1796063340,False,1708799400
sub_MonthlyTithe0057,cus_HistCong043,price_monthly_tithe_150,active,1,1793471400,1796063340,False,1708885800
sub_MonthlyTithe0058,cus_HistCong044,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1708972200
sub_MonthlyTithe0059,cus_HistCong045,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1709058600
sub_MonthlyTithe0060,cus_HistCong046,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1709145000
sub_MonthlyTithe0061,cus_HistCong047,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1709231400
sub_MonthlyTithe0062,cus_HistCong048,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1709317800
sub_MonthlyTithe0063,cus_HistCong049,price_monthly_tithe_150,active,1,1793471400,1796063340,False,1709404200
sub_MonthlyTithe0064,cus_HistCong050,price_monthly_tithe_100,active,1,1793471400,1796063340,False,1709490600
sub_MonthlyTithe0065,cus_HistCong051,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1709577000
sub_MonthlyTithe0066,cus_HistCong052,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1709663400
sub_MonthlyTithe0067,cus_HistCong053,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1709749800
sub_MonthlyTithe0068,cus_HistCong054,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1709836200
sub_MonthlyTithe0069,cus_HistCong055,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1709922600
sub_MonthlyTithe0070,cus_HistCong056,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1710009000
sub_MonthlyTithe0071,cus_HistCong057,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1710095400
sub_MonthlyTithe0072,cus_HistCong058,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1710181800
sub_MonthlyTithe0073,cus_HistCong059,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1710268200
sub_MonthlyTithe0074,cus_HistCong060,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1710354600
sub_MonthlyTithe0075,cus_HistCong061,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1710441000
sub_MonthlyTithe0076,cus_HistCong062,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1710527400
sub_MonthlyTithe0077,cus_HistCong063,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1710613800
sub_MonthlyTithe0078,cus_HistCong064,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1710700200
sub_MonthlyTithe0079,cus_HistCong065,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1710786600
sub_MonthlyTithe0080,cus_HistCong066,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1710873000
sub_MonthlyTithe0081,cus_HistCong067,price_monthly_tithe_100,active,1,1793471400,1796063340,False,1710959400
sub_MonthlyTithe0082,cus_HistCong082,price_monthly_tithe_150,active,1,1793471400,1796063340,False,1711045800
sub_MonthlyTithe0083,cus_HistCong083,price_monthly_tithe_100,active,1,1793471400,1796063340,False,1711132200
sub_MonthlyTithe0084,cus_HistCong084,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1711218600
sub_MonthlyTithe0085,cus_HistCong085,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1711305000
sub_MonthlyTithe0086,cus_HistCong086,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1711391400
sub_MonthlyTithe0087,cus_HistCong087,price_monthly_tithe_75,active,1,1793471400,1796063340,False,1711477800
sub_MonthlyTithe0088,cus_HistCong088,price_monthly_tithe_150,active,1,1793471400,1796063340,False,1711564200
sub_MonthlyTithe0089,cus_HistCong089,price_monthly_tithe_150,active,1,1793471400,1796063340,False,1711650600
sub_MonthlyTithe0090,cus_HistCong090,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1711737000
sub_MonthlyTithe0091,cus_HistCong091,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1711823400
sub_MonthlyTithe0092,cus_HistCong092,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1711909800
sub_MonthlyTithe0093,cus_HistCong093,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1711996200
sub_MonthlyTithe0094,cus_HistCong094,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1712082600
sub_MonthlyTithe0095,cus_HistCong095,price_monthly_tithe_150,active,1,1793471400,1796063340,False,1712169000
sub_MonthlyTithe0096,cus_HistCong096,price_monthly_tithe_100,active,1,1793471400,1796063340,False,1712255400
sub_MonthlyTithe0097,cus_HistCong097,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1712341800
sub_MonthlyTithe0098,cus_HistCong098,price_monthly_tithe_50,active,1,1793471400,1796063340,False,1712428200
sub_MonthlyTithe0099,cus_HistCong099,price_monthly_tithe_200,active,1,1793471400,1796063340,False,1712514600
sub_MonthlyTithe0100,cus_HistCong100,price_monthly_tithe_25,active,1,1793471400,1796063340,False,1712601000
