event_id,email,display_name,response_status,optional,organizer
evt-202,marcus.thompson@baysideuniversity.edu,Marcus Thompson,accepted,false,true
evt-202,dawn.lawson@Finthesiss.ai,Dawn Lawson,accepted,false,false
evt-202,schen@baysideuniversity.edu,Samuel Chen,accepted,true,false
evt-205,nathan.lawson@baysideuniversity.edu,Nathan Lawson,accepted,false,false
evt-205,dawn.lawson@Finthesiss.ai,Dawn Lawson,accepted,false,true
evt-206,cwhitman@grandmasterreview.org,Carol Whitman,accepted,false,true
evt-206,dawn.lawson@Finthesiss.ai,Dawn Lawson,accepted,false,false
evt-207,marcus.thompson@baysideuniversity.edu,Marcus Thompson,accepted,false,true
evt-207,schen@baysideuniversity.edu,Samuel Chen,accepted,true,false
evt-207,dawn.lawson@Finthesiss.ai,Dawn Lawson,accepted,false,false
evt-208,tmorales@eastshorelibrary.org,Tony Morales,accepted,false,true
evt-208,dawn.lawson@Finthesiss.ai,Dawn Lawson,accepted,false,false
evt-209,dawn.lawson@Finthesiss.ai,Dawn Lawson,accepted,false,true
evt-209,marcus.thompson@baysideuniversity.edu,Marcus Thompson,accepted,false,false
evt-209,schen@baysideuniversity.edu,Samuel Chen,accepted,false,false
evt-210,ethan.lawson.nyc@gmail.com,Ethan Lawson,accepted,false,false
evt-210,dawn.lawson@Finthesiss.ai,Dawn Lawson,accepted,false,true
evt-211,ethan.lawson.nyc@gmail.com,Ethan Lawson,accepted,false,false
evt-211,nathan.lawson@baysideuniversity.edu,Nathan Lawson,accepted,false,false
evt-211,dawn.lawson@Finthesiss.ai,Dawn Lawson,accepted,false,true
evt-212,ethan.lawson.nyc@gmail.com,Ethan Lawson,accepted,false,false
evt-212,dawn.lawson@Finthesiss.ai,Dawn Lawson,accepted,false,true
evt-214,jwhitfield@baysideuniversity.edu,James Whitfield,accepted,false,false
evt-214,nathan.lawson@baysideuniversity.edu,Nathan Lawson,accepted,false,false
evt-214,dawn.lawson@Finthesiss.ai,Dawn Lawson,accepted,false,true
evt-218,linda@pacifictaxgroup.com,Linda Nakamura,tentative,false,true
evt-218,dawn.lawson@Finthesiss.ai,Dawn Lawson,accepted,false,false
evt-219,nathan.lawson@baysideuniversity.edu,Nathan Lawson,accepted,false,false
evt-219,dawn.lawson@Finthesiss.ai,Dawn Lawson,accepted,false,true
evt-220,nathan.lawson@baysideuniversity.edu,Nathan Lawson,tentative,false,false
evt-220,dawn.lawson@Finthesiss.ai,Dawn Lawson,tentative,false,true
