id,customer,amount,currency,status,paid,refunded,amount_refunded,description,payment_intent,created
ch_2407,cus_C016,240000,usd,succeeded,True,false,0,INV-2026-0207,pi_2407,1757000000
ch_2404,cus_C034,65000,usd,succeeded,True,false,0,INV-2026-0204,pi_2404,1755800000
ch_2405,cus_C004,192500,usd,succeeded,True,false,0,INV-2026-0205 partial,pi_2405,1756100000
ch_2400,cus_C037,118000,usd,succeeded,True,false,0,INV-2026-0200,pi_2400,1753300000
ch_2192,cus_C008,780000,usd,succeeded,True,false,0,INV-2026-0192,pi_2192,1748400000
ch_eck0r9nry7xewp,cus_48se5kf03i,146269,usd,succeeded,true,false,0,Payment for job 7cya,pi_khb0nirb0kmdld,2026-03-19T14:27:00
ch_858hwjdfo5gs5v,cus_bxf1plsco6,30753,usd,pending,true,false,0,Payment for job uvi0,pi_h5545se6hn7uqc,2026-05-12T20:31:00
ch_nkt3ppk0gisqat,cus_vu5s6sch7d,238670,usd,pending,true,false,0,Payment for job rnx6,pi_zcfrbkbgbman24,2026-03-09T04:39:00
ch_8afjqpp83ylsgy,cus_doyc5p05ir,278447,usd,succeeded,true,false,0,Payment for job e6um,pi_kue4g09yykfjly,2025-06-12T18:53:00
ch_munvfzlc41ua7w,cus_f1et90i1jd,289528,usd,pending,true,false,0,Payment for job 7lk5,pi_geyvehb3bep9zj,2026-06-10T13:04:00
ch_dyrpn38uw4hzhq,cus_mwyvts910e,213601,usd,pending,true,false,0,Payment for job glo2,pi_dr0js7puqqdx91,2025-01-05T08:20:00
ch_f2ttxhbwp8f269,cus_3ixku0uatx,82392,usd,pending,true,false,0,Payment for job 7c9m,pi_v0gfmbombypcr9,2025-08-28T03:13:00
ch_igf19vhwiyqdjq,cus_gdr6xqu5he,472011,usd,succeeded,true,false,0,Payment for job lo1r,pi_ucd2i837u2ycbl,2025-07-11T12:35:00
ch_w0z6ftg8c9ez5u,cus_e71fue0f8r,348202,usd,pending,true,false,0,Payment for job 0f1u,pi_otxjrgu1xhvh2q,2025-09-24T14:41:00
ch_hnmb3cwtjyw2zc,cus_nok6s6s02r,371647,usd,succeeded,true,false,0,Payment for job q7i8,pi_8zl66ylah4so34,2025-09-06T19:16:00
ch_sihjcvjljyzq3c,cus_pjgkfzqug1,36487,usd,succeeded,true,false,0,Payment for job iwyg,pi_ebwcy0h635lv7n,2026-06-05T00:51:00
ch_tvcf5is0beuz2g,cus_ismpzh9ok3,148502,usd,succeeded,true,false,0,Payment for job 95on,pi_zltlskbljm1fzj,2026-03-13T04:33:00
ch_f285s9wcmuxi67,cus_r467433iq0,138576,usd,pending,true,false,0,Payment for job 3x51,pi_7us33pqk1t5np4,2025-12-15T06:17:00
ch_oblgrs6022gw01,cus_o2lj5a4p44,491140,usd,pending,true,false,0,Payment for job edqn,pi_ib2sdbajsfhmdb,2026-01-26T04:10:00
ch_88q7i3wwicjmkj,cus_8w30c0o8kv,461563,usd,pending,true,false,0,Payment for job y3sz,pi_ks89zzozzaa8va,2025-04-22T10:13:00
ch_xk1ng7y5ttzbly,cus_xbkdvhvimv,35309,usd,succeeded,true,false,0,Payment for job wlfy,pi_o7y1hhzp81a0qs,2025-12-27T07:40:00
ch_usdogq8ap405hz,cus_35iw0z63mz,214324,usd,succeeded,true,false,0,Payment for job 4157,pi_rkl0ytmt7f4a4b,2025-08-28T23:20:00
ch_o8lem3k7rsjjvb,cus_yp0db2kyev,68113,usd,pending,true,false,0,Payment for job 4pew,pi_9jfqmzpkm7tv7e,2025-11-05T09:46:00
ch_xx1pao5aw8ddj2,cus_7kmhowwtzr,442564,usd,succeeded,true,false,0,Payment for job zobn,pi_fry1cdccvqw6ul,2025-03-03T06:37:00
ch_pd4lmj2yfnx8ge,cus_h0uhlkmiad,53409,usd,pending,true,false,0,Payment for job k70p,pi_r4quspy2wff3rf,2025-05-04T05:47:00
ch_9glcctlwk9s9lq,cus_7lkigdtzdr,257325,usd,pending,true,false,0,Payment for job 8k28,pi_0b88gl06niu4pk,2026-04-15T08:15:00
ch_nuy8ybodbq0ee9,cus_j5x3s2t7ll,218502,usd,pending,true,false,0,Payment for job 3h4s,pi_iaeznalc28aruq,2025-08-19T19:24:00
ch_9ykeoghxtjnjj2,cus_pxfgk5ss7c,65072,usd,pending,true,false,0,Payment for job 9xvn,pi_286on3jsl9ljfw,2025-09-16T10:28:00
ch_j5boscy72ds19p,cus_u40ivjucpa,342386,usd,pending,true,false,0,Payment for job r7wu,pi_cnulnvgzfdoyha,2026-01-13T09:13:00
ch_9czs8p4dv8arin,cus_5wk56u5fh0,26410,usd,succeeded,true,false,0,Payment for job u8ga,pi_86rdjrv7w739kl,2026-04-18T14:23:00
ch_h374gpacoiargf,cus_016kebq112,446608,usd,succeeded,true,false,0,Payment for job 3q61,pi_5c4vz1spbb2k1n,2025-07-07T00:55:00
ch_l63ggpemz5yby4,cus_19mnwr6yuq,498906,usd,succeeded,true,false,0,Payment for job jsh2,pi_xszczonvvxaena,2025-07-21T09:30:00
ch_bgo5efopvrfdhi,cus_gnicoff5ll,120260,usd,pending,true,false,0,Payment for job uqjw,pi_xfra6ityq19b0u,2026-07-26T16:15:00
ch_n30qpyh94no1ro,cus_ne7ht2pnk4,53580,usd,succeeded,true,false,0,Payment for job wyeb,pi_7vz14s7wbz8lvi,2025-05-23T21:20:00
ch_q2mk5m9h7qfwqh,cus_5igoi905hl,378052,usd,pending,true,false,0,Payment for job mx4o,pi_h1bjllye1b59j3,2026-07-14T12:40:00
ch_7fnqwbgyy7m26j,cus_97dk9wxyz9,84791,usd,pending,true,false,0,Payment for job xe5s,pi_a31yzkgkgpvlsb,2026-09-28T18:34:00
ch_0wlym4pt8bir9b,cus_oxrse5yr6n,118744,usd,succeeded,true,false,0,Payment for job pf6d,pi_hufbuv3nytjn0l,2026-05-02T06:34:00
ch_xpzhy3c0r5klev,cus_74uk6ls1y9,181336,usd,succeeded,true,false,0,Payment for job 4eni,pi_30dck7zbusax76,2025-04-07T07:10:00
ch_5bngu6hr2heb4r,cus_ej7jjclajg,354148,usd,pending,true,false,0,Payment for job 7aea,pi_6xfyhy1wdkvs48,2025-03-24T09:48:00
ch_za4tei9wmrjxbm,cus_h2tpsmwkpl,75225,usd,pending,true,false,0,Payment for job nenn,pi_8289d4f1l0q5yn,2026-01-06T01:22:00
ch_yu3yaho16iz38s,cus_l61gvnn8fb,275444,usd,succeeded,true,false,0,Payment for job 5bw7,pi_hj1iuwfr65lm28,2025-02-28T17:39:00
ch_93fmv8pq5mbz93,cus_5bm75oq2wz,207436,usd,pending,true,false,0,Payment for job u2lx,pi_3k6cp7a2d9unfj,2026-04-07T03:49:00
ch_ebl36hcd0pa37w,cus_uo3xc44b3n,185791,usd,pending,true,false,0,Payment for job 30bw,pi_7jw9a11d6y9iks,2025-06-04T05:33:00
ch_yacwvb4cpya1qb,cus_5wq11nt0re,256851,usd,succeeded,true,false,0,Payment for job vvm5,pi_z92cqp1cfprlse,2025-03-12T17:47:00
ch_2jl6etgehtqkza,cus_lp3qhdxhzn,465533,usd,succeeded,true,false,0,Payment for job tpoo,pi_ylizujgyeq5q0f,2025-03-11T17:58:00
ch_jeymx3chsmdxww,cus_j6foyafmna,331761,usd,pending,true,false,0,Payment for job hppq,pi_f2fhodtyp9fftp,2025-09-02T09:33:00
ch_yea1accu2642r1,cus_wdclqbai52,364330,usd,pending,true,false,0,Payment for job ybym,pi_7dbx50ahrhgll7,2025-02-12T05:29:00
ch_454npjr2ngl7jb,cus_2d80vo54tj,265095,usd,pending,true,false,0,Payment for job y1tv,pi_sip0jcjmq6gvx9,2026-04-25T20:00:00
ch_momo3f09fpr4uv,cus_a3u3bq92f2,45801,usd,pending,true,false,0,Payment for job s0mc,pi_ouj69vshw0w67t,2026-09-22T10:29:00
ch_fb1w4i6yvdctvh,cus_5bf99dav64,76810,usd,succeeded,true,false,0,Payment for job dwyc,pi_nnn793yrqq2a1p,2026-05-15T06:01:00
ch_pmgpdxbyiyzm8i,cus_3rkaylvl3q,347597,usd,succeeded,true,false,0,Payment for job n9aw,pi_kgad31thrwcsd9,2026-03-12T18:30:00
ch_b9ocrzrrkgx80y,cus_1kvs5s8f8w,136223,usd,succeeded,true,false,0,Payment for job uljh,pi_k06pw2mvj3l8wq,2025-12-31T17:42:00
ch_p17furiu99e4bk,cus_mp1tu6r0yp,276753,usd,succeeded,true,false,0,Payment for job kjrl,pi_5q1hpvrm06saao,2026-08-20T21:16:00
ch_apl3k6yn5hmbnt,cus_cvqeqj6kqu,426705,usd,succeeded,true,false,0,Payment for job mosh,pi_qu778gomhxzmn7,2026-08-27T14:15:00
ch_rj1fetdww1nc96,cus_8yjxivaa35,120042,usd,succeeded,true,false,0,Payment for job edki,pi_zvapkhjbxayjju,2026-01-04T08:29:00
ch_p56frcymcgubil,cus_ao0yxn2as4,447814,usd,pending,true,false,0,Payment for job xltb,pi_1grmmr5liql4um,2025-01-15T07:43:00
ch_dec9ug7spc5s5o,cus_75p2osa0cj,474255,usd,succeeded,true,false,0,Payment for job gpvh,pi_q9niy23gjdo364,2025-09-09T22:02:00
ch_qk0b9xg0g1hf0e,cus_vgy0bkb4qa,328567,usd,succeeded,true,false,0,Payment for job x45u,pi_6i82bwvwd9l5w3,2025-12-17T12:07:00
ch_23v8qp868wrmhi,cus_8m65b0gpca,371635,usd,pending,true,false,0,Payment for job u6jq,pi_ajdesg68d1v2y4,2026-08-29T16:08:00
ch_9zms7cy5p4cst4,cus_c7bz3f7vba,300491,usd,pending,true,false,0,Payment for job cu6y,pi_d7b70g96a3fsdl,2026-06-06T22:34:00
ch_kc4yf4ep1tq5o5,cus_4x9vrc2sij,484391,usd,pending,true,false,0,Payment for job sffs,pi_nutpdjl3nz2qdq,2025-10-30T12:35:00
ch_ix2takumgkygak,cus_rzq94nbqph,383676,usd,succeeded,true,false,0,Payment for job 4k0v,pi_znh4z3fe4ikefp,2025-11-02T03:08:00
ch_48lncv4km9rwnu,cus_7xzsnpg036,15751,usd,pending,true,false,0,Payment for job lg8n,pi_8tw7egk87gufhe,2025-03-16T05:18:00
ch_76khtxj31uo16i,cus_7udea4ux9o,295676,usd,pending,true,false,0,Payment for job x6bo,pi_qbul2tn4glbr5z,2025-08-27T14:59:00
ch_ryz0eo8zdfcl1e,cus_7zrgfmc49h,391791,usd,pending,true,false,0,Payment for job ncta,pi_3yxc4tayo59ozj,2025-04-30T12:00:00
ch_0ksx00j6kmscgg,cus_splylsxvh9,410174,usd,pending,true,false,0,Payment for job 79p2,pi_ak3wvcawgrobwl,2025-12-06T09:50:00
ch_g2wru7rrzaorzv,cus_2xc5xorwf5,345580,usd,pending,true,false,0,Payment for job cm9r,pi_9w0bgjqf144001,2025-01-12T01:45:00
ch_qhv9ulpqhwp1pa,cus_jgrgq0aegj,396026,usd,succeeded,true,false,0,Payment for job ego9,pi_3qwk1briqfrucl,2026-07-08T23:26:00
ch_fivh4kitc09att,cus_v8df4s8u5a,285431,usd,succeeded,true,false,0,Payment for job gqoz,pi_t9itckithh6hi2,2026-08-20T13:07:00
ch_5eud7wuiunxoue,cus_ijb0mvcpt8,321054,usd,pending,true,false,0,Payment for job 6f8b,pi_rqugkatvzxqim8,2025-03-11T23:13:00
ch_3op95g6nw5h2yf,cus_q5cozi60os,13695,usd,succeeded,true,false,0,Payment for job 97b2,pi_dgpz0gdklrlzp7,2026-03-10T04:08:00
ch_ktlxjlarygyq3f,cus_hsas12jmxp,405557,usd,succeeded,true,false,0,Payment for job k0gp,pi_kzda8dw6nmog2m,2026-05-20T07:51:00
ch_2t4pb6ki78i5ev,cus_e1u25usfqg,11821,usd,pending,true,false,0,Payment for job gmak,pi_ccvydgxvybz3ry,2025-05-31T17:05:00
ch_4d9n9yfvh7kdte,cus_tf6k91yygc,311290,usd,pending,true,false,0,Payment for job 7bwh,pi_hclfe1jtc9nh5z,2026-06-05T18:17:00
ch_o0peevy7f90569,cus_fo49r9x0u2,132519,usd,succeeded,true,false,0,Payment for job obok,pi_k2pm1u8dvyjg1x,2026-03-25T01:55:00
