id,username,full_name,email,initials
5f1a000000000000000000a1,jennifer_clark,Jennifer Clark,jennifer.clark@Finthesiss.ai,JC
5f1a000000000000000000a2,angela_bates,Angela Bates,angela.bates.museum@gmail.com,AB
5f1a000000000000000000a3,wj_turner,Willie James Turner,wj.turner.choir@gmail.com,WT
5f1a000000000000000000a4,patrice_whitfield,Patrice Whitfield,patrice.whitfield.bham@gmail.com,PW
5f1a000000000000000000a5,derrick_clark,Derrick Clark,derrick.clark.bhm@gmail.com,DC
5f1a000000000000000000a6,marguerite_simons,Marguerite Simons,marguerite.simons.choir@gmail.com,MS
5f1a000000000000000000a7,tamika_robinson,Tamika Robinson,tamika.robinson.alto@gmail.com,TR
5f1a000000000000000000a8,rita_harvey,Rita Harvey,rita.harvey.choir@gmail.com,RH
5f1a000000000000000000a9,kenya_alston,Kenya Alston,kenya.alston.alto@gmail.com,KA
5f1a000000000000000000aa,naomi_clark,Naomi Clark,naomi.clark.violin@gmail.com,NC
5f1a000000000000000000ab,marcus_clark_family,Marcus Clark (family board),marcus.via.derrick.bhm@gmail.com,MC
5f1a000000000000000000ac,gwendolyn_mitchell,Gwendolyn Mitchell,gwendolyn.mitchell.bessemer@gmail.com,GM
